identifier,test,JS_div,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
20JQL_19,False,0.6876159428599075,66,0,39,0,0,92,64767,572
23LMJ_10,False,0.6106422031020998,0,0,146,0,0,12987,51359,1044
20KRF_02,False,0.6100995955806588,22,0,0,386,0,21936,25,43167
20KQV_06,False,0.6076968500354127,0,0,1884,0,0,2015,57559,4078
21LUE_24,False,0.7037884266122006,0,0,33,0,0,0,65503,0
17NRB_28,False,0.622509575901694,0,0,0,2022,0,56845,21,6648
19MHM_13,False,0.6207954330071718,2,2909,0,0,0,57063,0,5562
23MKQ_07,False,0.6244636186025109,4,0,126,0,0,15565,49823,18
20JQL_26,False,0.5943543252163862,0,0,18,0,0,16650,46535,2333
21LUE_23,False,0.6141679478009386,0,0,107,0,0,27966,1,37462
20KRF_05,False,0.6581829730971406,0,0,0,0,0,5221,3,60312
20KQV_01,False,0.6282678218997068,0,0,47,182,0,8513,56327,467
23LMJ_17,False,0.6660947891119663,0,0,8,0,0,62079,54,3395
17NRB_10,False,0.6201040295626058,0,0,0,0,0,23422,1,42113
19GCN_09,False,0.6101285226935511,0,0,249,0,0,32817,0,32470
20JQL_21,False,0.678967821213842,70,0,356,0,0,122,64334,654
23LMJ_28,False,0.57117554049354,0,0,958,0,0,49472,5343,9763
23MKQ_00,True,0.5173993926296189,138,26914,133,0,0,24440,814,13097
19MHM_14,False,0.6912742101938641,0,0,0,0,0,64781,0,755
23MKQ_09,True,0.5580081280426936,15,0,88,0,0,6403,27302,31728
20JQL_28,True,0.5180193663541721,1348,0,292,35,0,9633,32492,21736
23LMJ_21,False,0.6064403604920395,0,5,616,97,0,55703,1738,7377
21LUE_15,False,0.6192471801472488,0,0,0,0,0,40789,0,24747
17NRB_26,False,0.6667938981727085,0,0,0,0,0,63153,1204,1179
19MFU_02,False,0.7016994713474152,0,39,0,0,0,65436,0,61
19MHM_22,True,0.5489522570321037,83,8892,0,412,0,40471,0,15678
20JQL_17,True,0.44995732250296855,910,4787,170,2701,0,6100,14602,36266
20KQV_08,True,0.5486690123463708,0,0,3594,0,0,13310,45276,3356
21NTD_05,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19GCN_00,False,0.6288295938745329,0,59466,0,883,1067,0,0,4120
17NRB_19,False,0.6196014864647631,0,18,337,54,0,3358,3270,58499
17NRB_21,False,0.6350892496782756,0,0,0,0,0,53996,69,11471
21LUE_12,False,0.7046942828417956,0,0,4,0,0,1,0,65531
23LMJ_26,False,0.6397941385139291,0,0,0,0,0,55017,0,10519
21NTD_02,False,0.7049320014357696,0,0,0,0,0,0,0,65536
19GCN_07,False,0.5973908422082896,0,0,1121,28455,0,0,0,35960
20JQL_10,False,0.5882851389690552,88,55,53,0,0,6971,52047,6322
23LMJ_19,False,0.621599430667253,0,0,5,0,0,44106,0,21425
19MFU_05,False,0.7043151300628424,16,0,0,0,0,65520,0,0
19MHM_25,False,0.6937839872630192,0,0,0,0,0,64965,0,571
19KFA_13,True,0.5384539955555686,94,2157,38615,0,216,365,2073,22016
19PDL_00,False,0.6681063982002553,0,63430,0,0,0,1282,142,682
19GGM_20,False,0.7049320014357696,0,0,0,0,0,0,0,65536
18HYF_27,False,0.6010851916371719,13,202,1385,0,0,3289,57321,3326
22LBN_12,True,0.5204348314854693,0,10192,135,0,0,42963,5648,6598
19NHC_16,False,0.7048324227854741,0,0,0,0,0,65534,0,2
20LRK_25,False,0.662735995005448,0,98,121,14,0,62423,2805,75
20LKP_22,False,0.6900932501552385,0,0,0,0,0,64688,0,848
19NHC_29,False,0.7001069793036762,0,0,0,0,0,65345,0,191
18HYF_18,False,0.5825936288197645,136,1828,1140,0,0,1754,56150,4528
20LRK_22,False,0.7049320014357696,0,0,0,0,0,65536,0,0
20LKP_25,False,0.5632692739268926,4,0,80,0,0,38220,6154,21078
18HYF_20,True,0.5263100691571918,1,88,999,0,0,33894,12207,18347
22LBN_15,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19NHC_11,False,0.7019221150672253,0,0,0,0,0,65430,0,106
19GGM_27,False,0.699419756559695,0,0,191,18,0,0,0,65327
19PDL_07,False,0.5640913560990912,53,0,266,0,0,3923,29899,31395
19KFA_14,False,0.5803394076591157,0,1014,16311,0,249,245,716,47001
19GGM_18,False,0.6901518614631861,0,0,206,466,0,0,0,64864
19NHC_27,False,0.7031770488126624,0,0,0,0,0,65481,0,55
18HYF_16,False,0.5981441905528636,31,30,1675,0,35,1671,55874,6220
22LBN_23,False,0.6477123780646513,0,1079,0,0,0,61987,1573,897
19GGM_11,False,0.5882785896637325,0,0,3747,14494,0,0,0,47295
20LRK_14,False,0.5847505301957322,0,0,440,0,0,49407,12370,3319
20LKP_13,True,0.5486970071309462,0,0,854,0,0,6262,38330,20090
19KFA_22,True,0.46135240764171503,228,0,6240,2443,0,10638,36700,9287
22NCK_03,False,0.7035025670196505,0,0,0,0,0,65498,17,21
18HYF_29,False,0.6025508416287254,0,0,1500,0,0,4798,2582,56656
19NHC_18,False,0.6509780643627495,0,5487,0,0,0,59812,0,237
19KFA_25,True,0.5509031149219266,32,211,4663,1204,0,8,44484,14934
20LRK_13,True,0.5290143274988923,0,0,6030,0,0,9854,5655,43997
20LKP_14,True,0.5466945012196748,0,0,57,50,0,34318,11351,19760
19GGM_16,False,0.6946509631956117,0,0,394,57,0,0,0,65085
19NHC_20,False,0.6924703219160949,0,0,0,0,0,64871,0,665
18HYF_11,False,0.6433277949714403,194,77,98,0,253,614,61593,2707
22LBN_24,False,0.6959270964483988,0,0,1,0,0,65158,48,329
19PDL_09,True,0.5332891498050139,1,399,1234,65,0,13904,42303,7630
22NCK_04,False,0.6921592678691499,0,0,0,0,0,64848,688,0
19GGM_29,False,0.7049320014357696,0,0,0,0,0,0,0,65536
19KHV_26,True,0.5580731211594757,6,0,339,33890,0,4141,175,26985
21KVS_22,False,0.6205369039490016,0,0,546,0,0,4018,58512,2460
20JPQ_11,False,0.691018886995401,215,0,140,0,0,68,65022,91
19LCK_23,False,0.6606187233323564,0,0,0,0,0,60782,0,4754
21LXK_17,False,0.58272885254701,0,628,319,0,0,22474,805,41310
21MXR_10,False,0.6978931347349706,0,0,0,0,0,65226,0,310
19KHV_19,True,0.4508343154775169,361,19,4366,39934,1451,5853,2443,11109
21LXK_28,False,0.6165276146095302,0,68,0,0,0,23923,22,41523
18GXU_22,True,0.5172777892945307,111,50,1176,0,44,25077,11101,27977
21NTF_13,False,0.6539920570305152,0,0,0,0,0,59335,0,6201
19PEK_21,True,0.5503452815807869,300,762,0,0,0,27321,3751,33402
21LXK_10,False,0.608686973328185,0,0,279,0,0,49818,722,14717
19LCK_24,False,0.6827237568259001,0,0,0,0,0,64012,0,1524
19PEK_19,False,0.6052884769240839,40,0,14,0,0,54618,4205,6659
20JPQ_16,False,0.5965770294818306,414,0,10,70,0,739,18854,45449
21MXR_28,False,0.6739199721274827,0,0,0,0,0,62968,0,2568
21KVS_25,False,0.5979160449825592,0,0,44,0,0,46515,1761,17216
19KHV_21,True,0.3944971652811665,24,1990,2944,19535,2300,17636,1085,20022
19PEK_26,False,0.559020015690413,0,0,60,0,0,17320,8605,39551
18GXU_25,True,0.4408081097439902,68,20979,499,0,863,7083,14648,21396
21NTF_14,False,0.6925657614041087,0,0,0,0,0,64878,0,658
20JPQ_29,False,0.6227456536813781,0,0,23,0,0,18897,21,46595
21MXR_17,False,0.6219095614456119,0,0,0,0,0,44172,0,21364
19HGA_04,False,0.7010481097629389,1,0,8,0,0,100,65411,16
21LXK_26,False,0.6881270497529948,0,0,0,0,0,64560,15,961
19LCK_12,False,0.699751954552397,0,0,0,0,0,65327,0,209
21KVS_13,False,0.6178633931186919,0,998,0,0,0,57914,1335,5289
19KHV_17,True,0.465135098793915,921,0,3080,38959,44,6844,3001,12687
20JPQ_20,False,0.6402277569348439,7,0,122,0,0,3492,60392,1523
21NTF_22,False,0.6841062717218124,0,140,0,0,0,64370,0,1026
18GXU_13,False,0.7013714636015131,0,38,0,0,0,65423,0,75
21LXK_19,True,0.5499333229582369,0,0,382,72,0,40946,14756,9380
19PEK_10,True,0.5310178698359598,4,336,0,49,0,17753,17868,29526
21MXR_21,False,0.6380124776646598,0,0,0,0,0,54310,0,11226
21LYD_05,False,0.6666032705748153,0,0,47,0,0,1022,1238,63229
19KHV_28,False,0.6057356251453189,0,0,163,51749,0,1128,163,12333
21MXR_19,False,0.6189845786514409,0,0,9,0,0,41029,0,24498
20JPQ_27,False,0.6277740203500355,103,0,118,0,0,3204,59258,2853
19KHV_10,False,0.6652741901376793,0,0,2,62863,0,664,1,2006
21KVS_14,False,0.6221301923638783,0,0,51,0,0,47529,51,17905
19LCK_15,False,0.5949711915172353,585,4172,2,12,0,54361,0,6404
21LXK_21,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19HGA_03,False,0.6357573437556526,0,0,0,0,0,4063,2048,59425
19PEK_28,False,0.5679061174457,113,2385,236,0,0,50687,1881,10234
21LYD_02,True,0.5251150218667981,1161,0,2913,0,0,5927,46101,9434
21MXR_26,False,0.7047892110219063,0,0,0,0,0,65533,0,3
20JPQ_18,False,0.6570582478083171,0,0,3,0,0,4176,61100,257
19PEK_17,True,0.5438652341986282,156,50,63,6,0,32359,23758,9144
21NTF_25,False,0.6967983306823536,0,8,0,0,0,65174,0,354
18GXU_14,False,0.6888307968611032,0,0,0,0,0,64584,0,952
20LKP_15,True,0.5361644555084487,0,0,84,0,0,23547,19151,22754
20LRK_12,False,0.6913524030031964,0,0,207,0,0,245,65000,84
19NHC_21,False,0.6210206541519481,0,0,0,0,0,43183,0,22353
22LBN_25,False,0.6718352131143327,0,0,0,0,0,63367,368,1801
18HYF_10,False,0.6273360153049615,21,0,882,163,0,59663,806,4001
19GGM_17,False,0.6995968006197605,0,0,217,0,0,0,0,65319
19KFA_24,True,0.4925473113799932,62,147,25853,6100,63,0,6337,26974
19GGM_28,False,0.6966480979224038,0,0,294,46,0,0,0,65196
22NCK_05,False,0.6723416337595891,0,0,0,0,0,62880,32,2624
19PDL_08,True,0.519149461349514,178,96,984,20,0,27786,10309,26163
19KFA_23,True,0.47601186449382826,888,0,2542,20061,0,149,20172,21724
19GGM_10,False,0.601681187037922,0,0,3703,9122,0,0,0,52711
19NHC_26,False,0.5909893460879934,0,5692,0,0,0,50837,0,9007
22LBN_22,False,0.7048784629954079,0,0,0,0,0,65535,1,0
18HYF_17,True,0.5286430947351787,0,0,1010,0,0,11139,22405,30982
20LKP_12,False,0.5985580730266724,0,11475,0,0,0,50866,0,3195
20LRK_15,False,0.6265458529266629,0,11,115,0,0,12717,52560,133
22NCK_02,False,0.5977407575077164,13,203,0,0,0,18522,1180,45618
18HYF_28,False,0.6378597869307747,4,74,578,0,0,59441,215,5224
19NHC_19,False,0.6923075531959025,0,0,0,0,0,64859,0,677
19PDL_06,False,0.6311592228291413,0,7,3,84,0,55260,275,9907
19KFA_15,True,0.5332982771594847,2138,0,2797,311,0,6311,50523,3456
20LKP_24,False,0.6119055377796611,0,0,0,0,0,43713,422,21401
20LRK_23,False,0.6663703908094872,0,308,21,0,0,721,63467,1019
19GGM_26,False,0.692511179888954,0,0,662,0,0,0,0,64874
22LBN_14,False,0.6367110801185907,0,0,0,0,0,58912,1266,5358
18HYF_21,False,0.6424003752331637,0,45,0,4,0,57937,194,7356
19NHC_10,False,0.7003079890918396,0,0,0,0,0,65355,0,181
19GGM_19,False,0.6879314825232479,0,0,1029,0,0,0,0,64507
22LBN_13,True,0.5577185345700201,2,436,219,0,0,12567,45294,7018
18HYF_26,False,0.6396369572659374,0,0,233,541,0,61286,984,2492
19NHC_17,False,0.6924883641467574,0,349,0,0,0,65003,0,184
19GGM_21,False,0.6975472964709002,0,0,0,330,0,0,0,65206
20LKP_23,True,0.5430471250153381,0,40,137,0,0,21474,11453,32432
20LRK_24,False,0.6416975236822008,0,0,807,0,0,0,5500,59229
19KFA_12,True,0.5285242281014291,2681,0,5246,1161,0,252,48297,7899
19PDL_01,False,0.6707621089613259,469,0,63641,0,0,37,1282,107
19NHC_28,False,0.6459936096389127,0,0,0,0,0,57152,0,8384
18HYF_19,True,0.5023939970356498,98,18,4405,9,0,26529,27052,7425
19LCK_14,False,0.6591030318665908,52,157,522,0,0,62526,0,2279
21LXK_20,True,0.5229645973767947,0,13571,681,0,0,38913,978,11393
19PEK_29,False,0.6245469925121533,98,5,0,0,0,16141,9,49283
19HGA_02,False,0.6407133748133419,0,0,0,59392,0,0,1024,5120
20JPQ_26,False,0.5743901213849913,17,0,0,0,0,8545,46519,10455
21MXR_18,False,0.619891921822408,0,0,0,0,0,41743,0,23793
21KVS_15,False,0.5779124029142303,0,1591,464,0,0,37517,125,25839
19KHV_11,False,0.5853082181092039,89,0,346,49748,18,1726,336,13273
19PEK_16,True,0.548070854682158,0,1,52,26,0,35536,17853,12068
21NTF_24,False,0.6846867611268089,0,72,0,0,0,64347,0,1117
18GXU_15,False,0.6384828615019479,0,0,0,0,0,54672,10,10854
21LYD_03,False,0.7006612858492489,0,0,0,0,0,65378,5,153
20JPQ_19,False,0.6909745883365085,25,0,8,0,0,198,64958,347
21MXR_27,False,0.7044507203659172,0,0,0,0,0,65524,0,12
19KHV_16,True,0.45632096399912686,902,5,4236,42408,431,4759,5774,7021
21KVS_12,False,0.5790100065935248,0,0,26,23,0,27509,2880,35098
20JPQ_21,False,0.5991665943534424,204,0,234,108,0,8407,54357,2226
19HGA_05,False,0.6525575111008215,0,0,0,1024,0,0,61439,3073
21LXK_27,False,0.6290710471266497,0,114,262,0,0,6707,604,57849
19LCK_13,False,0.6870706587757107,0,0,0,0,0,64431,0,1105
21MXR_20,False,0.6488636158315818,0,0,12,0,0,58133,0,7391
19KHV_29,False,0.5862288592885728,296,0,1042,55138,56,1656,409,6939
21LYD_04,False,0.7049320014357696,0,0,0,0,0,0,65536,0
21NTF_23,False,0.6441491110045154,0,44,1,0,0,57045,0,8446
21LXK_18,False,0.6179113212654426,0,0,0,0,0,27280,0,38256
18GXU_12,False,0.6073058329968465,0,0,4,0,0,54632,4104,6796
19PEK_11,True,0.4980022721829065,100,173,75,3734,0,22575,8014,30865
21MXR_29,False,0.7037592345494644,0,0,0,0,0,65502,0,34
20JPQ_17,False,0.5745594432024274,321,0,106,0,0,10977,48759,5373
19KHV_20,True,0.4413248054590672,497,10,3756,35847,779,6134,3653,14860
21KVS_24,False,0.6396270891067904,0,0,275,0,0,4726,59809,726
21LXK_11,False,0.7034753076304852,0,0,0,0,0,65492,0,44
19LCK_25,False,0.701382146013178,0,0,0,0,0,65406,0,130
19PEK_18,True,0.5386293852106505,111,0,57,0,0,14730,31038,19600
21MXR_16,True,0.5474788397944123,0,27823,0,0,0,26213,0,11500
20JPQ_28,False,0.5933994795769424,70,0,11,0,0,10053,51311,4091
19PEK_27,False,0.6007881800649942,106,32,196,0,0,30493,212,34497
18GXU_24,True,0.47506602636620837,72,24358,461,58,576,3024,26761,10226
21NTF_15,False,0.681950577272512,0,0,2,0,0,63940,0,1594
19LCK_22,False,0.7011212272779009,0,0,0,0,0,65394,0,142
21LXK_16,False,0.6428774836319046,0,0,0,0,0,56504,31,9001
21KVS_23,False,0.5946003958033143,1,1999,0,0,0,49071,288,14177
19KHV_27,False,0.6019242789533136,2,0,748,45779,0,0,287,18720
20JPQ_10,False,0.6431534194343679,0,0,4,0,0,9237,0,56295
18GXU_23,True,0.5078358989992966,15,40219,76,20,84,5103,10603,9416
21LXK_29,False,0.6342568579424472,0,0,0,0,0,52903,13,12620
21NTF_12,False,0.7017165770376447,0,0,0,0,0,65421,0,115
19PEK_20,True,0.5533804907337699,35,0,112,0,0,19693,37167,8529
21MXR_11,False,0.6045876999775602,4,0,53,0,0,19444,891,45144
19KHV_18,True,0.5157259543404523,0,0,25,39509,0,6247,14000,5755
19PDL_18,True,0.5002075288157208,185,1318,965,4,0,20932,10126,32006
22NCK_15,False,0.6336037479613159,0,0,0,0,0,52329,0,13207
19PDL_27,False,0.5636731087855757,1,0,163,0,0,7297,42687,15388
19GGM_07,False,0.5965850172009034,0,0,2048,46080,0,0,0,17408
18HYF_00,False,0.7049320014357696,0,65536,0,0,0,0,0,0
20LKP_05,False,0.6886062217279796,0,0,0,0,0,64565,0,971
20LRK_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19NHC_09,False,0.7007188473257328,0,0,0,0,0,65375,0,161
22NCK_12,False,0.7027160249348289,1,0,0,0,0,65469,7,59
20LKP_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
20LRK_05,False,0.6078253066957783,0,0,111,0,0,26273,38887,265
18HYF_07,False,0.6485912610900256,75,102,475,529,0,1095,62672,588
19GGM_00,False,0.7049320014357696,0,65536,0,0,0,0,0,0
19PDL_20,False,0.5837579946560926,415,0,2690,1024,336,4835,135,56101
19GGM_09,False,0.5881192362253912,0,0,1958,30465,0,0,0,33113
22NCK_24,False,0.6678170498938821,0,0,0,0,0,62068,0,3468
19PDL_29,True,0.5358781253724556,19,0,236,0,0,18355,16208,30718
19NHC_00,False,0.623044642982733,0,10449,0,0,0,54190,0,897
22LBN_04,False,0.687531218541131,0,0,375,0,0,60,64779,322
19KFA_05,False,0.59656649288166,3018,0,1855,0,0,1225,57771,1667
19PDL_16,False,0.6590534769073739,404,0,153,0,67,62926,253,1733
22NCK_23,False,0.7049320014357696,0,0,0,0,0,65536,0,0
18HYF_09,False,0.5622399504776053,12,11,3803,0,107,8143,2697,50763
19PDL_11,True,0.5331379683600519,26,6,440,0,0,15533,32466,17065
19KFA_02,False,0.7042821344263829,0,0,17,65519,0,0,0,0
19NHC_07,False,0.7049320014357696,0,0,0,0,0,65536,0,0
22LBN_03,False,0.7049320014357696,0,0,0,0,0,65536,0,0
20JPQ_09,False,0.5700142522933157,250,0,87,0,0,5028,45415,14756
21LYD_13,True,0.5510072693500606,6,2,255,0,0,39478,10320,15475
18GXU_05,False,0.5814724535346384,124,0,542,97,3,4235,52379,8156
19PEK_06,True,0.5553664619369882,39,0,15,0,0,35447,8296,21739
19KHV_01,False,0.63644963771774,160,0,61374,1468,19,455,182,1878
21KVS_05,False,0.6332003628585169,0,0,0,20,0,11238,132,54146
21MXR_08,False,0.5910830889838189,0,0,7,0,0,33039,1612,30878
19HGA_12,False,0.6682875368962254,0,0,130,0,0,0,62573,2833
19LCK_04,False,0.5648424388335784,60,657,4177,0,0,16639,0,44003
19PEK_01,False,0.6223600531032749,398,0,5575,57,0,365,58423,718
21LXK_08,True,0.5268656364876451,0,221,349,0,0,16457,30002,18507
18GXU_02,True,0.4433439105286207,94,31061,267,7888,291,3092,3932,18911
21LYD_14,False,0.6378783898064978,0,465,12,0,0,2571,60774,1714
19LCK_03,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19HGA_15,False,0.7039369304823379,0,0,28,0,0,0,65508,0
21KVS_02,True,0.49355144449174093,19,6489,365,1013,0,42639,5977,9034
19KHV_06,False,0.5867885946550553,0,0,0,39208,0,0,2396,23932
21NTF_05,False,0.6572145053451325,14,1140,400,0,0,62742,0,1240
21MXR_06,False,0.6179595877459767,0,0,87,0,0,42881,0,22568
21LYD_22,False,0.5657106640093248,0,0,1068,0,0,14965,45609,3894
19HGA_23,False,0.6065464454549638,175,0,79,0,0,86,29477,35719
19PEK_08,False,0.6145205740251435,0,0,0,40,0,17695,429,47372
21LXK_01,True,0.5484961804989522,72,22,37495,26,0,8555,183,19183
20JPQ_07,False,0.6894181791245891,317,0,226,0,0,5,64903,85
19KHV_08,False,0.6171699927063832,0,0,19,55350,1,0,1975,8191
21LYD_25,True,0.5414472043997222,0,0,218,0,0,13338,33478,18502
21MXR_01,False,0.6248663586765295,8,58,52302,0,0,267,0,12901
21NTF_02,False,0.7048324227854741,0,0,0,0,0,65534,0,2
20JPQ_00,False,0.6593593489433274,78,62914,5,1099,0,193,0,1247
21LXK_06,False,0.7047078241252374,0,0,0,0,0,65531,0,5
19HGA_24,False,0.6994431935915117,0,0,21,0,0,0,65330,185
22NCK_22,False,0.6944845031418292,5,498,3,0,0,65030,0,0
18HYF_08,False,0.5594225614315981,0,0,203,3740,0,649,20024,40920
19NHC_06,False,0.6518943238417555,0,0,0,0,0,58814,0,6722
22LBN_02,False,0.6692493286492631,0,0,0,0,0,2895,62568,73
19PDL_10,True,0.53749552094416,14,9,1839,0,0,10110,42778,10786
19KFA_03,False,0.5876500419182037,3,632,4825,2866,786,9,245,56170
19PDL_28,False,0.5728898003594155,124,0,174,0,0,43501,3811,17926
22NCK_25,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19GGM_08,False,0.6028625384047294,0,0,1206,44971,0,0,0,19359
19KFA_04,True,0.4573296921447171,784,6,2536,3992,0,25532,27046,5640
19PDL_17,True,0.5355814177598838,256,0,304,49,0,25435,8895,30597
19NHC_01,False,0.7049320014357696,0,0,0,0,0,65536,0,0
22LBN_05,False,0.6053201080244124,0,0,316,0,0,734,48336,16150
19NHC_08,False,0.7042494554059385,0,0,0,0,0,65518,0,18
22NCK_13,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19PDL_21,False,0.6103552143841967,6,0,649,1,0,55585,1447,7848
20LRK_04,False,0.7049320014357696,0,0,0,0,0,0,0,65536
20LKP_03,False,0.6039926036924015,0,0,702,32,0,34,22225,42543
19GGM_01,False,0.5874685885819123,0,0,4672,48643,0,0,0,12221
18HYF_06,False,0.6146166054217292,0,0,173,3,0,8,23408,41944
22NCK_14,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19PDL_19,True,0.5348587988019542,707,669,1318,81,0,4704,48269,9788
18HYF_01,False,0.6762602963786345,3,45,64048,0,0,57,1006,377
19GGM_06,False,0.6138024937821168,90,164,822,0,0,1252,58015,5193
20LRK_03,False,0.7049320014357696,0,0,0,0,0,0,65536,0
20LKP_04,True,0.5447438872950259,0,0,254,0,0,10654,20181,34447
19PDL_26,False,0.6515537000587158,25,0,89,22,0,61746,928,2726
21NTF_03,False,0.6979596118783578,0,3,0,0,0,298,0,65235
21LYD_24,True,0.5260391346861549,34,1985,1495,0,0,5312,45565,11145
19KHV_09,False,0.6182291036853057,0,0,5,55244,0,3,1811,8473
21MXR_00,False,0.7047892110219063,0,65533,0,0,0,3,0,0
21LXK_07,True,0.5179713349926455,0,543,1778,81,0,6677,36299,20158
19HGA_25,False,0.5811839945022174,77,864,27,0,0,28174,35636,758
20JPQ_01,True,0.5498377769912479,262,0,44546,0,0,1613,15006,4109
21MXR_07,False,0.7041849783296978,0,0,0,0,0,65516,0,20
21LYD_23,True,0.527522489454744,0,0,589,0,0,21746,16094,27107
21NTF_04,False,0.6494942144545721,0,21,15,0,0,58537,0,6963
20JPQ_06,False,0.6427541180184737,217,0,193,0,0,1000,61188,2938
19PEK_09,False,0.6541476331719264,0,0,0,0,0,2163,1504,61869
19HGA_22,False,0.6286103826256991,0,400,0,77,0,0,54830,10229
21LXK_00,False,0.5817911562429808,0,21153,6,0,0,41256,39,3082
21LYD_15,False,0.5873693746390857,0,424,37,0,0,25689,38316,1070
19PEK_00,False,0.5846338630211344,0,52258,0,0,0,9260,1472,2546
18GXU_03,True,0.5043706326138592,51,23,6,13691,4763,36771,0,10231
21LXK_09,False,0.6796795581434587,0,0,0,0,0,63682,0,1854
19KHV_07,False,0.6160773021062038,0,0,0,51707,0,991,0,12838
21KVS_03,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19LCK_02,True,0.4915903505291871,901,11402,36,1889,0,25374,66,25868
19HGA_14,False,0.660315081370828,0,0,86,0,0,40,61371,4039
18GXU_04,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19PEK_07,False,0.6360344032237802,0,837,0,0,0,3985,639,60075
20JPQ_08,False,0.6021426398597505,48,0,1,0,0,10580,52135,2772
21LYD_12,True,0.5550472432583133,13,0,396,0,0,27007,5478,32642
19HGA_13,False,0.6772468211041313,0,0,371,0,0,0,63920,1245
19LCK_05,False,0.6600075013130499,0,0,0,0,0,60660,0,4876
21KVS_04,False,0.6720695008502215,9,0,330,90,0,884,63934,289
19KHV_00,True,0.518664449590337,5,2730,811,45844,229,10513,174,5230
21MXR_09,False,0.6245071499535712,0,0,17,0,0,47162,0,18357
20KKU_28,False,0.7049320014357696,0,0,0,65536,0,0,0,0
22KEU_00,False,0.5937342289287366,0,51625,1,0,0,10903,476,2531
20PMR_17,True,0.5386037019173698,0,0,3140,335,0,9045,47083,5933
19HFT_10,False,0.6451814901976802,0,0,820,3963,0,0,151,60602
24MYS_24,False,0.5585314630090039,0,0,4,0,0,40173,11632,13727
20KKU_17,False,0.6501086975162795,0,0,1055,0,0,61287,43,3151
20PMR_28,False,0.6542316543899144,0,0,37,0,0,4939,60416,144
18HYD_10,False,0.6489182280002914,0,209,75,8,0,4722,60404,118
19HFT_17,False,0.6448967425354206,0,0,353,345,0,3739,175,60924
20PMR_10,False,0.6169128189394351,0,0,546,0,0,58043,4044,2903
18HYD_28,False,0.6383322997078152,2,0,953,97,0,3712,60454,318
22KEU_07,False,0.6090560324526296,0,0,149,0,0,8505,54523,2359
18HYD_17,True,0.5347050711206464,4,5,713,658,0,35156,23290,5710
19HFT_28,False,0.6648680983169248,0,0,1231,1149,0,59,0,63097
20KKU_10,False,0.6924566873554756,0,0,1,64873,0,0,0,662
24MYS_23,True,0.49058321514528214,18,36,9743,265,0,6886,12215,36373
20PMR_26,False,0.6001618187341479,0,0,709,1,0,8187,54335,2304
19HFT_21,False,0.693524159676943,0,0,450,21,0,37,0,65028
20KKU_19,True,0.48295734572122356,12,27,5802,0,0,23845,14652,21198
18HYD_21,False,0.6227187886172681,0,0,243,0,0,8504,55924,865
20PMR_19,False,0.6359671896525176,0,0,226,0,0,902,59237,5171
21JTK_05,False,0.6167656418308535,0,0,0,0,0,33068,0,32468
24MYS_15,False,0.6429753185674534,3,0,0,0,0,10,56362,9161
24MYT_02,True,0.5580472979930108,584,721,1133,206,0,5809,3649,53434
20KKU_26,False,0.6697935938054956,0,0,0,62377,0,0,0,3159
23LKC_04,False,0.6701655383707699,0,20,24,0,0,2803,8,62681
19HFT_26,False,0.7010538293658697,0,0,81,44,0,0,0,65411
18HYD_19,False,0.6011873517211543,0,28,96,0,0,25858,38946,608
20PMR_21,True,0.5482479715648312,0,0,1342,0,0,8244,44287,11663
23LKC_03,False,0.7040187911829613,0,0,6,0,0,0,65513,17
20KKU_21,False,0.6246930254071279,18,0,0,47334,0,0,0,18184
22KEU_09,False,0.5696304653912003,0,0,457,0,0,6894,47611,10574
24MYT_05,False,0.6343013768502204,5,0,549,63,0,4725,598,59596
21JTK_02,False,0.654397426815978,0,0,0,0,0,59484,5,6047
24MYS_12,False,0.5893138430423918,8,0,11,314,0,15562,47495,2146
18HYD_26,True,0.5385871379517757,19,0,10304,0,0,15631,38677,905
19HFT_19,False,0.6942810644726359,0,0,155,0,0,281,0,65100
20KQV_29,False,0.6185043576275859,0,26,1102,0,0,1844,58768,3796
23MKQ_17,False,0.5721164622137928,2,0,5,0,0,9004,45642,10883
19MFU_23,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_03,False,0.6274854427671274,6,3593,0,14,0,3384,0,58539
21NTD_24,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19GCN_21,False,0.6231659044336371,0,0,129,48425,0,0,0,16982
20KQV_16,True,0.5393238092949009,0,0,1264,0,0,22186,35400,6686
23MKQ_28,True,0.5464453050797008,19,0,702,0,0,6169,26351,32295
20KRF_12,False,0.699889019698417,0,0,0,0,0,65334,0,202
20JQL_09,True,0.38057599246945206,995,19253,10940,82,0,19096,6666,8504
23LMJ_00,False,0.5767948224420879,0,4921,30,0,0,15451,39,45095
