level_0,Region,Subregion,Country
47RPQ_02,Asia,Eastern Asia,China
46TGR_13,Asia,Eastern Asia,China
46TGR_13,Asia,Eastern Asia,Mongolia
46TGR_13,Asia,Central Asia,Russia
43UET_21,Asia,Eastern Asia,China
43UET_21,Asia,Central Asia,Kazakhstan
43UET_21,Asia,Central Asia,Russia
51NYG_09,Asia,South-Eastern Asia,Philippines
44TNL_23,Asia,Eastern Asia,China
44TNL_23,Asia,Central Asia,Kazakhstan
48RTR_21,Asia,Eastern Asia,China
41VNE_15,Asia,Central Asia,Russia
41VNE_15,Europe,Eastern Europe,Russia
42RYS_18,Asia,Southern Asia,India
42RYS_18,Asia,Southern Asia,Pakistan
51TUK_02,Asia,Eastern Asia,China
51TUK_02,Asia,Central Asia,Russia
43SGA_00,Asia,Eastern Asia,China
45VXD_24,Asia,Central Asia,Russia
53SKU_27,Asia,Eastern Asia,China
53SKU_27,Asia,Eastern Asia,Japan
53SKU_27,Asia,Eastern Asia,Japan
51UUB_09,Asia,Central Asia,Russia
40UEB_16,Asia,Central Asia,Kazakhstan
40UEB_16,Asia,Central Asia,Russia
40UEB_16,Europe,Eastern Europe,Russia
38PMV_09,Africa,Eastern Africa,Ethiopia
38PMV_09,Asia,Western Asia,Yemen
48SWH_09,Asia,Eastern Asia,China
43UET_28,Asia,Eastern Asia,China
43UET_28,Asia,Central Asia,Kazakhstan
43UET_28,Asia,Central Asia,Russia
42TUM_04,Asia,Central Asia,Kazakhstan
42TUM_04,Europe,Eastern Europe,Russia
42TUM_04,Asia,Central Asia,Uzbekistan
52TES_17,Asia,Eastern Asia,China
52TES_17,Asia,Central Asia,Russia
51NYG_00,Asia,South-Eastern Asia,Indonesia
51NYG_00,Asia,South-Eastern Asia,Philippines
48RTR_28,Asia,Eastern Asia,China
38UQU_05,Asia,Central Asia,Kazakhstan
38UQU_05,Europe,Eastern Europe,Russia
43SGA_09,Asia,Eastern Asia,China
51UUB_00,Asia,Central Asia,Russia
37SFU_14,Asia,Western Asia,Iraq
37SFU_14,Asia,Western Asia,Syria
42RYS_11,Asia,Southern Asia,India
42RYS_11,Asia,Southern Asia,Pakistan
47UNS_16,Asia,Eastern Asia,China
47UNS_16,Asia,Eastern Asia,Mongolia
47UNS_16,Asia,Central Asia,Russia
54MUT_06,Asia,South-Eastern Asia,Indonesia
48SWH_00,Asia,Eastern Asia,China
38PMV_00,Africa,Eastern Africa,Ethiopia
38PMV_00,Asia,Western Asia,Yemen
47TPL_16,Asia,Eastern Asia,China
47TPL_16,Asia,Eastern Asia,Mongolia
47TPL_16,Asia,Central Asia,Russia
44TNL_15,Asia,Eastern Asia,China
44TNL_15,Asia,Central Asia,Kazakhstan
48RTR_17,Asia,Eastern Asia,China
52TDL_07,Asia,Eastern Asia,China
52TDL_07,Asia,Eastern Asia,North Korea
41VNE_23,Asia,Central Asia,Russia
41VNE_23,Europe,Eastern Europe,Russia
46REP_20,Asia,Eastern Asia,China
46REP_20,Asia,Southern Asia,India
46REP_20,Asia,South-Eastern Asia,Myanmar
52TES_28,Asia,Eastern Asia,China
52TES_28,Asia,Central Asia,Russia
41TMH_00,Asia,Central Asia,Kazakhstan
41TMH_00,Asia,Central Asia,Russia
41TMH_00,Europe,Eastern Europe,Russia
41TMH_00,Asia,Central Asia,Uzbekistan
46TGR_25,Asia,Eastern Asia,China
46TGR_25,Asia,Eastern Asia,Mongolia
46TGR_25,Asia,Central Asia,Russia
43UET_17,Asia,Eastern Asia,China
43UET_17,Asia,Central Asia,Kazakhstan
43UET_17,Asia,Central Asia,Russia
48TXL_02,Asia,Eastern Asia,China
40UEB_20,Asia,Central Asia,Kazakhstan
40UEB_20,Asia,Central Asia,Russia
40UEB_20,Europe,Eastern Europe,Russia
47TPL_29,Asia,Eastern Asia,China
47TPL_29,Asia,Eastern Asia,Mongolia
47TPL_29,Asia,Central Asia,Russia
45RTP_04,Asia,Eastern Asia,China
45RTP_04,Asia,Southern Asia,India
45RTP_04,Asia,Southern Asia,Nepal
47UNS_29,Asia,Eastern Asia,China
47UNS_29,Asia,Eastern Asia,Mongolia
47UNS_29,Asia,Central Asia,Russia
42UVD_07,Asia,Central Asia,Kazakhstan
42UVD_07,Asia,Central Asia,Russia
42UVD_07,Europe,Eastern Europe,Russia
45VXD_12,Asia,Central Asia,Russia
53SKU_11,Asia,Eastern Asia,China
53SKU_11,Asia,Eastern Asia,Japan
53SKU_11,Asia,Eastern Asia,Japan
47TPL_11,Asia,Eastern Asia,China
47TPL_11,Asia,Eastern Asia,Mongolia
47TPL_11,Asia,Central Asia,Russia
40UEB_18,Asia,Central Asia,Kazakhstan
40UEB_18,Asia,Central Asia,Russia
40UEB_18,Europe,Eastern Europe,Russia
48SWH_07,Asia,Eastern Asia,China
38PMV_07,Africa,Eastern Africa,Ethiopia
38PMV_07,Asia,Western Asia,Yemen
42RYS_16,Asia,Southern Asia,India
42RYS_16,Asia,Southern Asia,Pakistan
47UNS_11,Asia,Eastern Asia,China
47UNS_11,Asia,Eastern Asia,Mongolia
47UNS_11,Asia,Central Asia,Russia
54MUT_01,Asia,South-Eastern Asia,Indonesia
51UUB_07,Asia,Central Asia,Russia
53SKU_29,Asia,Eastern Asia,China
53SKU_29,Asia,Eastern Asia,Japan
53SKU_29,Asia,Eastern Asia,Japan
37SFU_13,Asia,Western Asia,Iraq
37SFU_13,Asia,Western Asia,Syria
51NYG_07,Asia,South-Eastern Asia,Indonesia
51NYG_07,Asia,South-Eastern Asia,Philippines
38UQU_02,Asia,Central Asia,Kazakhstan
38UQU_02,Europe,Eastern Europe,Russia
42TUM_03,Asia,Central Asia,Kazakhstan
42TUM_03,Europe,Eastern Europe,Russia
42TUM_03,Asia,Central Asia,Uzbekistan
52TES_10,Asia,Eastern Asia,China
52TES_10,Asia,Central Asia,Russia
46REP_18,Asia,Eastern Asia,China
46REP_18,Asia,Southern Asia,India
46REP_18,Asia,South-Eastern Asia,Myanmar
42UVD_00,Asia,Central Asia,Kazakhstan
42UVD_00,Asia,Central Asia,Russia
42UVD_00,Europe,Eastern Europe,Russia
53SKU_16,Asia,Eastern Asia,China
53SKU_16,Asia,Eastern Asia,Japan
53SKU_16,Asia,Eastern Asia,Japan
45VXD_15,Asia,Central Asia,Russia
42RYS_29,Asia,Southern Asia,India
42RYS_29,Asia,Southern Asia,Pakistan
48TXL_05,Asia,Eastern Asia,China
40UEB_27,Asia,Central Asia,Kazakhstan
40UEB_27,Asia,Central Asia,Russia
40UEB_27,Europe,Eastern Europe,Russia
45RTP_03,Asia,Eastern Asia,China
45RTP_03,Asia,Southern Asia,India
41TMH_07,Asia,Central Asia,Kazakhstan
41TMH_07,Asia,Central Asia,Russia
41TMH_07,Europe,Eastern Europe,Russia
41TMH_07,Asia,Central Asia,Turkmenistan
41TMH_07,Asia,Central Asia,Uzbekistan
46TGR_22,Asia,Eastern Asia,China
46TGR_22,Asia,Eastern Asia,Mongolia
46TGR_22,Asia,Central Asia,Russia
43UET_10,Asia,Eastern Asia,China
43UET_10,Asia,Central Asia,Kazakhstan
43UET_10,Asia,Central Asia,Russia
48QZM_08,Asia,Eastern Asia,China
46REP_27,Asia,Eastern Asia,China
46REP_27,Asia,Southern Asia,India
46REP_27,Asia,South-Eastern Asia,Myanmar
45UXT_09,Asia,Eastern Asia,China
45UXT_09,Asia,Eastern Asia,Mongolia
45UXT_09,Asia,Central Asia,Russia
52TDL_00,Asia,Eastern Asia,China
52TDL_00,Asia,Eastern Asia,North Korea
41VNE_24,Asia,Central Asia,Russia
41VNE_24,Europe,Eastern Europe,Russia
48RTR_10,Asia,Eastern Asia,China
44TNL_12,Asia,Eastern Asia,China
44TNL_12,Asia,Central Asia,Kazakhstan
51UXB_17,Asia,Central Asia,Russia
50SLB_16,Asia,Eastern Asia,China
43SER_12,Asia,Eastern Asia,China
43SER_12,Asia,Southern Asia,India
43SER_12,Asia,Southern Asia,Pakistan
43SCS_25,Asia,Southern Asia,Afghanistan
43SCS_25,Asia,Southern Asia,India
43SCS_25,Asia,Southern Asia,Pakistan
53UMB_10,Asia,Central Asia,Russia
37TFJ_16,Asia,Western Asia,Georgia
37TFJ_16,Europe,Eastern Europe,Russia
40TES_14,Asia,Central Asia,Kazakhstan
40TES_14,Asia,Central Asia,Russia
40TES_14,Europe,Eastern Europe,Russia
48UUA_11,Asia,Eastern Asia,China
48UUA_11,Asia,Eastern Asia,Mongolia
48UUA_11,Asia,Central Asia,Russia
44RLQ_07,Asia,Eastern Asia,China
44RLQ_07,Asia,Southern Asia,India
37TFJ_29,Europe,Eastern Europe,Russia
36SWF_13,Asia,Western Asia,Turkey
49TFK_21,Asia,Eastern Asia,China
49TFK_21,Asia,Eastern Asia,Mongolia
49TFK_21,Asia,Central Asia,Russia
50SLB_29,Asia,Eastern Asia,China
51UXB_28,Asia,Central Asia,Russia
47ULP_01,Asia,Eastern Asia,China
47ULP_01,Asia,Eastern Asia,Mongolia
47ULP_01,Asia,Central Asia,Russia
41TLL_08,Asia,Central Asia,Kazakhstan
41TLL_08,Asia,Central Asia,Russia
41TLL_08,Europe,Eastern Europe,Russia
39RYM_23,Asia,Southern Asia,Iran
39RYM_23,Asia,Western Asia,Saudi Arabia
52UEA_04,Asia,Eastern Asia,China
52UEA_04,Asia,Central Asia,Russia
48UUA_16,Asia,Eastern Asia,China
48UUA_16,Asia,Eastern Asia,Mongolia
48UUA_16,Asia,Central Asia,Russia
40TES_13,Asia,Central Asia,Kazakhstan
40TES_13,Asia,Central Asia,Russia
40TES_13,Europe,Eastern Europe,Russia
37TFJ_11,Europe,Eastern Europe,Russia
43SER_15,Asia,Eastern Asia,China
43SER_15,Asia,Southern Asia,India
43SER_15,Asia,Southern Asia,Pakistan
49TFK_19,Asia,Eastern Asia,China
49TFK_19,Asia,Eastern Asia,Mongolia
49TFK_19,Asia,Central Asia,Russia
43SCS_22,Asia,Southern Asia,Afghanistan
43SCS_22,Asia,Southern Asia,India
43SCS_22,Asia,Southern Asia,Pakistan
53UMB_17,Asia,Central Asia,Russia
50SLB_11,Asia,Eastern Asia,China
51UXB_10,Asia,Central Asia,Russia
52UEA_03,Asia,Eastern Asia,China
52UEA_03,Asia,Central Asia,Russia
47ULP_06,Asia,Eastern Asia,China
47ULP_06,Asia,Eastern Asia,Mongolia
47ULP_06,Asia,Central Asia,Russia
48UUA_29,Asia,Eastern Asia,China
48UUA_29,Asia,Eastern Asia,Mongolia
48UUA_29,Asia,Central Asia,Russia
39RYM_24,Asia,Southern Asia,Iran
39RYM_24,Asia,Western Asia,Saudi Arabia
53UMB_28,Asia,Central Asia,Russia
36SWF_14,Asia,Western Asia,Turkey
49TFK_26,Asia,Eastern Asia,China
49TFK_26,Asia,Eastern Asia,Mongolia
49TFK_26,Asia,Central Asia,Russia
44RLQ_00,Asia,Eastern Asia,China
44RLQ_00,Asia,Southern Asia,India
41TLL_06,Asia,Central Asia,Kazakhstan
41TLL_06,Asia,Central Asia,Russia
41TLL_06,Europe,Eastern Europe,Russia
48UUA_20,Asia,Eastern Asia,China
48UUA_20,Asia,Eastern Asia,Mongolia
48UUA_20,Asia,Central Asia,Russia
40TES_25,Asia,Central Asia,Kazakhstan
40TES_25,Asia,Central Asia,Russia
40TES_25,Europe,Eastern Europe,Russia
50SLB_27,Asia,Eastern Asia,China
51UXB_26,Asia,Central Asia,Russia
44RLQ_09,Asia,Eastern Asia,China
44RLQ_09,Asia,Southern Asia,India
37TFJ_27,Europe,Eastern Europe,Russia
53UMB_21,Asia,Central Asia,Russia
43SER_23,Asia,Eastern Asia,China
43SER_23,Asia,Southern Asia,India
43SER_23,Asia,Southern Asia,Pakistan
43SCS_14,Asia,Southern Asia,Afghanistan
43SCS_14,Asia,Southern Asia,India
43SCS_14,Asia,Southern Asia,Pakistan
39RYM_12,Asia,Southern Asia,Iran
39RYM_12,Asia,Western Asia,Saudi Arabia
49TFK_10,Asia,Eastern Asia,China
49TFK_10,Asia,Eastern Asia,Mongolia
49TFK_10,Asia,Central Asia,Russia
36SWF_22,Asia,Western Asia,Turkey
37TFJ_18,Europe,Eastern Europe,Russia
51UXB_19,Asia,Central Asia,Russia
50SLB_18,Asia,Eastern Asia,China
53UMB_26,Asia,Central Asia,Russia
43SER_24,Asia,Eastern Asia,China
43SER_24,Asia,Southern Asia,India
43SER_24,Asia,Southern Asia,Pakistan
43SCS_13,Asia,Southern Asia,Afghanistan
43SCS_13,Asia,Southern Asia,India
43SCS_13,Asia,Southern Asia,Pakistan
49TFK_28,Asia,Eastern Asia,China
49TFK_28,Asia,Eastern Asia,Mongolia
49TFK_28,Asia,Central Asia,Russia
37TFJ_20,Asia,Western Asia,Georgia
37TFJ_20,Europe,Eastern Europe,Russia
51UXB_21,Asia,Central Asia,Russia
50SLB_20,Asia,Eastern Asia,China
40TES_22,Asia,Central Asia,Kazakhstan
40TES_22,Asia,Central Asia,Russia
40TES_22,Europe,Eastern Europe,Russia
41TLL_01,Asia,Central Asia,Kazakhstan
41TLL_01,Asia,Central Asia,Russia
41TLL_01,Europe,Eastern Europe,Russia
47ULP_08,Asia,Eastern Asia,China
47ULP_08,Asia,Eastern Asia,Mongolia
47ULP_08,Asia,Central Asia,Russia
48UUA_27,Asia,Eastern Asia,China
48UUA_27,Asia,Eastern Asia,Mongolia
48UUA_27,Asia,Central Asia,Russia
49TFK_17,Asia,Eastern Asia,China
49TFK_17,Asia,Eastern Asia,Mongolia
49TFK_17,Asia,Central Asia,Russia
36SWF_25,Asia,Western Asia,Turkey
53UMB_19,Asia,Central Asia,Russia
39RYM_15,Asia,Southern Asia,Iran
39RYM_15,Asia,Western Asia,Saudi Arabia
48UUA_18,Asia,Eastern Asia,China
48UUA_18,Asia,Eastern Asia,Mongolia
48UUA_18,Asia,Central Asia,Russia
51NYG_06,Asia,South-Eastern Asia,Indonesia
51NYG_06,Asia,South-Eastern Asia,Philippines
38UQU_03,Asia,Central Asia,Kazakhstan
38UQU_03,Europe,Eastern Europe,Russia
52TES_11,Asia,Eastern Asia,China
52TES_11,Asia,Central Asia,Russia
42TUM_02,Asia,Central Asia,Kazakhstan
42TUM_02,Europe,Eastern Europe,Russia
42TUM_02,Asia,Central Asia,Uzbekistan
46REP_19,Asia,Eastern Asia,China
46REP_19,Asia,Southern Asia,India
46REP_19,Asia,South-Eastern Asia,Myanmar
48SWH_06,Asia,Eastern Asia,China
38PMV_06,Africa,Eastern Africa,Ethiopia
38PMV_06,Asia,Western Asia,Yemen
47TPL_10,Asia,Eastern Asia,China
47TPL_10,Asia,Eastern Asia,Mongolia
47TPL_10,Asia,Central Asia,Russia
40UEB_19,Asia,Central Asia,Kazakhstan
40UEB_19,Asia,Central Asia,Russia
40UEB_19,Europe,Eastern Europe,Russia
51UUB_06,Asia,Central Asia,Russia
53SKU_28,Asia,Eastern Asia,China
53SKU_28,Asia,Eastern Asia,Japan
53SKU_28,Asia,Eastern Asia,Japan
37SFU_12,Asia,Western Asia,Iraq
37SFU_12,Asia,Western Asia,Syria
47UNS_10,Asia,Eastern Asia,China
47UNS_10,Asia,Eastern Asia,Mongolia
47UNS_10,Asia,Central Asia,Russia
42RYS_17,Asia,Southern Asia,India
42RYS_17,Asia,Southern Asia,Pakistan
54MUT_00,Asia,South-Eastern Asia,Indonesia
46REP_26,Asia,Eastern Asia,China
46REP_26,Asia,Southern Asia,India
46REP_26,Asia,South-Eastern Asia,Myanmar
41TMH_06,Asia,Central Asia,Kazakhstan
41TMH_06,Asia,Central Asia,Russia
41TMH_06,Europe,Eastern Europe,Russia
41TMH_06,Asia,Central Asia,Uzbekistan
43UET_11,Asia,Eastern Asia,China
43UET_11,Asia,Central Asia,Kazakhstan
43UET_11,Asia,Central Asia,Russia
48QZM_09,Asia,Eastern Asia,China
46TGR_23,Asia,Eastern Asia,China
46TGR_23,Asia,Eastern Asia,Mongolia
46TGR_23,Asia,Central Asia,Russia
44TNL_13,Asia,Eastern Asia,China
44TNL_13,Asia,Central Asia,Kazakhstan
48RTR_11,Asia,Eastern Asia,China
52TDL_01,Asia,Eastern Asia,China
52TDL_01,Asia,Eastern Asia,North Korea
45UXT_08,Asia,Eastern Asia,China
45UXT_08,Asia,Eastern Asia,Mongolia
45UXT_08,Asia,Central Asia,Russia
41VNE_25,Asia,Central Asia,Russia
41VNE_25,Europe,Eastern Europe,Russia
42RYS_28,Asia,Southern Asia,India
42RYS_28,Asia,Southern Asia,Pakistan
42UVD_01,Asia,Central Asia,Kazakhstan
42UVD_01,Asia,Central Asia,Russia
42UVD_01,Europe,Eastern Europe,Russia
53SKU_17,Asia,Eastern Asia,China
53SKU_17,Asia,Eastern Asia,Japan
53SKU_17,Asia,Eastern Asia,Japan
45VXD_14,Asia,Central Asia,Russia
40UEB_26,Asia,Central Asia,Kazakhstan
40UEB_26,Asia,Central Asia,Russia
40UEB_26,Europe,Eastern Europe,Russia
48TXL_04,Asia,Eastern Asia,China
45RTP_02,Asia,Eastern Asia,China
45RTP_02,Asia,Southern Asia,India
47UNS_17,Asia,Eastern Asia,China
47UNS_17,Asia,Eastern Asia,Mongolia
47UNS_17,Asia,Central Asia,Russia
42RYS_10,Asia,Southern Asia,India
42RYS_10,Asia,Southern Asia,Pakistan
54MUT_07,Asia,South-Eastern Asia,Indonesia
51UUB_01,Asia,Central Asia,Russia
43SGA_08,Asia,Eastern Asia,China
37SFU_15,Asia,Western Asia,Iraq
37SFU_15,Asia,Western Asia,Syria
47TPL_17,Asia,Eastern Asia,China
47TPL_17,Asia,Eastern Asia,Mongolia
47TPL_17,Asia,Central Asia,Russia
48SWH_01,Asia,Eastern Asia,China
38PMV_01,Africa,Eastern Africa,Ethiopia
38PMV_01,Asia,Western Asia,Yemen
52TES_16,Asia,Eastern Asia,China
52TES_16,Asia,Central Asia,Russia
42TUM_05,Asia,Central Asia,Kazakhstan
42TUM_05,Europe,Eastern Europe,Russia
42TUM_05,Asia,Central Asia,Uzbekistan
43UET_29,Asia,Eastern Asia,China
43UET_29,Asia,Central Asia,Kazakhstan
43UET_29,Asia,Central Asia,Russia
51NYG_01,Asia,South-Eastern Asia,Philippines
38UQU_04,Asia,Central Asia,Kazakhstan
38UQU_04,Europe,Eastern Europe,Russia
48RTR_29,Asia,Eastern Asia,China
40UEB_21,Asia,Central Asia,Kazakhstan
40UEB_21,Asia,Central Asia,Russia
40UEB_21,Europe,Eastern Europe,Russia
48TXL_03,Asia,Eastern Asia,China
45RTP_05,Asia,Eastern Asia,China
45RTP_05,Asia,Southern Asia,India
45RTP_05,Asia,Southern Asia,Nepal
47TPL_28,Asia,Eastern Asia,China
47TPL_28,Asia,Eastern Asia,Mongolia
47TPL_28,Asia,Central Asia,Russia
42UVD_06,Asia,Central Asia,Kazakhstan
42UVD_06,Asia,Central Asia,Russia
42UVD_06,Europe,Eastern Europe,Russia
45VXD_13,Asia,Central Asia,Russia
53SKU_10,Asia,Eastern Asia,China
53SKU_10,Asia,Eastern Asia,Japan
53SKU_10,Asia,Eastern Asia,Japan
47UNS_28,Asia,Eastern Asia,China
47UNS_28,Asia,Eastern Asia,Mongolia
47UNS_28,Asia,Central Asia,Russia
52TDL_06,Asia,Eastern Asia,China
52TDL_06,Asia,Eastern Asia,North Korea
41VNE_22,Asia,Central Asia,Russia
41VNE_22,Europe,Eastern Europe,Russia
48RTR_16,Asia,Eastern Asia,China
44TNL_14,Asia,Eastern Asia,China
44TNL_14,Asia,Central Asia,Kazakhstan
41TMH_01,Asia,Central Asia,Kazakhstan
41TMH_01,Asia,Central Asia,Russia
41TMH_01,Europe,Eastern Europe,Russia
41TMH_01,Asia,Central Asia,Turkmenistan
41TMH_01,Asia,Central Asia,Uzbekistan
43UET_16,Asia,Eastern Asia,China
43UET_16,Asia,Central Asia,Kazakhstan
43UET_16,Asia,Central Asia,Russia
46TGR_24,Asia,Eastern Asia,China
46TGR_24,Asia,Eastern Asia,Mongolia
46TGR_24,Asia,Central Asia,Russia
46REP_21,Asia,Eastern Asia,China
46REP_21,Asia,Southern Asia,India
46REP_21,Asia,South-Eastern Asia,Myanmar
52TES_29,Asia,Eastern Asia,China
52TES_29,Asia,Central Asia,Russia
40UEB_28,Asia,Central Asia,Kazakhstan
40UEB_28,Asia,Central Asia,Russia
40UEB_28,Europe,Eastern Europe,Russia
47TPL_21,Asia,Eastern Asia,China
47TPL_21,Asia,Eastern Asia,Mongolia
47TPL_21,Asia,Central Asia,Russia
47UNS_21,Asia,Eastern Asia,China
47UNS_21,Asia,Eastern Asia,Mongolia
47UNS_21,Asia,Central Asia,Russia
42RYS_26,Asia,Southern Asia,India
42RYS_26,Asia,Southern Asia,Pakistan
48QWF_04,Asia,South-Eastern Asia,Laos
48QWF_04,Asia,South-Eastern Asia,Thailand
48QWF_04,Asia,South-Eastern Asia,Vietnam
37SFU_23,Asia,Western Asia,Iraq
37SFU_23,Asia,Western Asia,Syria
53SKU_19,Asia,Eastern Asia,China
53SKU_19,Asia,Eastern Asia,Japan
53SKU_19,Asia,Eastern Asia,Japan
45UXT_06,Asia,Eastern Asia,China
45UXT_06,Asia,Eastern Asia,Mongolia
45UXT_06,Asia,Central Asia,Russia
46REP_28,Asia,Eastern Asia,China
46REP_28,Asia,Southern Asia,India
46REP_28,Asia,South-Eastern Asia,Myanmar
52TES_20,Asia,Eastern Asia,China
52TES_20,Asia,Central Asia,Russia
41TMH_08,Asia,Central Asia,Kazakhstan
41TMH_08,Asia,Central Asia,Russia
41TMH_08,Europe,Eastern Europe,Russia
41TMH_08,Asia,Central Asia,Uzbekistan
48QZM_07,Asia,Eastern Asia,China
45VXD_25,Asia,Central Asia,Russia
53SKU_26,Asia,Eastern Asia,China
53SKU_26,Asia,Eastern Asia,Japan
53SKU_26,Asia,Eastern Asia,Japan
53SKU_26,Asia,Eastern Asia,Japan
51UUB_08,Asia,Central Asia,Russia
43SGA_01,Asia,Eastern Asia,China
42RYS_19,Asia,Southern Asia,India
42RYS_19,Asia,Southern Asia,Pakistan
51TUK_03,Asia,Eastern Asia,China
51TUK_03,Asia,Central Asia,Russia
38PMV_08,Africa,Eastern Africa,Ethiopia
38PMV_08,Asia,Western Asia,Yemen
48SWH_08,Asia,Eastern Asia,China
40UEB_17,Asia,Central Asia,Kazakhstan
40UEB_17,Asia,Central Asia,Russia
40UEB_17,Europe,Eastern Europe,Russia
43UET_20,Asia,Eastern Asia,China
43UET_20,Asia,Central Asia,Kazakhstan
43UET_20,Asia,Central Asia,Russia
46TGR_12,Asia,Eastern Asia,China
46TGR_12,Asia,Eastern Asia,Mongolia
46TGR_12,Asia,Central Asia,Russia
47RPQ_03,Asia,Eastern Asia,China
46REP_17,Asia,Eastern Asia,China
46REP_17,Asia,Southern Asia,India
46REP_17,Asia,South-Eastern Asia,Myanmar
41VNE_14,Asia,Central Asia,Russia
41VNE_14,Europe,Eastern Europe,Russia
51NYG_08,Asia,South-Eastern Asia,Philippines
48RTR_20,Asia,Eastern Asia,China
44TNL_22,Asia,Eastern Asia,China
44TNL_22,Asia,Central Asia,Kazakhstan
48QZM_00,Asia,Eastern Asia,China
43UET_18,Asia,Eastern Asia,China
43UET_18,Asia,Central Asia,Kazakhstan
43UET_18,Asia,Central Asia,Russia
52TES_27,Asia,Eastern Asia,China
52TES_27,Asia,Central Asia,Russia
52TDL_08,Asia,Eastern Asia,China
52TDL_08,Asia,Eastern Asia,Japan
52TDL_08,Asia,Eastern Asia,North Korea
45UXT_01,Asia,Eastern Asia,China
45UXT_01,Asia,Eastern Asia,Mongolia
45UXT_01,Asia,Central Asia,Russia
48RTR_18,Asia,Eastern Asia,China
48QWF_03,Asia,South-Eastern Asia,Laos
48QWF_03,Asia,South-Eastern Asia,Thailand
48QWF_03,Asia,South-Eastern Asia,Vietnam
37SFU_24,Asia,Western Asia,Iraq
37SFU_24,Asia,Western Asia,Syria
42UVD_08,Asia,Central Asia,Kazakhstan
42UVD_08,Asia,Central Asia,Russia
42UVD_08,Europe,Eastern Europe,Russia
47UNS_26,Asia,Eastern Asia,China
47UNS_26,Asia,Eastern Asia,Mongolia
47UNS_26,Asia,Central Asia,Russia
42RYS_21,Asia,Southern Asia,India
42RYS_21,Asia,Southern Asia,Pakistan
47TPL_26,Asia,Eastern Asia,China
47TPL_26,Asia,Eastern Asia,Mongolia
47TPL_26,Asia,Central Asia,Russia
44TNL_25,Asia,Eastern Asia,China
44TNL_25,Asia,Central Asia,Kazakhstan
48RTR_27,Asia,Eastern Asia,China
41VNE_13,Asia,Central Asia,Russia
41VNE_13,Europe,Eastern Europe,Russia
52TES_18,Asia,Eastern Asia,China
52TES_18,Asia,Central Asia,Russia
47RPQ_04,Asia,Eastern Asia,China
46REP_10,Asia,Eastern Asia,China
46REP_10,Asia,Southern Asia,India
46REP_10,Asia,South-Eastern Asia,Myanmar
43UET_27,Asia,Eastern Asia,China
43UET_27,Asia,Central Asia,Kazakhstan
43UET_27,Asia,Central Asia,Russia
46TGR_15,Asia,Eastern Asia,China
46TGR_15,Asia,Eastern Asia,Mongolia
46TGR_15,Asia,Central Asia,Russia
47TPL_19,Asia,Eastern Asia,China
47TPL_19,Asia,Eastern Asia,Mongolia
47TPL_19,Asia,Central Asia,Russia
40UEB_10,Asia,Central Asia,Kazakhstan
40UEB_10,Asia,Central Asia,Russia
40UEB_10,Europe,Eastern Europe,Russia
47UNS_19,Asia,Eastern Asia,China
47UNS_19,Asia,Eastern Asia,Mongolia
47UNS_19,Asia,Central Asia,Russia
51TUK_04,Asia,Eastern Asia,China
51TUK_04,Asia,Central Asia,Russia
54MUT_09,Asia,South-Eastern Asia,Indonesia
53SKU_21,Asia,Eastern Asia,China
53SKU_21,Asia,Eastern Asia,Japan
53SKU_21,Asia,Eastern Asia,Japan
45VXD_22,Asia,Central Asia,Russia
43SGA_06,Asia,Eastern Asia,China
41TLL_00,Asia,Central Asia,Kazakhstan
41TLL_00,Asia,Central Asia,Russia
41TLL_00,Europe,Eastern Europe,Russia
47ULP_09,Asia,Eastern Asia,China
47ULP_09,Asia,Eastern Asia,Mongolia
47ULP_09,Asia,Central Asia,Russia
48UUA_26,Asia,Eastern Asia,China
48UUA_26,Asia,Eastern Asia,Mongolia
48UUA_26,Asia,Central Asia,Russia
40TES_23,Asia,Central Asia,Kazakhstan
40TES_23,Asia,Central Asia,Russia
40TES_23,Europe,Eastern Europe,Russia
37TFJ_21,Europe,Eastern Europe,Russia
53UMB_27,Asia,Central Asia,Russia
43SCS_12,Asia,Southern Asia,Afghanistan
43SCS_12,Asia,Eastern Asia,China
43SCS_12,Asia,Southern Asia,India
43SCS_12,Asia,Southern Asia,Pakistan
49TFK_29,Asia,Eastern Asia,China
49TFK_29,Asia,Eastern Asia,Mongolia
49TFK_29,Asia,Central Asia,Russia
43SER_25,Asia,Eastern Asia,China
43SER_25,Asia,Southern Asia,India
43SER_25,Asia,Southern Asia,Pakistan
50SLB_21,Asia,Eastern Asia,China
51UXB_20,Asia,Central Asia,Russia
39RYM_14,Asia,Southern Asia,Iran
39RYM_14,Asia,Western Asia,Saudi Arabia
48UUA_19,Asia,Eastern Asia,China
48UUA_19,Asia,Eastern Asia,Mongolia
48UUA_19,Asia,Central Asia,Russia
49TFK_16,Asia,Eastern Asia,China
49TFK_16,Asia,Eastern Asia,Mongolia
49TFK_16,Asia,Central Asia,Russia
36SWF_24,Asia,Western Asia,Turkey
53UMB_18,Asia,Central Asia,Russia
51UXB_27,Asia,Central Asia,Russia
50SLB_26,Asia,Eastern Asia,China
53UMB_20,Asia,Central Asia,Russia
43SCS_15,Asia,Southern Asia,Afghanistan
43SCS_15,Asia,Southern Asia,India
43SCS_15,Asia,Southern Asia,Pakistan
43SER_22,Asia,Eastern Asia,China
43SER_22,Asia,Southern Asia,India
