level_0,Region,Subregion,Country
19NHC_11,Americas,South America,Venezuela
19GGM_27,Americas,South America,Argentina
19PDL_07,Americas,South America,Colombia
19PDL_07,Americas,South America,Venezuela
19KFA_14,Americas,South America,Bolivia
19KFA_14,Americas,South America,Brazil
19KFA_14,Americas,South America,Chile
19GGM_18,Americas,South America,Argentina
19NHC_27,Americas,South America,Brazil
19NHC_27,Americas,South America,Venezuela
18HYF_16,Americas,South America,Argentina
18HYF_16,Americas,South America,Chile
22LBN_23,Americas,South America,Brazil
19GGM_11,Americas,South America,Argentina
20LRK_14,Americas,South America,Bolivia
20LRK_14,Americas,South America,Brazil
20LKP_13,Americas,South America,Bolivia
20LKP_13,Americas,South America,Brazil
19KFA_22,Americas,South America,Bolivia
19KFA_22,Americas,South America,Brazil
19KFA_22,Americas,South America,Chile
22NCK_03,Americas,South America,Brazil
22NCK_03,Americas,South America,France
18HYF_29,Americas,South America,Argentina
18HYF_29,Americas,South America,Chile
19NHC_18,Americas,South America,Brazil
19NHC_18,Americas,South America,Venezuela
19KFA_25,Americas,South America,Bolivia
19KFA_25,Americas,South America,Brazil
19KFA_25,Americas,South America,Chile
20LRK_13,Americas,South America,Bolivia
20LRK_13,Americas,South America,Brazil
20LKP_14,Americas,South America,Bolivia
20LKP_14,Americas,South America,Brazil
19GGM_16,Americas,South America,Argentina
19NHC_20,Americas,South America,Brazil
19NHC_20,Americas,South America,Venezuela
18HYF_11,Americas,South America,Argentina
18HYF_11,Americas,South America,Chile
22LBN_24,Americas,South America,Brazil
19PDL_09,Americas,South America,Colombia
19PDL_09,Americas,South America,Venezuela
22NCK_04,Americas,South America,Brazil
22NCK_04,Americas,South America,France
19GGM_29,Americas,South America,Argentina
19KHV_26,Americas,South America,Bolivia
19KHV_26,Americas,South America,Brazil
21KVS_22,Americas,South America,Bolivia
21KVS_22,Americas,South America,Brazil
21KVS_22,Americas,South America,Paraguay
20JPQ_11,Americas,South America,Argentina
20JPQ_11,Americas,South America,Brazil
20JPQ_11,Americas,South America,Paraguay
19LCK_23,Americas,South America,Brazil
19LCK_23,Americas,South America,Peru
21LXK_17,Americas,South America,Brazil
21MXR_10,Americas,South America,Brazil
19KHV_19,Americas,South America,Bolivia
19KHV_19,Americas,South America,Brazil
21LXK_28,Americas,South America,Brazil
18GXU_22,Americas,South America,Argentina
18GXU_22,Americas,South America,Chile
21NTF_13,Americas,South America,Brazil
21NTF_13,Americas,South America,Guyana
19PEK_21,Americas,South America,Colombia
19PEK_21,Americas,South America,Venezuela
21LXK_10,Americas,South America,Brazil
19LCK_24,Americas,South America,Brazil
19LCK_24,Americas,South America,Peru
19PEK_19,Americas,South America,Colombia
19PEK_19,Americas,South America,Venezuela
20JPQ_16,Americas,South America,Argentina
20JPQ_16,Americas,South America,Brazil
21MXR_28,Americas,South America,Brazil
21KVS_25,Americas,South America,Bolivia
21KVS_25,Americas,South America,Brazil
21KVS_25,Americas,South America,Paraguay
19KHV_21,Americas,South America,Bolivia
19KHV_21,Americas,South America,Brazil
19PEK_26,Americas,South America,Colombia
19PEK_26,Americas,South America,Venezuela
18GXU_25,Americas,South America,Chile
21NTF_14,Americas,South America,Brazil
21NTF_14,Americas,South America,Guyana
20JPQ_29,Americas,South America,Argentina
20JPQ_29,Americas,South America,Brazil
21MXR_17,Americas,South America,Brazil
19HGA_04,Americas,South America,Argentina
21LXK_26,Americas,South America,Brazil
19LCK_12,Americas,South America,Brazil
19LCK_12,Americas,South America,Peru
21KVS_13,Americas,South America,Bolivia
21KVS_13,Americas,South America,Brazil
21KVS_13,Americas,South America,Paraguay
19KHV_17,Americas,South America,Bolivia
19KHV_17,Americas,South America,Brazil
20JPQ_20,Americas,South America,Argentina
20JPQ_20,Americas,South America,Brazil
21NTF_22,Americas,South America,Guyana
18GXU_13,Americas,South America,Argentina
18GXU_13,Americas,South America,Chile
21LXK_19,Americas,South America,Brazil
19PEK_10,Americas,South America,Colombia
19PEK_10,Americas,South America,Venezuela
21MXR_21,Americas,South America,Brazil
21LYD_05,Americas,South America,Brazil
19KHV_28,Americas,South America,Bolivia
19KHV_28,Americas,South America,Brazil
21MXR_19,Americas,South America,Brazil
20JPQ_27,Americas,South America,Argentina
20JPQ_27,Americas,South America,Brazil
19KHV_10,Americas,South America,Bolivia
19KHV_10,Americas,South America,Brazil
21KVS_14,Americas,South America,Brazil
21KVS_14,Americas,South America,Paraguay
19LCK_15,Americas,South America,Brazil
19LCK_15,Americas,South America,Peru
21LXK_21,Americas,South America,Brazil
19HGA_03,Americas,South America,Argentina
19HGA_03,Americas,South America,Chile
19PEK_28,Americas,South America,Colombia
19PEK_28,Americas,South America,Venezuela
21LYD_02,Americas,South America,Brazil
21MXR_26,Americas,South America,Brazil
20JPQ_18,Americas,South America,Argentina
20JPQ_18,Americas,South America,Brazil
20JPQ_18,Americas,South America,Paraguay
19PEK_17,Americas,South America,Colombia
19PEK_17,Americas,South America,Venezuela
21NTF_25,Americas,South America,Brazil
21NTF_25,Americas,South America,Guyana
18GXU_14,Americas,South America,Argentina
18GXU_14,Americas,South America,Chile
20LKP_15,Americas,South America,Bolivia
20LKP_15,Americas,South America,Brazil
20LRK_12,Americas,South America,Bolivia
20LRK_12,Americas,South America,Brazil
19NHC_21,Americas,South America,Brazil
19NHC_21,Americas,South America,Venezuela
22LBN_25,Americas,South America,Brazil
18HYF_10,Americas,South America,Argentina
18HYF_10,Americas,South America,Chile
19GGM_17,Americas,South America,Argentina
19KFA_24,Americas,South America,Bolivia
19KFA_24,Americas,South America,Brazil
19KFA_24,Americas,South America,Chile
19GGM_28,Americas,South America,Argentina
22NCK_05,Americas,South America,Brazil
22NCK_05,Americas,South America,France
19PDL_08,Americas,South America,Colombia
19PDL_08,Americas,South America,Venezuela
19KFA_23,Americas,South America,Bolivia
19KFA_23,Americas,South America,Brazil
19KFA_23,Americas,South America,Chile
19GGM_10,Americas,South America,Argentina
19NHC_26,Americas,South America,Brazil
19NHC_26,Americas,South America,Venezuela
22LBN_22,Americas,South America,Brazil
18HYF_17,Americas,South America,Argentina
18HYF_17,Americas,South America,Chile
20LKP_12,Americas,South America,Bolivia
20LKP_12,Americas,South America,Brazil
20LRK_15,Americas,South America,Bolivia
20LRK_15,Americas,South America,Brazil
22NCK_02,Americas,South America,Brazil
22NCK_02,Americas,South America,France
18HYF_28,Americas,South America,Argentina
18HYF_28,Americas,South America,Chile
19NHC_19,Americas,South America,Brazil
19NHC_19,Americas,South America,Venezuela
19PDL_06,Americas,South America,Colombia
19PDL_06,Americas,South America,Venezuela
19KFA_15,Americas,South America,Bolivia
19KFA_15,Americas,South America,Brazil
20LKP_24,Americas,South America,Bolivia
20LKP_24,Americas,South America,Brazil
20LRK_23,Americas,South America,Bolivia
20LRK_23,Americas,South America,Brazil
19GGM_26,Americas,South America,Argentina
22LBN_14,Americas,South America,Brazil
18HYF_21,Americas,South America,Argentina
18HYF_21,Americas,South America,Chile
19NHC_10,Americas,South America,Brazil
19NHC_10,Americas,South America,Venezuela
19GGM_19,Americas,South America,Argentina
22LBN_13,Americas,South America,Brazil
18HYF_26,Americas,South America,Argentina
18HYF_26,Americas,South America,Chile
19NHC_17,Americas,South America,Brazil
19NHC_17,Americas,South America,Venezuela
19GGM_21,Americas,South America,Argentina
20LKP_23,Americas,South America,Bolivia
20LKP_23,Americas,South America,Brazil
20LRK_24,Americas,South America,Bolivia
20LRK_24,Americas,South America,Brazil
19KFA_12,Americas,South America,Bolivia
19KFA_12,Americas,South America,Brazil
19KFA_12,Americas,South America,Chile
19PDL_01,Americas,South America,Colombia
19PDL_01,Americas,South America,Venezuela
19NHC_28,Americas,South America,Brazil
19NHC_28,Americas,South America,Venezuela
18HYF_19,Americas,South America,Argentina
18HYF_19,Americas,South America,Chile
19LCK_14,Americas,South America,Brazil
19LCK_14,Americas,South America,Peru
21LXK_20,Americas,South America,Brazil
19PEK_29,Americas,South America,Colombia
19PEK_29,Americas,South America,Venezuela
19HGA_02,Americas,South America,Argentina
19HGA_02,Americas,South America,Chile
20JPQ_26,Americas,South America,Argentina
20JPQ_26,Americas,South America,Brazil
20JPQ_26,Americas,South America,Paraguay
21MXR_18,Americas,South America,Brazil
21KVS_15,Americas,South America,Bolivia
21KVS_15,Americas,South America,Brazil
21KVS_15,Americas,South America,Paraguay
19KHV_11,Americas,South America,Bolivia
19KHV_11,Americas,South America,Brazil
19PEK_16,Americas,South America,Colombia
19PEK_16,Americas,South America,Venezuela
21NTF_24,Americas,South America,Brazil
21NTF_24,Americas,South America,Guyana
18GXU_15,Americas,South America,Argentina
18GXU_15,Americas,South America,Chile
21LYD_03,Americas,South America,Brazil
20JPQ_19,Americas,South America,Argentina
20JPQ_19,Americas,South America,Brazil
20JPQ_19,Americas,South America,Paraguay
21MXR_27,Americas,South America,Brazil
19KHV_16,Americas,South America,Bolivia
19KHV_16,Americas,South America,Brazil
21KVS_12,Americas,South America,Brazil
21KVS_12,Americas,South America,Paraguay
20JPQ_21,Americas,South America,Argentina
20JPQ_21,Americas,South America,Brazil
20JPQ_21,Americas,South America,Paraguay
19HGA_05,Americas,South America,Argentina
21LXK_27,Americas,South America,Brazil
19LCK_13,Americas,South America,Brazil
19LCK_13,Americas,South America,Peru
21MXR_20,Americas,South America,Brazil
19KHV_29,Americas,South America,Bolivia
19KHV_29,Americas,South America,Brazil
21LYD_04,Americas,South America,Brazil
21NTF_23,Americas,South America,Brazil
21NTF_23,Americas,South America,Guyana
21LXK_18,Americas,South America,Brazil
18GXU_12,Americas,South America,Argentina
18GXU_12,Americas,South America,Chile
19PEK_11,Americas,South America,Colombia
19PEK_11,Americas,South America,Venezuela
21MXR_29,Americas,South America,Brazil
20JPQ_17,Americas,South America,Argentina
20JPQ_17,Americas,South America,Brazil
19KHV_20,Americas,South America,Bolivia
19KHV_20,Americas,South America,Brazil
21KVS_24,Americas,South America,Bolivia
21KVS_24,Americas,South America,Brazil
21KVS_24,Americas,South America,Paraguay
21LXK_11,Americas,South America,Brazil
19LCK_25,Americas,South America,Brazil
19LCK_25,Americas,South America,Peru
19PEK_18,Americas,South America,Colombia
19PEK_18,Americas,South America,Venezuela
21MXR_16,Americas,South America,Brazil
20JPQ_28,Americas,South America,Argentina
20JPQ_28,Americas,South America,Brazil
20JPQ_28,Americas,South America,Paraguay
19PEK_27,Americas,South America,Colombia
19PEK_27,Americas,South America,Venezuela
18GXU_24,Americas,South America,Chile
21NTF_15,Americas,South America,Brazil
21NTF_15,Americas,South America,Guyana
19LCK_22,Americas,South America,Brazil
19LCK_22,Americas,South America,Peru
21LXK_16,Americas,South America,Brazil
21KVS_23,Americas,South America,Brazil
21KVS_23,Americas,South America,Paraguay
19KHV_27,Americas,South America,Bolivia
19KHV_27,Americas,South America,Brazil
20JPQ_10,Americas,South America,Argentina
20JPQ_10,Americas,South America,Brazil
18GXU_23,Americas,South America,Chile
21LXK_29,Americas,South America,Brazil
21NTF_12,Americas,South America,Brazil
21NTF_12,Americas,South America,Guyana
19PEK_20,Americas,South America,Colombia
19PEK_20,Americas,South America,Venezuela
21MXR_11,Americas,South America,Brazil
19KHV_18,Americas,South America,Bolivia
19KHV_18,Americas,South America,Brazil
19PDL_18,Americas,South America,Colombia
19PDL_18,Americas,South America,Venezuela
22NCK_15,Americas,South America,Brazil
22NCK_15,Americas,South America,France
19PDL_27,Americas,South America,Colombia
19PDL_27,Americas,South America,Venezuela
19GGM_07,Americas,South America,Argentina
18HYF_00,Americas,South America,Argentina
18HYF_00,Americas,South America,Chile
20LKP_05,Americas,South America,Bolivia
20LKP_05,Americas,South America,Brazil
20LRK_02,Americas,South America,Bolivia
20LRK_02,Americas,South America,Brazil
19NHC_09,Americas,South America,Brazil
19NHC_09,Americas,South America,Venezuela
22NCK_12,Americas,South America,Brazil
22NCK_12,Americas,South America,France
20LKP_02,Americas,South America,Bolivia
20LKP_02,Americas,South America,Brazil
20LRK_05,Americas,South America,Bolivia
20LRK_05,Americas,South America,Brazil
18HYF_07,Americas,South America,Argentina
18HYF_07,Americas,South America,Chile
19GGM_00,Americas,South America,Argentina
19PDL_20,Americas,South America,Colombia
19PDL_20,Americas,South America,Venezuela
19GGM_09,Americas,South America,Argentina
22NCK_24,Americas,South America,Brazil
22NCK_24,Americas,South America,France
19PDL_29,Americas,South America,Colombia
19PDL_29,Americas,South America,Venezuela
19NHC_00,Americas,South America,Brazil
19NHC_00,Americas,South America,Venezuela
22LBN_04,Americas,South America,Brazil
19KFA_05,Americas,South America,Bolivia
19KFA_05,Americas,South America,Brazil
19PDL_16,Americas,South America,Colombia
19PDL_16,Americas,South America,Venezuela
22NCK_23,Americas,South America,Brazil
22NCK_23,Americas,South America,France
18HYF_09,Americas,South America,Argentina
18HYF_09,Americas,South America,Chile
19PDL_11,Americas,South America,Colombia
19PDL_11,Americas,South America,Venezuela
19KFA_02,Americas,South America,Bolivia
19KFA_02,Americas,South America,Brazil
19KFA_02,Americas,South America,Chile
19NHC_07,Americas,South America,Brazil
19NHC_07,Americas,South America,Venezuela
22LBN_03,Americas,South America,Brazil
20JPQ_09,Americas,South America,Argentina
20JPQ_09,Americas,South America,Brazil
21LYD_13,Americas,South America,Brazil
18GXU_05,Americas,South America,Chile
19PEK_06,Americas,South America,Colombia
19PEK_06,Americas,South America,Venezuela
19KHV_01,Americas,South America,Bolivia
19KHV_01,Americas,South America,Brazil
21KVS_05,Americas,South America,Brazil
21KVS_05,Americas,South America,Paraguay
21MXR_08,Americas,South America,Brazil
19HGA_12,Americas,South America,Argentina
19LCK_04,Americas,South America,Brazil
19LCK_04,Americas,South America,Peru
19PEK_01,Americas,South America,Colombia
19PEK_01,Americas,South America,Venezuela
21LXK_08,Americas,South America,Brazil
18GXU_02,Americas,South America,Chile
21LYD_14,Americas,South America,Brazil
19LCK_03,Americas,South America,Brazil
19LCK_03,Americas,South America,Peru
19HGA_15,Americas,South America,Argentina
21KVS_02,Americas,South America,Brazil
21KVS_02,Americas,South America,Paraguay
19KHV_06,Americas,South America,Bolivia
19KHV_06,Americas,South America,Brazil
21NTF_05,Americas,South America,Brazil
21NTF_05,Americas,South America,Guyana
21MXR_06,Americas,South America,Brazil
21LYD_22,Americas,South America,Brazil
19HGA_23,Americas,South America,Argentina
19PEK_08,Americas,South America,Colombia
19PEK_08,Americas,South America,Venezuela
21LXK_01,Americas,South America,Brazil
20JPQ_07,Americas,South America,Argentina
20JPQ_07,Americas,South America,Brazil
20JPQ_07,Americas,South America,Paraguay
19KHV_08,Americas,South America,Bolivia
19KHV_08,Americas,South America,Brazil
21LYD_25,Americas,South America,Brazil
21MXR_01,Americas,South America,Brazil
21NTF_02,Americas,South America,Brazil
21NTF_02,Americas,South America,Guyana
20JPQ_00,Americas,South America,Argentina
20JPQ_00,Americas,South America,Brazil
21LXK_06,Americas,South America,Brazil
19HGA_24,Americas,South America,Argentina
19HGA_24,Americas,South America,Chile
22NCK_22,Americas,South America,Brazil
22NCK_22,Americas,South America,France
18HYF_08,Americas,South America,Argentina
18HYF_08,Americas,South America,Chile
19NHC_06,Americas,South America,Brazil
19NHC_06,Americas,South America,Venezuela
22LBN_02,Americas,South America,Brazil
19PDL_10,Americas,South America,Colombia
19PDL_10,Americas,South America,Venezuela
19KFA_03,Americas,South America,Bolivia
19KFA_03,Americas,South America,Brazil
19PDL_28,Americas,South America,Colombia
19PDL_28,Americas,South America,Venezuela
22NCK_25,Americas,South America,Brazil
22NCK_25,Americas,South America,France
19GGM_08,Americas,South America,Argentina
19KFA_04,Americas,South America,Bolivia
19KFA_04,Americas,South America,Brazil
19KFA_04,Americas,South America,Chile
19PDL_17,Americas,South America,Colombia
19PDL_17,Americas,South America,Venezuela
19NHC_01,Americas,South America,Brazil
19NHC_01,Americas,South America,Venezuela
22LBN_05,Americas,South America,Brazil
19NHC_08,Americas,South America,Brazil
19NHC_08,Americas,South America,Venezuela
22NCK_13,Americas,South America,Brazil
22NCK_13,Americas,South America,France
19PDL_21,Americas,South America,Colombia
19PDL_21,Americas,South America,Venezuela
20LRK_04,Americas,South America,Bolivia
20LRK_04,Americas,South America,Brazil
20LKP_03,Americas,South America,Bolivia
20LKP_03,Americas,South America,Brazil
19GGM_01,Americas,South America,Argentina
18HYF_06,Americas,South America,Argentina
18HYF_06,Americas,South America,Chile
22NCK_14,Americas,South America,Brazil
22NCK_14,Americas,South America,France
19PDL_19,Americas,South America,Colombia
19PDL_19,Americas,South America,Venezuela
18HYF_01,Americas,South America,Argentina
18HYF_01,Americas,South America,Chile
19GGM_06,Americas,South America,Argentina
20LRK_03,Americas,South America,Bolivia
20LRK_03,Americas,South America,Brazil
20LKP_04,Americas,South America,Bolivia
20LKP_04,Americas,South America,Brazil
19PDL_26,Americas,South America,Colombia
19PDL_26,Americas,South America,Venezuela
21NTF_03,Americas,South America,Brazil
21NTF_03,Americas,South America,Guyana
21LYD_24,Americas,South America,Brazil
19KHV_09,Americas,South America,Bolivia
19KHV_09,Americas,South America,Brazil
21MXR_00,Americas,South America,Brazil
21LXK_07,Americas,South America,Brazil
19HGA_25,Americas,South America,Argentina
19HGA_25,Americas,South America,Chile
20JPQ_01,Americas,South America,Argentina
20JPQ_01,Americas,South America,Brazil
20JPQ_01,Americas,South America,Paraguay
21MXR_07,Americas,South America,Brazil
21LYD_23,Americas,South America,Brazil
21NTF_04,Americas,South America,Brazil
21NTF_04,Americas,South America,Guyana
20JPQ_06,Americas,South America,Argentina
20JPQ_06,Americas,South America,Brazil
19PEK_09,Americas,South America,Colombia
19PEK_09,Americas,South America,Venezuela
19HGA_22,Americas,South America,Argentina
19HGA_22,Americas,South America,Chile
21LXK_00,Americas,South America,Brazil
21LYD_15,Americas,South America,Brazil
19PEK_00,Americas,South America,Colombia
19PEK_00,Americas,South America,Venezuela
18GXU_03,Americas,South America,Argentina
18GXU_03,Americas,South America,Chile
21LXK_09,Americas,South America,Brazil
19KHV_07,Americas,South America,Bolivia
19KHV_07,Americas,South America,Brazil
21KVS_03,Americas,South America,Bolivia
21KVS_03,Americas,South America,Brazil
21KVS_03,Americas,South America,Paraguay
19LCK_02,Americas,South America,Brazil
19LCK_02,Americas,South America,Peru
19HGA_14,Americas,South America,Argentina
18GXU_04,Americas,South America,Argentina
18GXU_04,Americas,South America,Chile
19PEK_07,Americas,South America,Colombia
19PEK_07,Americas,South America,Venezuela
20JPQ_08,Americas,South America,Argentina
20JPQ_08,Americas,South America,Brazil
20JPQ_08,Americas,South America,Paraguay
21LYD_12,Americas,South America,Brazil
19HGA_13,Americas,South America,Argentina
19LCK_05,Americas,South America,Brazil
19LCK_05,Americas,South America,Peru
21KVS_04,Americas,South America,Bolivia
21KVS_04,Americas,South America,Brazil
21KVS_04,Americas,South America,Paraguay
19KHV_00,Americas,South America,Bolivia
19KHV_00,Americas,South America,Brazil
21MXR_09,Americas,South America,Brazil
20KKU_28,Americas,South America,Argentina
20KKU_28,Americas,South America,Brazil
22KEU_00,Americas,South America,Brazil
20PMR_17,Americas,South America,Venezuela
19HFT_10,Americas,South America,Argentina
19HFT_10,Americas,South America,Chile
24MYS_24,Americas,South America,Brazil
20KKU_17,Americas,South America,Argentina
20KKU_17,Americas,South America,Brazil
20PMR_28,Americas,South America,Venezuela
18HYD_10,Americas,South America,Argentina
18HYD_10,Americas,South America,Chile
19HFT_17,Americas,South America,Argentina
19HFT_17,Americas,South America,Chile
20PMR_10,Americas,South America,Venezuela
18HYD_28,Americas,South America,Argentina
18HYD_28,Americas,South America,Chile
22KEU_07,Americas,South America,Brazil
18HYD_17,Americas,South America,Argentina
18HYD_17,Americas,South America,Chile
19HFT_28,Americas,South America,Argentina
19HFT_28,Americas,South America,Chile
20KKU_10,Americas,South America,Argentina
20KKU_10,Americas,South America,Brazil
24MYS_23,Americas,South America,Brazil
20PMR_26,Americas,South America,Venezuela
19HFT_21,Americas,South America,Argentina
19HFT_21,Americas,South America,Chile
20KKU_19,Americas,South America,Argentina
20KKU_19,Americas,South America,Brazil
18HYD_21,Americas,South America,Argentina
18HYD_21,Americas,South America,Chile
20PMR_19,Americas,South America,Venezuela
21JTK_05,Americas,South America,Argentina
21JTK_05,Americas,South America,Brazil
21JTK_05,Americas,South America,Paraguay
24MYS_15,Americas,South America,Brazil
24MYT_02,Americas,South America,Brazil
20KKU_26,Americas,South America,Argentina
20KKU_26,Americas,South America,Brazil
23LKC_04,Americas,South America,Brazil
19HFT_26,Americas,South America,Argentina
19HFT_26,Americas,South America,Chile
18HYD_19,Americas,South America,Argentina
18HYD_19,Americas,South America,Chile
20PMR_21,Americas,South America,Venezuela
23LKC_03,Americas,South America,Brazil
20KKU_21,Americas,South America,Argentina
20KKU_21,Americas,South America,Brazil
22KEU_09,Americas,South America,Brazil
24MYT_05,Americas,South America,Brazil
21JTK_02,Americas,South America,Argentina
21JTK_02,Americas,South America,Brazil
24MYS_12,Americas,South America,Brazil
18HYD_26,Americas,South America,Argentina
18HYD_26,Americas,South America,Chile
19HFT_19,Americas,South America,Argentina
19HFT_19,Americas,South America,Chile
20KQV_29,Americas,South America,Argentina
20KQV_29,Americas,South America,Bolivia
20KQV_29,Americas,South America,Brazil
20KQV_29,Americas,South America,Paraguay
23MKQ_17,Americas,South America,Brazil
19MFU_23,Americas,South America,Brazil
19MFU_23,Americas,South America,Colombia
19MHM_03,Americas,South America,Brazil
21NTD_24,Americas,South America,Brazil
21NTD_24,Americas,South America,Guyana
19GCN_21,Americas,South America,Argentina
19GCN_21,Americas,South America,Chile
20KQV_16,Americas,South America,Argentina
20KQV_16,Americas,South America,Bolivia
20KQV_16,Americas,South America,Brazil
20KQV_16,Americas,South America,Paraguay
23MKQ_28,Americas,South America,Brazil
20KRF_12,Americas,South America,Bolivia
20KRF_12,Americas,South America,Brazil
20JQL_09,Americas,South America,Argentina
20JQL_09,Americas,South America,Brazil
23LMJ_00,Americas,South America,Brazil
17NRB_07,Americas,South America,Colombia
21NTD_23,Americas,South America,Brazil
21NTD_23,Americas,South America,Guyana
19GCN_26,Americas,South America,Argentina
19GCN_26,Americas,South America,Chile
19MFU_24,Americas,South America,Brazil
19MFU_24,Americas,South America,Colombia
19MHM_04,Americas,South America,Brazil
23MKQ_10,Americas,South America,Brazil
19GCN_19,Americas,South America,Argentina
19GCN_19,Americas,South America,Chile
17NRB_00,Americas,South America,Colombia
17NRB_00,Americas,South America,Ecuador
23LMJ_07,Americas,South America,Brazil
20KQV_11,Americas,South America,Argentina
20KQV_11,Americas,South America,Brazil
20KQV_11,Americas,South America,Paraguay
20KRF_15,Americas,South America,Bolivia
20KRF_15,Americas,South America,Brazil
17NRB_09,Americas,South America,Colombia
17NRB_09,Americas,South America,Ecuador
19GCN_10,Americas,South America,Argentina
19GCN_10,Americas,South America,Chile
21NTD_15,Americas,South America,Brazil
21NTD_15,Americas,South America,Guyana
23MKQ_26,Americas,South America,Brazil
20KQV_18,Americas,South America,Argentina
20KQV_18,Americas,South America,Brazil
20KQV_18,Americas,South America,Paraguay
20JQL_07,Americas,South America,Argentina
20JQL_07,Americas,South America,Brazil
19MFU_12,Americas,South America,Brazil
19MFU_12,Americas,South America,Colombia
21LUE_05,Americas,South America,Bolivia
21LUE_05,Americas,South America,Brazil
20KRF_23,Americas,South America,Bolivia
20KRF_23,Americas,South America,Brazil
23MKQ_19,Americas,South America,Brazil
20KQV_27,Americas,South America,Argentina
20KQV_27,Americas,South America,Brazil
20KQV_27,Americas,South America,Paraguay
19MFU_15,Americas,South America,Brazil
19MFU_15,Americas,South America,Colombia
20JQL_00,Americas,South America,Argentina
20JQL_00,Americas,South America,Brazil
23LMJ_09,Americas,South America,Brazil
23MKQ_21,Americas,South America,Brazil
19GCN_17,Americas,South America,Argentina
19GCN_17,Americas,South America,Chile
21NTD_12,Americas,South America,Brazil
21NTD_12,Americas,South America,Guyana
20KRF_24,Americas,South America,Bolivia
20KRF_24,Americas,South America,Brazil
20KQV_20,Americas,South America,Argentina
20KQV_20,Americas,South America,Brazil
20KQV_20,Americas,South America,Paraguay
21LUE_02,Americas,South America,Bolivia
21LUE_02,Americas,South America,Brazil
19GCN_28,Americas,South America,Argentina
19GCN_28,Americas,South America,Chile
19HFT_27,Americas,South America,Argentina
19HFT_27,Americas,South America,Chile
20PMR_20,Americas,South America,Venezuela
18HYD_18,Americas,South America,Argentina
18HYD_18,Americas,South America,Chile
18HYD_27,Americas,South America,Argentina
18HYD_27,Americas,South America,Chile
19HFT_18,Americas,South America,Argentina
19HFT_18,Americas,South America,Chile
22KEU_08,Americas,South America,Brazil
20KKU_20,Americas,South America,Argentina
20KKU_20,Americas,South America,Brazil
23LKC_02,Americas,South America,Brazil
21JTK_03,Americas,South America,Argentina
21JTK_03,Americas,South America,Brazil
24MYS_13,Americas,South America,Brazil
24MYT_04,Americas,South America,Brazil
20KKU_18,Americas,South America,Argentina
20KKU_18,Americas,South America,Brazil
20PMR_27,Americas,South America,Venezuela
19HFT_20,Americas,South America,Argentina
19HFT_20,Americas,South America,Chile
24MYT_03,Americas,South America,Brazil
21JTK_04,Americas,South America,Argentina
21JTK_04,Americas,South America,Brazil
24MYS_14,Americas,South America,Brazil
23LKC_05,Americas,South America,Brazil
20KKU_27,Americas,South America,Argentina
20KKU_27,Americas,South America,Brazil
20PMR_18,Americas,South America,Venezuela
18HYD_20,Americas,South America,Argentina
18HYD_20,Americas,South America,Chile
22KEU_06,Americas,South America,Brazil
19HFT_16,Americas,South America,Argentina
19HFT_16,Americas,South America,Chile
18HYD_29,Americas,South America,Argentina
18HYD_29,Americas,South America,Chile
20PMR_11,Americas,South America,Venezuela
20KKU_11,Americas,South America,Argentina
20KKU_11,Americas,South America,Brazil
24MYS_22,Americas,South America,Brazil
18HYD_16,Americas,South America,Argentina
18HYD_16,Americas,South America,Chile
19HFT_29,Americas,South America,Argentina
19HFT_29,Americas,South America,Chile
20PMR_16,Americas,South America,Venezuela
19HFT_11,Americas,South America,Argentina
19HFT_11,Americas,South America,Chile
22KEU_01,Americas,South America,Brazil
20KKU_29,Americas,South America,Argentina
20KKU_29,Americas,South America,Brazil
18HYD_11,Americas,South America,Argentina
18HYD_11,Americas,South America,Chile
20PMR_29,Americas,South America,Venezuela
24MYS_25,Americas,South America,Brazil
20KKU_16,Americas,South America,Argentina
20KKU_16,Americas,South America,Brazil
19GCN_16,Americas,South America,Argentina
19GCN_16,Americas,South America,Chile
21NTD_13,Americas,South America,Brazil
21NTD_13,Americas,South America,Guyana
19MFU_14,Americas,South America,Brazil
19MFU_14,Americas,South America,Colombia
23MKQ_20,Americas,South America,Brazil
23LMJ_08,Americas,South America,Brazil
20JQL_01,Americas,South America,Argentina
20JQL_01,Americas,South America,Brazil
19GCN_29,Americas,South America,Argentina
19GCN_29,Americas,South America,Chile
20KRF_25,Americas,South America,Bolivia
20KRF_25,Americas,South America,Brazil
20KQV_21,Americas,South America,Argentina
20KQV_21,Americas,South America,Brazil
20KQV_21,Americas,South America,Paraguay
21LUE_03,Americas,South America,Bolivia
21LUE_03,Americas,South America,Brazil
20JQL_06,Americas,South America,Argentina
20JQL_06,Americas,South America,Brazil
23MKQ_27,Americas,South America,Brazil
20KQV_19,Americas,South America,Argentina
20KQV_19,Americas,South America,Brazil
20KQV_19,Americas,South America,Paraguay
19MFU_13,Americas,South America,Brazil
19MFU_13,Americas,South America,Colombia
19GCN_11,Americas,South America,Argentina
19GCN_11,Americas,South America,Chile
21NTD_14,Americas,South America,Brazil
21NTD_14,Americas,South America,Guyana
17NRB_08,Americas,South America,Colombia
21LUE_04,Americas,South America,Bolivia
21LUE_04,Americas,South America,Brazil
20KRF_22,Americas,South America,Bolivia
20KRF_22,Americas,South America,Brazil
23MKQ_18,Americas,South America,Brazil
20KQV_26,Americas,South America,Argentina
