level_0,Region,Subregion,Country
59GLL_21,Oceania,Australia and New Zealand,New Zealand
56JMS_02,Oceania,Australia and New Zealand,Australia
52KHU_24,Oceania,Australia and New Zealand,Australia
53JMG_13,Oceania,Australia and New Zealand,Australia
54KUF_29,Oceania,Australia and New Zealand,Australia
59GNP_21,Oceania,Australia and New Zealand,New Zealand
54KUF_16,Oceania,Australia and New Zealand,Australia
59GLK_09,Oceania,Australia and New Zealand,New Zealand
59GNP_19,Oceania,Australia and New Zealand,New Zealand
54HYE_09,Oceania,Australia and New Zealand,Australia
53JMG_14,Oceania,Australia and New Zealand,Australia
56JMS_05,Oceania,Australia and New Zealand,Australia
52KHU_23,Oceania,Australia and New Zealand,Australia
59GLL_26,Oceania,Australia and New Zealand,New Zealand
52JGL_03,Oceania,Australia and New Zealand,Australia
55HEU_01,Oceania,Australia and New Zealand,Australia
54KYA_16,Oceania,Australia and New Zealand,Australia
59GLL_19,Oceania,Australia and New Zealand,New Zealand
54LWJ_08,Oceania,Australia and New Zealand,Australia
59GNP_26,Oceania,Australia and New Zealand,New Zealand
54KUF_11,Oceania,Australia and New Zealand,Australia
54KYA_29,Oceania,Australia and New Zealand,Australia
59GLK_07,Oceania,Australia and New Zealand,New Zealand
52KHU_15,Oceania,Australia and New Zealand,Australia
59GLL_10,Oceania,Australia and New Zealand,New Zealand
54KUF_18,Oceania,Australia and New Zealand,Australia
54LWJ_01,Oceania,Australia and New Zealand,Australia
53JMG_22,Oceania,Australia and New Zealand,Australia
54KYA_20,Oceania,Australia and New Zealand,Australia
54KUF_27,Oceania,Australia and New Zealand,Australia
59GNP_10,Oceania,Australia and New Zealand,New Zealand
54HYE_00,Oceania,Australia and New Zealand,Australia
55JBF_04,Oceania,Australia and New Zealand,Australia
52KDU_05,Oceania,Australia and New Zealand,Australia
55HEU_08,Oceania,Australia and New Zealand,Australia
54KYA_27,Oceania,Australia and New Zealand,Australia
54LWJ_06,Oceania,Australia and New Zealand,Australia
53JMG_25,Oceania,Australia and New Zealand,Australia
59GNP_28,Oceania,Australia and New Zealand,New Zealand
59GLL_17,Oceania,Australia and New Zealand,New Zealand
59GLK_00,Oceania,Australia and New Zealand,New Zealand
52KHU_12,Oceania,Australia and New Zealand,Australia
54KYA_18,Oceania,Australia and New Zealand,Australia
52KDU_02,Oceania,Australia and New Zealand,Australia
59GLL_28,Oceania,Australia and New Zealand,New Zealand
55JBF_03,Oceania,Australia and New Zealand,Australia
54KUF_20,Oceania,Australia and New Zealand,Australia
59GNP_17,Oceania,Australia and New Zealand,New Zealand
54HYE_07,Oceania,Australia and New Zealand,Australia
59GNM_20,Oceania,Australia and New Zealand,New Zealand
59GNM_18,Oceania,Australia and New Zealand,New Zealand
59GNM_27,Oceania,Australia and New Zealand,New Zealand
52KCU_04,Oceania,Australia and New Zealand,Australia
59GNM_11,Oceania,Australia and New Zealand,New Zealand
59GNM_29,Oceania,Australia and New Zealand,New Zealand
52KCU_03,Oceania,Australia and New Zealand,Australia
59GNM_16,Oceania,Australia and New Zealand,New Zealand
55JFN_01,Oceania,Australia and New Zealand,Australia
55JFN_06,Oceania,Australia and New Zealand,Australia
55JFN_08,Oceania,Australia and New Zealand,Australia
59GNM_28,Oceania,Australia and New Zealand,New Zealand
52KCU_02,Oceania,Australia and New Zealand,Australia
59GNM_17,Oceania,Australia and New Zealand,New Zealand
52KCU_05,Oceania,Australia and New Zealand,Australia
59GNM_10,Oceania,Australia and New Zealand,New Zealand
59GNM_19,Oceania,Australia and New Zealand,New Zealand
59GNM_26,Oceania,Australia and New Zealand,New Zealand
59GNM_21,Oceania,Australia and New Zealand,New Zealand
55JFN_09,Oceania,Australia and New Zealand,Australia
55JFN_07,Oceania,Australia and New Zealand,Australia
55JFN_00,Oceania,Australia and New Zealand,Australia
