identifier,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
54KYA_20,0,0,0,0,0,0,0,65536
54KUF_27,0,14212,0,0,0,0,0,51324
59GNP_10,57,705,681,43,0,6327,54129,3594
54HYE_00,1,36715,1151,0,0,636,3106,23927
55JBF_04,0,0,0,4150,0,57,0,61329
52KDU_05,0,0,0,9795,0,0,0,55741
55HEU_08,41,41,2437,0,0,59085,709,3223
54KYA_27,0,0,0,1719,0,0,0,63817
54LWJ_06,0,374,0,0,0,8828,0,56334
53JMG_25,0,0,0,0,0,0,0,65536
59GNP_28,2,0,0,0,0,33457,33,32044
59GLL_17,124,102,2164,0,99,1165,284,61598
59GLK_00,0,52715,2,0,29,905,994,10891
52KHU_12,0,0,0,0,0,1909,0,63627
54KYA_18,0,0,0,0,0,0,0,65536
52KDU_02,6,0,0,0,0,16274,0,49256
59GLL_28,0,64623,0,0,0,0,0,913
55JBF_03,180,0,0,0,0,2046,0,63310
54KUF_20,0,0,0,22436,0,77,0,43023
59GNP_17,6,2314,10,0,0,40477,13180,9549
54HYE_07,1,0,386,0,0,1170,57804,6175
59GNM_20,0,0,226,0,0,505,64741,64
59GNM_18,5,100,1286,0,0,767,61032,2346
59GNM_27,1,0,0,751,8832,0,0,55952
52KCU_04,0,0,0,1,0,0,0,65535
59GNM_11,0,0,0,0,169,2224,0,63143
59GNM_29,8,103,617,0,0,1308,63389,111
52KCU_03,0,0,0,0,0,23,0,65513
59GNM_16,5,2048,1311,0,0,3463,56757,1952
55JFN_01,14,0,52987,0,0,79,4428,8028
55JFN_06,101,105,195,0,0,56345,939,7851
55JFN_08,66,0,4,0,0,3549,181,61736
59GNM_28,0,15071,1579,0,0,2106,46431,349
52KCU_02,19,0,0,4853,0,6061,0,54603
59GNM_17,0,84,105,0,0,12449,0,52898
52KCU_05,0,0,0,1024,0,0,0,64512
59GNM_10,17,13,629,0,0,1053,63772,52
59GNM_19,7,2621,1663,0,0,6739,38160,16346
59GNM_26,0,0,309,0,0,847,61993,2387
59GNM_21,0,787,390,0,0,171,64126,62
55JFN_09,100,0,0,0,0,35711,56,29669
55JFN_07,36,0,3144,0,0,1770,966,59620
55JFN_00,39,49942,322,0,0,4628,2126,8479
