identifier,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
33LUC_24,0,0,6,431,0,6379,1067,57653
33LUC_25,0,0,242,260,0,35117,6669,23248
33LUC_26,0,0,295,0,0,30253,5334,29654
33LUC_27,0,0,1050,0,0,31544,14265,18677
33LUC_28,0,787,3556,4473,0,5232,3775,47713
33LUC_29,2,64,1855,0,0,20510,13065,30040
33LUD_00,225,10399,13870,729,0,6779,6034,27500
33LUD_01,30,0,60724,0,0,386,3035,1361
33LUD_02,4,0,253,8837,0,0,3,56439
33LUD_03,0,0,151,7,0,64608,0,770
33LUD_04,6,0,1139,0,0,4,64140,247
33LUD_05,0,0,46,765,0,57,0,64668
33LUD_06,0,0,18,31,0,52923,0,12564
33LUD_07,0,0,807,1163,0,21786,6719,35061
33LUD_08,1147,0,898,164,0,17594,14637,31096
33LUD_09,641,0,1896,751,0,33522,5213,23513
33LUD_10,128,0,68,141,0,36867,320,28012
33LUD_11,81,0,1082,380,0,3610,30597,29786
33LUD_12,41,0,617,26,0,284,26015,38553
33LUD_13,27,0,262,337,0,412,62066,2432
33LUD_14,4,0,700,323,0,12456,38253,13800
33LUD_15,0,0,219,1789,0,31953,1938,29637
33LUD_16,103,0,10,2732,0,33503,30,29158
33LUD_17,0,0,715,442,0,22397,22668,19314
33LUD_18,115,0,3212,106,0,1989,48357,11757
33LUD_19,113,32,4304,91,0,5715,41699,13582
33LUD_20,1,0,145,27,0,7026,17033,41304
33LUD_21,574,0,875,271,0,4633,327,58856
33LUD_22,69,88,4927,0,0,7429,36083,16940
33LUD_23,0,0,76,54,0,31426,4673,29307
33LUD_24,57,0,1030,0,0,16836,21417,26196
33LUD_25,196,0,262,651,0,6653,12146,45628
33LUD_26,150,0,6092,2088,0,3423,12943,40840
33LUD_27,1,0,203,0,0,16466,8270,40596
33LUD_28,423,0,8455,0,0,731,55049,878
33LUD_29,289,0,1727,1000,0,2533,19996,39991
33LYE_00,0,44429,327,0,0,1427,87,19266
33LYE_01,0,2303,4715,49787,0,17,23,8691
33LYE_02,0,2048,0,0,0,63488,0,0
33LYE_03,0,0,781,0,0,404,62709,1642
33LYE_04,0,168,2,0,0,0,2,65364
33LYE_05,0,0,2314,96,0,14365,2520,46241
33LYE_06,0,0,394,139,0,1131,3478,60394
33LYE_07,0,0,19,15,0,60903,275,4324
33LYE_08,0,0,622,804,0,48285,918,14907
33LYE_09,0,185,15,0,0,60422,866,4048
33LYE_10,0,362,363,15,0,34784,278,29734
33LYE_11,0,0,177,1539,0,50403,116,13301
33LYE_12,0,0,270,261,0,62614,39,2352
33LYE_13,0,0,376,452,0,20563,40671,3474
33LYE_14,1,0,1437,1269,0,36679,8284,17866
33LYE_15,0,0,203,2070,0,52006,140,11117
33LYE_16,0,92,302,0,0,49503,1525,14114
33LYE_17,0,76,250,0,0,59035,1057,5118
33LYE_18,0,0,0,0,0,65013,0,523
33LYE_19,0,0,87,132,0,44585,1926,18806
33LYE_20,0,436,226,0,0,43864,212,20798
33LYE_21,0,61,0,0,0,64894,196,385
33LYE_22,0,361,1131,2588,0,6810,11823,42823
33LYE_23,0,440,520,180,0,2559,49621,12216
33LYE_24,0,1193,2129,1287,0,23738,388,36801
33LYE_25,0,0,413,0,0,55805,61,9257
33LYE_26,0,93,0,461,0,63180,0,1802
33LYE_27,0,339,0,24,0,50397,0,14776
33LYE_28,0,1265,0,297,0,7096,983,55895
33LYE_29,0,106,49,2805,0,6434,13614,42528
33MZM_00,0,2342,1,0,0,25849,2580,34764
33MZM_01,0,0,15651,0,0,527,31200,18158
33MZM_02,0,0,0,0,0,65531,3,2
33MZM_03,0,0,146,0,0,0,395,64995
33MZM_04,0,0,0,0,0,477,0,65059
33MZM_05,0,0,0,0,0,18689,3,46844
33MZM_06,0,1054,0,0,0,16504,0,47978
33MZM_07,0,0,28,0,0,6112,150,59246
33MZM_08,0,0,0,0,0,24154,150,41232
33MZM_09,0,0,0,63,0,34929,2099,28445
33MZM_10,0,0,0,0,0,9441,6,56089
33MZM_11,0,0,0,0,0,9829,3,55704
33MZM_12,0,0,116,0,0,25070,13841,26509
33MZM_13,0,0,7094,0,0,7028,47400,4014
33MZM_14,0,0,0,0,0,39601,641,25294
33MZM_15,0,0,218,0,0,27851,218,37249
33MZM_16,0,0,78,0,0,54519,2057,8882
33MZM_17,0,0,0,0,0,51111,0,14425
33MZM_18,0,0,0,0,0,27611,12,37913
33MZM_19,0,0,0,0,0,35110,0,30426
33MZM_20,0,382,4,0,0,39749,1,25400
33MZM_21,1,1061,0,2877,0,32748,45,28804
33MZM_22,0,0,2408,0,0,50601,1172,11355
33MZM_23,0,0,158,250,0,19521,16,45591
33MZM_24,0,0,96,0,0,26399,38,39003
33MZM_25,0,0,318,2433,0,36341,329,26115
33MZM_26,0,0,496,0,0,50703,30,14307
33MZM_27,0,0,0,392,0,22134,15,42995
33MZM_28,0,0,464,0,0,22868,130,42074
33MZM_29,0,0,0,0,0,17771,5,47760
33PUQ_00,0,64197,0,0,0,116,0,1223
33PUQ_01,205,0,55707,5845,0,395,2887,497
33PUQ_02,0,0,0,56043,0,391,0,9102
33PUQ_03,0,0,0,2654,0,51678,0,11204
33PUQ_04,0,0,0,13274,0,0,44858,7404
33PUQ_05,29,0,0,0,0,0,4,65503
33PUQ_06,0,0,0,10820,0,0,0,54716
33PUQ_07,1,0,125,696,0,22031,0,42683
33PUQ_08,316,0,0,25483,0,1761,0,37976
33PUQ_09,3,0,0,29182,0,870,0,35481
33PUQ_10,0,21,0,3715,0,944,0,60856
33PUQ_11,277,118,181,5183,0,22929,1064,35784
33PUQ_12,405,0,15,4550,0,7,18663,41896
33PUQ_13,326,0,3882,2183,0,29697,0,29448
33PUQ_14,481,0,265,7835,0,1588,1,55366
33PUQ_15,58,0,113,0,0,0,57218,8147
33PUQ_16,152,13,178,351,0,6687,0,58155
33PUQ_17,13,3157,0,2336,0,30744,0,29286
33PUQ_18,783,0,8,12888,0,563,20945,30349
33PUQ_19,20,0,279,25682,0,1549,292,37714
33PUQ_20,236,0,0,19205,0,674,0,45421
33PUQ_21,860,0,15,510,0,0,15,64136
33PUQ_22,3,0,0,30560,0,465,0,34508
33PUQ_23,0,0,0,184,0,10108,0,55244
33PUQ_24,0,452,0,648,0,20387,0,44049
33PUQ_25,23,0,0,51249,0,0,0,14264
33PUQ_26,4,28,0,60082,0,457,0,4965
33PUQ_27,0,0,75,1345,0,33,16459,47624
33PUQ_28,58,0,0,2004,0,78,2,63394
33PUQ_29,0,0,0,3859,0,46,294,61337
33PWM_00,0,54154,0,609,0,5720,248,4805
33PWM_01,20,0,6940,3410,0,50,4498,50618
33PWM_02,11,8450,0,25861,0,1396,484,29334
33PWM_03,0,0,53,0,0,63791,0,1692
33PWM_04,0,0,55,0,0,1,65441,39
33PWM_05,0,0,47,0,0,0,0,65489
33PWM_06,0,0,102,0,0,36,65332,66
33PWM_07,7,158,526,2844,0,47,29606,32348
33PWM_08,13,0,1896,6572,0,0,45384,11671
33PWM_09,1,0,0,0,0,68,30385,35082
33PWM_10,386,10088,2001,13836,0,0,13470,25755
33PWM_11,0,0,181,1006,0,2,513,63834
33PWM_12,0,0,2,0,0,2092,18822,44620
33PWM_13,34,0,42,52,0,0,45630,19778
33PWM_14,0,0,0,0,0,0,0,65536
33PWM_15,444,28,5300,118,0,65,22618,36963
33PWM_16,57,0,38,0,0,0,13740,51701
33PWM_17,10,0,102,0,0,183,2124,63117
33PWM_18,98,0,589,441,0,774,8659,54975
33PWM_19,0,0,0,0,0,57367,0,8169
33PWM_20,0,0,0,0,0,50770,0,14766
33PWM_21,354,0,61,239,0,30,61056,3796
33PWM_22,0,0,454,0,0,47384,1081,16617
33PWM_23,0,0,0,0,0,45636,0,19900
33PWM_24,313,181,360,6063,0,452,13141,45026
33PWM_25,1019,430,3101,11282,0,8,13419,36277
33PWM_26,50,0,376,0,0,83,60001,5026
33PWM_27,3,0,58,133,0,1150,14236,49956
33PWM_28,0,0,22,10,0,1,56623,8880
33PWM_29,0,0,4,0,0,56422,6706,2404
33PWQ_00,61,36204,60,1329,0,50,4,27828
33PWQ_01,16,0,4662,32759,0,296,0,27803
33PWQ_02,17,0,435,48346,0,1564,0,15174
33PWQ_03,0,0,0,1468,0,0,55938,8130
33PWQ_04,0,0,0,3827,0,0,0,61709
33PWQ_05,56,0,0,61551,0,36,0,3893
33PWQ_06,0,0,0,63502,0,0,0,2034
33PWQ_07,0,0,76,271,0,0,37963,27226
33PWQ_08,6,0,0,47490,0,0,0,18040
33PWQ_09,6,0,895,56969,0,584,1332,5750
33PWQ_10,36,0,2611,931,0,0,31420,30538
33PWQ_11,1,0,0,1705,0,0,1238,62592
33PWQ_12,0,146,0,2620,0,0,0,62770
33PWQ_13,6,0,9,11457,0,0,1400,52664
33PWQ_14,8,0,1811,17916,0,636,355,44810
33PWQ_15,4,0,153,30056,0,334,168,34821
33PWQ_16,439,5386,3662,17762,0,747,7213,30327
33PWQ_17,1,0,0,9540,0,0,3,55992
33PWQ_18,0,0,27,8449,0,1355,141,55564
33PWQ_19,18,0,0,42239,0,930,0,22349
33PWQ_20,0,0,0,0,0,0,0,65536
33PWQ_21,12,0,0,1122,0,96,581,63725
33PWQ_22,1,0,86,36183,0,1400,0,27866
33PWQ_23,4,0,0,9768,0,2847,0,52917
33PWQ_24,451,0,641,10628,0,1993,2040,49783
33PWQ_25,422,377,1755,2282,0,2795,1303,56602
33PWQ_26,0,0,640,31720,0,112,0,33064
33PWQ_27,155,0,0,13509,0,1144,403,50325
33PWQ_28,2,0,168,295,0,0,0,65071
33PWQ_29,45,3782,191,15526,0,1463,12,44517
33RXQ_00,0,65536,0,0,0,0,0,0
33RXQ_01,0,0,24336,41117,0,5,0,78
33RXQ_02,0,0,128,65408,0,0,0,0
33RXQ_03,0,0,4466,59447,0,411,897,315
33RXQ_04,0,0,3755,1092,0,97,60566,26
33RXQ_05,0,0,4670,28184,0,2113,20868,9701
33RXQ_06,0,0,0,65536,0,0,0,0
33RXQ_07,0,0,7,64747,0,0,0,782
33RXQ_08,0,0,0,65536,0,0,0,0
33RXQ_09,249,58,8188,34119,0,5096,7635,10191
33RXQ_10,0,0,0,65536,0,0,0,0
33RXQ_11,668,0,4849,52040,0,1384,4886,1709
33RXQ_12,0,0,0,65536,0,0,0,0
33RXQ_13,1,0,101,65403,0,0,0,31
33RXQ_14,0,0,0,65536,0,0,0,0
33RXQ_15,22,0,7940,49058,0,1063,5476,1977
33RXQ_16,0,0,0,65536,0,0,0,0
33RXQ_17,0,0,0,65536,0,0,0,0
33RXQ_18,0,0,711,64825,0,0,0,0
33RXQ_19,0,0,0,65122,0,0,0,414
33RXQ_20,0,0,84,64589,0,0,686,177
33RXQ_21,0,0,0,65536,0,0,0,0
33RXQ_22,0,0,0,65536,0,0,0,0
33RXQ_23,0,0,0,65536,0,0,0,0
33RXQ_24,0,0,0,65536,0,0,0,0
33RXQ_25,0,0,35,65501,0,0,0,0
33RXQ_26,0,0,406,65130,0,0,0,0
33RXQ_27,0,0,0,65484,0,0,0,52
33RXQ_28,0,0,1479,38469,0,501,17906,7181
33RXQ_29,0,0,0,65536,0,0,0,0
34JBL_00,0,65536,0,0,0,0,0,0
34JBL_01,6,1024,271,59156,0,0,0,5079
34JBL_02,0,0,354,61408,0,0,0,3774
34JBL_03,0,0,0,81,0,61197,1,4257
34JBL_04,347,0,710,4707,0,828,56214,2730
34JBL_05,59,0,1184,5030,0,2889,4,56370
34JBL_06,0,0,0,65410,0,0,0,126
34JBL_07,395,0,5431,6233,0,8512,4,44961
34JBL_08,0,0,3072,3708,0,72,0,58684
34JBL_09,0,0,4387,437,0,1547,58406,759
34JBL_10,0,0,1449,1796,0,27423,6918,27950
34JBL_11,57,0,3214,43961,0,50,0,18254
34JBL_12,245,0,3941,3999,0,31119,4957,21275
34JBL_13,488,0,1657,18724,0,7080,36274,1313
34JBL_14,835,0,4201,44271,0,1862,0,14367
34JBL_15,0,0,77,53248,0,4019,0,8192
34JBL_16,46,0,2000,13057,0,156,38492,11785
34JBL_17,14,0,2480,6948,0,4261,58,51775
34JBL_18,0,0,1,40957,0,60,0,24518
34JBL_19,0,0,0,64652,0,270,0,614
34JBL_20,1,0,132,27447,0,15983,0,21973
34JBL_21,2,0,694,10217,0,6114,1148,47361
34JBL_22,2,0,117,20356,0,1454,1750,41857
34JBL_23,0,0,0,15137,0,15067,0,35332
34JBL_24,0,0,0,46080,0,2048,0,17408
34JBL_25,0,0,51,36697,0,11705,0,17083
34JBL_26,69,0,0,0,0,14180,923,50364
34JBL_27,173,0,7826,54404,0,1100,0,2033
34JBL_28,0,0,301,51712,0,1316,0,12207
34JBL_29,197,0,303,51494,0,602,0,12940
34JHS_00,0,4658,951,0,0,2145,4806,52976
34JHS_01,0,0,70,4096,0,506,0,60864
34JHS_02,0,0,0,1024,0,0,0,64512
34JHS_03,0,0,32,0,0,0,65385,119
34JHS_04,0,0,0,0,0,242,2,65292
34JHS_05,0,0,35252,0,0,22504,219,7561
34JHS_06,0,0,29354,30737,0,2706,440,2299
34JHS_07,0,0,82,0,0,0,0,65454
34JHS_08,0,189,2148,545,0,4834,40223,17597
34JHS_09,0,0,10998,21158,0,11230,1179,20971
34JHS_10,0,0,2781,1238,0,14641,2792,44084
34JHS_11,0,0,3307,0,0,4031,56518,1680
34JHS_12,0,0,5646,0,0,58779,188,923
34JHS_13,0,0,2360,6195,0,32295,424,24262
34JHS_14,0,721,7391,70,0,4111,50569,2674
34JHS_15,0,0,5946,4955,0,7770,2460,44405
34JHS_16,0,0,5049,86,0,25489,370,34542
34JHS_17,0,0,1537,1942,89,1566,24168,36234
34JHS_18,0,0,1981,19458,0,1154,386,42557
34JHS_19,0,0,1640,972,0,36455,53,26416
34JHS_20,0,0,2779,1394,0,30802,6745,23816
34JHS_21,4,0,4143,2697,0,8038,38179,12475
34JHS_22,0,0,2544,0,0,18676,367,43949
34JHS_23,0,0,981,3712,0,56815,0,4028
34JHS_24,0,0,406,13113,0,13743,0,38274
34JHS_25,0,0,0,2081,0,31,2048,61376
34JHS_26,0,0,261,14,0,1299,58738,5224
34JHS_27,0,0,2139,0,0,7318,122,55957
34JHS_28,0,0,1606,45,0,11445,2201,50239
34JHS_29,0,559,7357,320,0,25160,9386,22754
34KEV_00,0,1264,1420,25039,3721,10379,0,23713
34KEV_01,0,0,10116,6588,0,206,0,48626
34KEV_02,0,0,0,13038,0,10527,0,41971
34KEV_03,0,0,0,5253,0,19782,0,40501
34KEV_04,0,0,10,2552,0,192,0,62782
34KEV_05,0,0,255,3122,0,691,8,61460
34KEV_06,1,0,2469,10606,0,6435,0,46025
34KEV_07,13,0,3189,2061,0,753,0,59520
34KEV_08,0,0,0,23979,0,1496,0,40061
34KEV_09,4,0,306,14556,0,8789,0,41881
34KEV_10,0,0,1613,30386,0,15875,0,17662
34KEV_11,431,0,13559,33739,0,1676,0,16131
34KEV_12,0,0,483,38850,0,25327,0,876
34KEV_13,0,0,55,33871,0,16174,0,15436
34KEV_14,0,0,392,47061,0,1056,0,17027
34KEV_15,2,0,754,11887,0,31538,0,21355
34KEV_16,101,0,7926,18054,0,7335,0,32120
34KEV_17,317,0,26891,14813,0,2298,0,21217
34KEV_18,35,0,252,3476,0,23529,0,38244
34KEV_19,0,0,1586,5975,0,35177,0,22798
34KEV_20,0,0,4680,8592,0,6361,0,45903
34KEV_21,0,0,381,14177,0,6928,0,44050
34KEV_22,0,0,8205,4901,0,9905,0,42525
34KEV_23,9,0,1868,5395,0,5118,0,53146
34KEV_24,14,0,2271,4020,0,2317,0,56914
34KEV_25,0,0,665,20299,0,5023,0,39549
34KEV_26,0,0,1029,2851,0,13447,0,48209
34KEV_27,0,0,89,13586,0,2654,0,49207
34KEV_28,0,0,0,3040,0,494,0,62002
34KEV_29,0,0,1443,6519,0,1197,946,55431
34LHJ_00,0,40634,1534,342,0,10153,288,12585
34LHJ_01,0,0,21370,0,0,3921,37366,2879
34LHJ_02,0,0,0,0,0,65536,0,0
34LHJ_03,0,0,2000,0,0,3148,53677,6711
34LHJ_04,0,0,0,0,0,8444,92,57000
34LHJ_05,0,436,272,0,0,23659,6767,34402
34LHJ_06,0,0,3,0,0,2771,135,62627
34LHJ_07,0,0,1171,0,0,22397,13702,28266
34LHJ_08,0,0,1302,0,0,22624,37451,4159
34LHJ_09,0,9,996,0,0,37884,7480,19167
34LHJ_10,0,0,0,0,0,63242,28,2266
34LHJ_11,0,0,90,0,0,58963,290,6193
34LHJ_12,0,1556,1731,223,0,32569,9632,19825
34LHJ_13,13,0,9,56,0,53951,2518,8989
34LHJ_14,0,32,23,0,0,46367,6336,12778
34LHJ_15,0,690,669,979,0,32341,6090,24767
34LHJ_16,0,0,450,0,0,2354,52177,10555
34LHJ_17,0,0,1204,696,0,15802,2249,45585
34LHJ_18,0,377,1189,454,0,23275,13605,26636
34LHJ_19,4,2093,684,0,0,23322,23887,15546
34LHJ_20,4,0,1317,34,0,19666,34792,9723
34LHJ_21,0,0,551,1,0,23821,1976,39187
34LHJ_22,0,0,7,0,0,58460,200,6869
34LHJ_23,0,0,70,21,0,35754,257,29434
34LHJ_24,0,0,2550,74,0,26606,12604,23702
34LHJ_25,0,0,270,0,0,7951,27068,30247
34LHJ_26,0,0,108,53,0,47429,126,17820
34LHJ_27,0,0,961,366,0,585,27887,35737
34LHJ_28,0,0,2,0,0,51901,409,13224
34LHJ_29,0,0,349,0,0,26021,1730,37436
34MBC_00,0,65536,0,0,0,0,0,0
34MBC_01,0,0,1,1095,0,8032,0,56408
34MBC_02,0,65536,0,0,0,0,0,0
34MBC_03,0,0,0,0,0,65474,17,45
34MBC_04,0,0,0,0,0,64512,987,37
34MBC_05,0,0,0,0,0,64511,3,1022
34MBC_06,0,65536,0,0,0,0,0,0
34MBC_07,0,0,0,0,0,64002,1516,18
34MBC_08,0,0,0,0,0,62498,2438,600
34MBC_09,0,0,9,0,0,63249,1044,1234
34MBC_10,0,0,6,0,0,29200,4100,32230
34MBC_11,0,0,17,0,28,44572,13586,7333
34MBC_12,0,2,44,0,0,54243,4924,6323
34MBC_13,0,0,499,0,0,57163,2577,5297
34MBC_14,0,2,0,0,0,56969,3956,4609
34MBC_15,0,0,14,0,0,59653,407,5462
34MBC_16,0,0,1896,0,0,54904,134,8602
34MBC_17,0,7,14,0,34,52987,4665,7829
34MBC_18,0,0,0,0,0,58825,3451,3260
34MBC_19,0,0,0,0,0,63639,0,1897
34MBC_20,0,0,0,0,0,58817,222,6497
34MBC_21,0,0,0,0,0,59463,33,6040
34MBC_22,0,0,0,0,0,65536,0,0
34MBC_23,0,3580,0,0,0,56009,16,5931
34MBC_24,0,0,0,0,0,65530,5,1
34MBC_25,0,0,1141,0,0,53887,70,10438
34MBC_26,0,0,0,0,0,65536,0,0
34MBC_27,0,0,0,0,0,65536,0,0
34MBC_28,0,0,12,0,0,48070,14113,3341
34MBC_29,0,1319,0,0,285,54404,2841,6687
34MBD_00,0,65536,0,0,0,0,0,0
34MBD_01,0,0,8988,0,0,47860,4312,4376
34MBD_02,0,0,0,0,0,65536,0,0
34MBD_03,0,1890,0,0,0,24592,27057,11997
34MBD_04,0,0,0,0,0,10302,0,55234
34MBD_05,0,0,0,0,0,64771,0,765
34MBD_06,0,0,0,0,0,61143,1,4392
34MBD_07,0,0,0,0,0,58595,29,6912
34MBD_08,0,3566,0,0,0,56065,1798,4107
34MBD_09,0,0,0,0,0,52689,0,12847
34MBD_10,0,0,0,0,0,65227,11,298
34MBD_11,0,0,0,0,0,64932,155,449
34MBD_12,0,0,0,0,0,65530,0,6
34MBD_13,0,0,0,0,0,64849,99,588
34MBD_14,0,0,0,0,0,65160,103,273
34MBD_15,0,0,128,101,0,62968,179,2160
34MBD_16,0,0,0,0,0,64704,283,549
34MBD_17,0,0,0,0,0,64381,4,1151
34MBD_18,0,0,34,0,0,62778,51,2673
34MBD_19,0,0,0,0,0,65516,2,18
34MBD_20,0,0,0,0,5,64804,16,711
34MBD_21,0,1274,723,0,0,60901,91,2547
34MBD_22,0,5031,0,0,0,37177,8694,14634
34MBD_23,0,0,0,0,0,65288,140,108
34MBD_24,0,0,0,0,0,65122,0,414
34MBD_25,0,0,0,0,0,65526,1,9
34MBD_26,0,0,0,0,0,63871,101,1564
34MBD_27,0,15786,0,0,0,40530,216,9004
34MBD_28,0,0,0,0,0,65197,3,336
34MBD_29,0,0,0,0,0,64345,1,1190
34MDU_00,0,21303,60,626,0,8138,945,34464
34MDU_01,0,7087,32858,0,0,2179,21293,2119
34MDU_02,0,0,0,0,0,65536,0,0
34MDU_03,0,0,102,0,0,33,61178,4223
34MDU_04,0,0,0,0,0,1024,0,64512
34MDU_05,0,3795,245,25,0,11166,503,49802
34MDU_06,7,0,999,0,0,670,13244,50616
34MDU_07,0,0,0,0,0,31495,0,34041
34MDU_08,0,0,341,0,0,3001,1076,61118
34MDU_09,0,0,0,0,0,34514,0,31022
34MDU_10,0,146,502,0,0,12402,12366,40120
34MDU_11,0,0,1,0,0,14654,496,50385
34MDU_12,0,0,0,0,0,8248,2242,55046
34MDU_13,0,0,0,0,0,5878,0,59658
34MDU_14,0,0,0,0,0,2234,1929,61373
34MDU_15,0,0,243,0,0,7132,16500,41661
34MDU_16,0,0,403,0,0,30619,240,34274
34MDU_17,0,0,36,0,0,2417,53846,9237
34MDU_18,0,0,953,0,0,2485,169,61929
34MDU_19,0,0,0,0,0,7478,32307,25751
34MDU_20,0,0,0,0,0,9973,19470,36093
34MDU_21,0,0,0,0,0,27187,2,38347
34MDU_22,0,0,369,127,0,23172,482,41386
34MDU_23,0,0,1,169,0,3557,201,61608
34MDU_24,0,0,37,0,0,7860,478,57161
34MDU_25,0,0,0,481,0,40903,2274,21878
34MDU_26,0,0,0,0,0,7063,5144,53329
34MDU_27,0,0,0,0,0,27277,303,37956
34MDU_28,0,7358,1430,96,0,2359,4828,49465
34MDU_29,0,0,0,0,0,12697,2,52837
34MEC_00,0,5912,0,0,0,59502,18,104
34MEC_01,0,0,98,9,0,56070,1028,8331
34MEC_02,0,0,0,0,0,65533,2,1
34MEC_03,0,0,487,106,0,38264,22338,4341
34MEC_04,0,436,22,0,0,7846,614,56618
34MEC_05,0,0,116,0,0,59534,5412,474
34MEC_06,0,0,0,0,0,62882,1157,1497
34MEC_07,0,94,0,0,0,65139,0,303
34MEC_08,0,0,0,0,0,65536,0,0
34MEC_09,0,0,0,0,0,65503,0,33
34MEC_10,0,0,0,0,0,65479,0,57
34MEC_11,0,0,0,0,0,64025,0,1511
34MEC_12,0,0,0,0,0,65468,1,67
34MEC_13,0,0,0,0,0,65536,0,0
34MEC_14,0,0,0,0,0,65535,1,0
34MEC_15,0,0,0,0,0,65523,7,6
34MEC_16,0,0,0,0,0,65535,1,0
34MEC_17,0,0,0,0,0,65535,0,1
34MEC_18,0,0,0,0,0,65533,3,0
34MEC_19,0,0,0,0,0,65532,4,0
34MEC_20,0,0,0,0,0,65536,0,0
34MEC_21,0,0,0,0,0,65232,0,304
34MEC_22,0,0,0,0,0,65528,7,1
34MEC_23,0,0,0,0,0,65533,3,0
34MEC_24,0,0,0,0,0,65526,10,0
34MEC_25,0,0,0,0,0,65263,118,155
34MEC_26,0,0,0,0,0,65368,0,168
34MEC_27,0,0,70,0,0,53667,11381,418
34MEC_28,0,0,0,0,0,61816,265,3455
34MEC_29,0,0,0,0,0,56946,2963,5627
34NBK_00,0,38753,77,0,0,25568,7,1131
34NBK_01,0,0,64549,0,0,244,645,98
34NBK_02,0,0,0,0,0,65536,0,0
34NBK_03,0,0,383,0,0,236,61049,3868
34NBK_04,0,0,0,0,0,57,0,65479
34NBK_05,0,0,0,0,0,13581,0,51955
34NBK_06,0,0,0,0,0,64791,18,727
34NBK_07,0,0,195,0,0,65034,2,305
34NBK_08,0,0,0,0,0,16722,2,48812
34NBK_09,0,0,0,0,0,65448,0,88
34NBK_10,0,0,0,0,0,5201,0,60335
34NBK_11,0,0,0,0,0,5249,0,60287
34NBK_12,0,0,0,0,0,17306,0,48230
34NBK_13,0,0,0,0,0,6497,0,59039
34NBK_14,0,0,1933,0,0,16171,0,47432
34NBK_15,0,0,0,0,0,10472,0,55064
34NBK_16,0,0,140,0,0,15999,1777,47620
34NBK_17,0,0,0,59,0,10855,17,54605
34NBK_18,0,0,4,0,0,4964,37,60531
34NBK_19,0,0,0,0,0,56496,422,8618
34NBK_20,0,0,0,0,0,63230,0,2306
34NBK_21,0,0,0,70,0,25331,118,40017
34NBK_22,0,0,2,0,0,27268,1709,36557
34NBK_23,0,29,1,0,0,7625,587,57294
34NBK_24,0,0,0,0,0,65536,0,0
34NBK_25,0,0,102,0,0,10997,34252,20185
34NBK_26,0,0,1,0,0,14277,11614,39644
34NBK_27,0,0,0,0,0,13336,0,52200
34NBK_28,0,0,9,0,0,10637,42745,12145
34NBK_29,0,0,259,0,0,55066,763,9448
34NBP_00,7,4178,3732,0,0,2172,43042,12405
34NBP_01,0,0,16601,0,0,455,47562,918
34NBP_02,0,0,0,2023,0,34377,0,29136
34NBP_03,0,0,0,0,0,62278,26,3232
34NBP_04,0,0,5,0,0,247,65199,85
34NBP_05,0,0,0,0,0,68,3,65465
34NBP_06,0,0,0,0,0,11397,0,54139
34NBP_07,0,0,0,0,0,21223,0,44313
34NBP_08,0,0,0,0,0,29768,0,35768
34NBP_09,0,0,0,0,0,18079,0,47457
34NBP_10,0,0,0,0,0,27942,0,37594
34NBP_11,3,0,130,2242,0,9211,125,53825
34NBP_12,1,0,0,2386,0,2309,67,60773
34NBP_13,46,0,0,0,0,33962,347,31181
34NBP_14,53,0,0,0,0,31947,47,33489
34NBP_15,83,0,2,539,0,9139,24392,31381
34NBP_16,0,79,353,347,0,3834,9386,51537
34NBP_17,15,0,0,131,0,25493,26,39871
34NBP_18,154,0,0,159,0,20170,99,44954
34NBP_19,52,0,0,57,0,39375,112,25940
34NBP_20,0,0,6,2,0,22552,58,42918
34NBP_21,69,0,0,0,0,25617,390,39460
34NBP_22,8,0,0,72,0,24065,0,41391
34NBP_23,12,0,0,747,0,2265,9,62503
34NBP_24,0,0,3,0,0,6801,85,58647
34NBP_25,0,0,0,1683,0,51177,4,12672
34NBP_26,0,0,0,0,0,40740,0,24796
34NBP_27,0,0,7,0,0,11633,0,53896
34NBP_28,0,0,0,0,0,10812,727,53997
34NBP_29,0,0,0,0,0,18540,0,46996
34NCG_00,0,54052,12,0,0,4088,197,7187
34NCG_01,0,3,13832,0,0,1486,6354,43861
34NCG_02,0,0,0,0,0,65536,0,0
34NCG_03,0,0,190,0,0,10971,53119,1256
34NCG_04,0,0,0,0,0,1894,31,63611
34NCG_05,0,0,0,0,0,65530,0,6
34NCG_06,0,0,0,0,0,65531,0,5
34NCG_07,0,0,0,0,0,61871,2,3663
34NCG_08,0,0,0,0,0,65521,3,12
34NCG_09,0,0,0,0,0,65532,0,4
34NCG_10,0,0,679,0,0,56085,325,8447
34NCG_11,0,0,0,0,0,65510,0,26
34NCG_12,0,0,0,0,0,59611,153,5772
34NCG_13,0,0,0,0,0,65536,0,0
34NCG_14,0,0,55,0,0,38960,19695,6826
34NCG_15,0,14468,114,0,0,47564,880,2510
34NCG_16,0,7572,1,0,0,57861,8,94
34NCG_17,0,0,16,0,0,26664,7666,31190
34NCG_18,0,0,0,0,0,65465,0,71
34NCG_19,1,0,85,0,0,25423,6575,33452
34NCG_20,0,0,0,0,0,65208,119,209
34NCG_21,0,0,0,0,0,65027,134,375
34NCG_22,0,0,0,0,0,65533,0,3
34NCG_23,0,0,0,0,0,65351,0,185
34NCG_24,0,138,15,0,0,65153,14,216
