level_0,Region,Subregion,Country
32PRQ_14,Africa,Western Africa,Nigeria
32PRQ_15,Africa,Middle Africa,Cameroon
32PRQ_15,Africa,Western Africa,Nigeria
32PRQ_16,Africa,Middle Africa,Cameroon
32PRQ_16,Africa,Western Africa,Nigeria
32PRQ_17,Africa,Middle Africa,Cameroon
32PRQ_17,Africa,Western Africa,Nigeria
32PRQ_18,Africa,Middle Africa,Cameroon
32PRQ_18,Africa,Western Africa,Nigeria
32PRQ_19,Africa,Middle Africa,Cameroon
32PRQ_19,Africa,Western Africa,Nigeria
32PRQ_20,Africa,Middle Africa,Cameroon
32PRQ_20,Africa,Western Africa,Nigeria
32PRQ_21,Africa,Middle Africa,Cameroon
32PRQ_21,Africa,Western Africa,Nigeria
32PRQ_22,Africa,Middle Africa,Cameroon
32PRQ_22,Africa,Western Africa,Nigeria
32PRQ_23,Africa,Middle Africa,Cameroon
32PRQ_23,Africa,Western Africa,Nigeria
32PRQ_24,Africa,Middle Africa,Cameroon
32PRQ_24,Africa,Western Africa,Nigeria
32PRQ_25,Africa,Middle Africa,Cameroon
32PRQ_25,Africa,Western Africa,Nigeria
32PRQ_26,Africa,Middle Africa,Cameroon
32PRQ_26,Africa,Western Africa,Nigeria
32PRQ_27,Africa,Middle Africa,Cameroon
32PRQ_27,Africa,Western Africa,Nigeria
32PRQ_28,Africa,Middle Africa,Cameroon
32PRQ_28,Africa,Western Africa,Nigeria
32PRQ_29,Africa,Middle Africa,Cameroon
32PRQ_29,Africa,Western Africa,Nigeria
33KUT_00,Africa,Southern Africa,Namibia
33KUT_01,Africa,Southern Africa,Namibia
33KUT_02,Africa,Southern Africa,Namibia
33KUT_03,Africa,Southern Africa,Namibia
33KUT_04,Africa,Southern Africa,Namibia
33KUT_05,Africa,Southern Africa,Namibia
33KUT_06,Africa,Southern Africa,Namibia
33KUT_07,Africa,Southern Africa,Namibia
33KUT_08,Africa,Southern Africa,Namibia
33KUT_09,Africa,Southern Africa,Namibia
33KUT_10,Africa,Southern Africa,Namibia
33KUT_11,Africa,Southern Africa,Namibia
33KUT_12,Africa,Southern Africa,Namibia
33KUT_13,Africa,Southern Africa,Namibia
33KUT_14,Africa,Southern Africa,Namibia
33KUT_15,Africa,Southern Africa,Namibia
33KUT_16,Africa,Southern Africa,Namibia
33KUT_17,Africa,Southern Africa,Namibia
33KUT_18,Africa,Southern Africa,Namibia
33KUT_19,Africa,Southern Africa,Namibia
33KUT_20,Africa,Southern Africa,Namibia
33KUT_21,Africa,Southern Africa,Namibia
33KUT_22,Africa,Southern Africa,Namibia
33KUT_23,Africa,Southern Africa,Namibia
33KUT_24,Africa,Southern Africa,Namibia
33KUT_25,Africa,Southern Africa,Namibia
33KUT_26,Africa,Southern Africa,Namibia
33KUT_27,Africa,Southern Africa,Namibia
33KUT_28,Africa,Southern Africa,Namibia
33KUT_29,Africa,Southern Africa,Namibia
33KVU_00,Africa,Southern Africa,Namibia
33KVU_01,Africa,Southern Africa,Namibia
33KVU_02,Africa,Southern Africa,Namibia
33KVU_03,Africa,Southern Africa,Namibia
33KVU_04,Africa,Southern Africa,Namibia
33KVU_05,Africa,Southern Africa,Namibia
33KVU_06,Africa,Southern Africa,Namibia
33KVU_07,Africa,Southern Africa,Namibia
33KVU_08,Africa,Southern Africa,Namibia
33KVU_09,Africa,Southern Africa,Namibia
33KVU_10,Africa,Southern Africa,Namibia
33KVU_11,Africa,Southern Africa,Namibia
33KVU_12,Africa,Southern Africa,Namibia
33KVU_13,Africa,Southern Africa,Namibia
33KVU_14,Africa,Southern Africa,Namibia
33KVU_15,Africa,Southern Africa,Namibia
33KVU_16,Africa,Southern Africa,Namibia
33KVU_17,Africa,Southern Africa,Namibia
33KVU_18,Africa,Southern Africa,Namibia
33KVU_19,Africa,Southern Africa,Namibia
33KVU_20,Africa,Southern Africa,Namibia
33KVU_21,Africa,Southern Africa,Namibia
33KVU_22,Africa,Southern Africa,Namibia
33KVU_23,Africa,Southern Africa,Namibia
33KVU_24,Africa,Southern Africa,Namibia
33KVU_25,Africa,Southern Africa,Namibia
33KVU_26,Africa,Southern Africa,Namibia
33KVU_27,Africa,Southern Africa,Namibia
33KVU_28,Africa,Southern Africa,Namibia
33KVU_29,Africa,Southern Africa,Namibia
33KXV_00,Africa,Southern Africa,Namibia
33KXV_01,Africa,Southern Africa,Namibia
33KXV_02,Africa,Southern Africa,Namibia
33KXV_03,Africa,Southern Africa,Namibia
33KXV_04,Africa,Southern Africa,Namibia
33KXV_05,Africa,Southern Africa,Namibia
33KXV_06,Africa,Southern Africa,Namibia
33KXV_07,Africa,Southern Africa,Namibia
33KXV_08,Africa,Southern Africa,Namibia
33KXV_09,Africa,Southern Africa,Namibia
33KXV_10,Africa,Southern Africa,Namibia
33KXV_11,Africa,Southern Africa,Namibia
33KXV_12,Africa,Southern Africa,Namibia
33KXV_13,Africa,Southern Africa,Namibia
33KXV_14,Africa,Southern Africa,Namibia
33KXV_15,Africa,Southern Africa,Namibia
33KXV_16,Africa,Southern Africa,Namibia
33KXV_17,Africa,Southern Africa,Namibia
33KXV_18,Africa,Southern Africa,Namibia
33KXV_19,Africa,Southern Africa,Namibia
33KXV_20,Africa,Southern Africa,Namibia
33KXV_21,Africa,Southern Africa,Namibia
33KXV_22,Africa,Southern Africa,Namibia
33KXV_23,Africa,Southern Africa,Namibia
33KXV_24,Africa,Southern Africa,Namibia
33KXV_25,Africa,Southern Africa,Namibia
33KXV_26,Africa,Southern Africa,Namibia
33KXV_27,Africa,Southern Africa,Namibia
33KXV_28,Africa,Southern Africa,Namibia
33KXV_29,Africa,Southern Africa,Namibia
33LUC_00,Africa,Middle Africa,Angola
33LUC_01,Africa,Middle Africa,Angola
33LUC_02,Africa,Middle Africa,Angola
33LUC_03,Africa,Middle Africa,Angola
33LUC_04,Africa,Middle Africa,Angola
33LUC_05,Africa,Middle Africa,Angola
33LUC_06,Africa,Middle Africa,Angola
33LUC_07,Africa,Middle Africa,Angola
33LUC_08,Africa,Middle Africa,Angola
33LUC_09,Africa,Middle Africa,Angola
33LUC_10,Africa,Middle Africa,Angola
33LUC_11,Africa,Middle Africa,Angola
33LUC_12,Africa,Middle Africa,Angola
33LUC_13,Africa,Middle Africa,Angola
33LUC_14,Africa,Middle Africa,Angola
33LUC_15,Africa,Middle Africa,Angola
33LUC_16,Africa,Middle Africa,Angola
33LUC_17,Africa,Middle Africa,Angola
33LUC_18,Africa,Middle Africa,Angola
33LUC_19,Africa,Middle Africa,Angola
33LUC_20,Africa,Middle Africa,Angola
33LUC_21,Africa,Middle Africa,Angola
33LUC_22,Africa,Middle Africa,Angola
33LUC_23,Africa,Middle Africa,Angola
33LUC_24,Africa,Middle Africa,Angola
33LUC_25,Africa,Middle Africa,Angola
33LUC_26,Africa,Middle Africa,Angola
33LUC_27,Africa,Middle Africa,Angola
33LUC_28,Africa,Middle Africa,Angola
33LUC_29,Africa,Middle Africa,Angola
33LUD_00,Africa,Middle Africa,Angola
33LUD_01,Africa,Middle Africa,Angola
33LUD_02,Africa,Middle Africa,Angola
33LUD_03,Africa,Middle Africa,Angola
33LUD_04,Africa,Middle Africa,Angola
33LUD_05,Africa,Middle Africa,Angola
33LUD_06,Africa,Middle Africa,Angola
33LUD_07,Africa,Middle Africa,Angola
33LUD_08,Africa,Middle Africa,Angola
33LUD_09,Africa,Middle Africa,Angola
33LUD_10,Africa,Middle Africa,Angola
33LUD_11,Africa,Middle Africa,Angola
33LUD_12,Africa,Middle Africa,Angola
33LUD_13,Africa,Middle Africa,Angola
33LUD_14,Africa,Middle Africa,Angola
33LUD_15,Africa,Middle Africa,Angola
33LUD_16,Africa,Middle Africa,Angola
33LUD_17,Africa,Middle Africa,Angola
33LUD_18,Africa,Middle Africa,Angola
33LUD_19,Africa,Middle Africa,Angola
33LUD_20,Africa,Middle Africa,Angola
33LUD_21,Africa,Middle Africa,Angola
33LUD_22,Africa,Middle Africa,Angola
33LUD_23,Africa,Middle Africa,Angola
33LUD_24,Africa,Middle Africa,Angola
33LUD_25,Africa,Middle Africa,Angola
33LUD_26,Africa,Middle Africa,Angola
33LUD_27,Africa,Middle Africa,Angola
33LUD_28,Africa,Middle Africa,Angola
33LUD_29,Africa,Middle Africa,Angola
33LYE_00,Africa,Middle Africa,Angola
33LYE_01,Africa,Middle Africa,Angola
33LYE_02,Africa,Middle Africa,Angola
33LYE_03,Africa,Middle Africa,Angola
33LYE_04,Africa,Middle Africa,Angola
33LYE_05,Africa,Middle Africa,Angola
33LYE_06,Africa,Middle Africa,Angola
33LYE_07,Africa,Middle Africa,Angola
33LYE_08,Africa,Middle Africa,Angola
33LYE_09,Africa,Middle Africa,Angola
33LYE_10,Africa,Middle Africa,Angola
33LYE_11,Africa,Middle Africa,Angola
33LYE_12,Africa,Middle Africa,Angola
33LYE_13,Africa,Middle Africa,Angola
33LYE_14,Africa,Middle Africa,Angola
33LYE_15,Africa,Middle Africa,Angola
33LYE_16,Africa,Middle Africa,Angola
33LYE_17,Africa,Middle Africa,Angola
33LYE_18,Africa,Middle Africa,Angola
33LYE_19,Africa,Middle Africa,Angola
33LYE_20,Africa,Middle Africa,Angola
33LYE_21,Africa,Middle Africa,Angola
33LYE_22,Africa,Middle Africa,Angola
33LYE_23,Africa,Middle Africa,Angola
33LYE_24,Africa,Middle Africa,Angola
33LYE_25,Africa,Middle Africa,Angola
33LYE_26,Africa,Middle Africa,Angola
33LYE_27,Africa,Middle Africa,Angola
33LYE_28,Africa,Middle Africa,Angola
33LYE_29,Africa,Middle Africa,Angola
33MZM_00,Africa,Middle Africa,Angola
33MZM_00,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_01,Africa,Middle Africa,Angola
33MZM_01,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_02,Africa,Middle Africa,Angola
33MZM_02,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_03,Africa,Middle Africa,Angola
33MZM_03,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_04,Africa,Middle Africa,Angola
33MZM_04,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_05,Africa,Middle Africa,Angola
33MZM_05,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_06,Africa,Middle Africa,Angola
33MZM_06,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_07,Africa,Middle Africa,Angola
33MZM_07,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_08,Africa,Middle Africa,Angola
33MZM_08,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_09,Africa,Middle Africa,Angola
33MZM_09,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_10,Africa,Middle Africa,Angola
33MZM_10,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_11,Africa,Middle Africa,Angola
33MZM_11,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_12,Africa,Middle Africa,Angola
33MZM_12,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_13,Africa,Middle Africa,Angola
33MZM_13,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_14,Africa,Middle Africa,Angola
33MZM_14,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_15,Africa,Middle Africa,Angola
33MZM_15,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_16,Africa,Middle Africa,Angola
33MZM_16,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_17,Africa,Middle Africa,Angola
33MZM_17,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_18,Africa,Middle Africa,Angola
33MZM_18,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_19,Africa,Middle Africa,Angola
33MZM_19,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_20,Africa,Middle Africa,Angola
33MZM_20,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_21,Africa,Middle Africa,Angola
33MZM_21,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_22,Africa,Middle Africa,Angola
33MZM_22,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_23,Africa,Middle Africa,Angola
33MZM_23,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_24,Africa,Middle Africa,Angola
33MZM_24,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_25,Africa,Middle Africa,Angola
33MZM_25,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_26,Africa,Middle Africa,Angola
33MZM_26,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_27,Africa,Middle Africa,Angola
33MZM_27,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_28,Africa,Middle Africa,Angola
33MZM_28,Africa,Middle Africa,Democratic Republic of the Congo
33MZM_29,Africa,Middle Africa,Angola
33MZM_29,Africa,Middle Africa,Democratic Republic of the Congo
33PUQ_00,Africa,Middle Africa,Cameroon
33PUQ_00,Africa,Western Africa,Niger
33PUQ_00,Africa,Western Africa,Nigeria
33PUQ_00,Africa,Middle Africa,Chad
33PUQ_01,Africa,Middle Africa,Cameroon
33PUQ_01,Africa,Western Africa,Niger
33PUQ_01,Africa,Western Africa,Nigeria
33PUQ_01,Africa,Middle Africa,Chad
33PUQ_02,Africa,Western Africa,Niger
33PUQ_02,Africa,Western Africa,Nigeria
33PUQ_03,Africa,Western Africa,Niger
33PUQ_03,Africa,Western Africa,Nigeria
33PUQ_03,Africa,Middle Africa,Chad
33PUQ_04,Africa,Middle Africa,Cameroon
33PUQ_04,Africa,Western Africa,Niger
33PUQ_04,Africa,Western Africa,Nigeria
33PUQ_04,Africa,Middle Africa,Chad
33PUQ_05,Africa,Western Africa,Niger
33PUQ_05,Africa,Western Africa,Nigeria
33PUQ_05,Africa,Middle Africa,Chad
33PUQ_06,Africa,Western Africa,Niger
33PUQ_06,Africa,Western Africa,Nigeria
33PUQ_07,Africa,Western Africa,Niger
33PUQ_07,Africa,Western Africa,Nigeria
33PUQ_07,Africa,Middle Africa,Chad
33PUQ_08,Africa,Middle Africa,Cameroon
33PUQ_08,Africa,Western Africa,Niger
33PUQ_08,Africa,Western Africa,Nigeria
33PUQ_09,Africa,Western Africa,Niger
33PUQ_09,Africa,Western Africa,Nigeria
33PUQ_10,Africa,Western Africa,Niger
33PUQ_10,Africa,Western Africa,Nigeria
33PUQ_10,Africa,Middle Africa,Chad
33PUQ_11,Africa,Western Africa,Niger
33PUQ_11,Africa,Western Africa,Nigeria
33PUQ_11,Africa,Middle Africa,Chad
33PUQ_12,Africa,Western Africa,Niger
33PUQ_12,Africa,Western Africa,Nigeria
33PUQ_13,Africa,Western Africa,Niger
33PUQ_13,Africa,Western Africa,Nigeria
33PUQ_13,Africa,Middle Africa,Chad
33PUQ_14,Africa,Western Africa,Niger
33PUQ_14,Africa,Western Africa,Nigeria
33PUQ_14,Africa,Middle Africa,Chad
33PUQ_15,Africa,Middle Africa,Cameroon
33PUQ_15,Africa,Western Africa,Niger
33PUQ_15,Africa,Western Africa,Nigeria
33PUQ_16,Africa,Western Africa,Niger
33PUQ_16,Africa,Western Africa,Nigeria
33PUQ_16,Africa,Middle Africa,Chad
33PUQ_17,Africa,Western Africa,Niger
33PUQ_17,Africa,Western Africa,Nigeria
33PUQ_17,Africa,Middle Africa,Chad
33PUQ_18,Africa,Middle Africa,Cameroon
33PUQ_18,Africa,Western Africa,Niger
33PUQ_18,Africa,Western Africa,Nigeria
33PUQ_18,Africa,Middle Africa,Chad
33PUQ_19,Africa,Middle Africa,Cameroon
33PUQ_19,Africa,Western Africa,Niger
33PUQ_19,Africa,Western Africa,Nigeria
33PUQ_19,Africa,Middle Africa,Chad
33PUQ_20,Africa,Western Africa,Niger
33PUQ_20,Africa,Western Africa,Nigeria
33PUQ_21,Africa,Western Africa,Niger
33PUQ_21,Africa,Western Africa,Nigeria
33PUQ_22,Africa,Western Africa,Niger
33PUQ_22,Africa,Western Africa,Nigeria
33PUQ_23,Africa,Western Africa,Niger
33PUQ_23,Africa,Western Africa,Nigeria
33PUQ_23,Africa,Middle Africa,Chad
33PUQ_24,Africa,Western Africa,Niger
33PUQ_24,Africa,Western Africa,Nigeria
33PUQ_24,Africa,Middle Africa,Chad
33PUQ_25,Africa,Middle Africa,Cameroon
33PUQ_25,Africa,Western Africa,Niger
33PUQ_25,Africa,Western Africa,Nigeria
33PUQ_25,Africa,Middle Africa,Chad
33PUQ_26,Africa,Western Africa,Niger
33PUQ_26,Africa,Western Africa,Nigeria
33PUQ_27,Africa,Middle Africa,Cameroon
33PUQ_27,Africa,Western Africa,Niger
33PUQ_27,Africa,Western Africa,Nigeria
33PUQ_28,Africa,Middle Africa,Cameroon
33PUQ_28,Africa,Western Africa,Niger
33PUQ_28,Africa,Western Africa,Nigeria
33PUQ_29,Africa,Middle Africa,Cameroon
33PUQ_29,Africa,Western Africa,Niger
33PUQ_29,Africa,Western Africa,Nigeria
33PUQ_29,Africa,Middle Africa,Chad
33PWM_00,Africa,Middle Africa,Central African Republic
33PWM_00,Africa,Middle Africa,Cameroon
33PWM_00,Africa,Middle Africa,Chad
33PWM_01,Africa,Middle Africa,Central African Republic
33PWM_01,Africa,Middle Africa,Cameroon
33PWM_01,Africa,Middle Africa,Chad
33PWM_02,Africa,Middle Africa,Central African Republic
33PWM_02,Africa,Middle Africa,Cameroon
33PWM_02,Africa,Middle Africa,Chad
33PWM_03,Africa,Middle Africa,Central African Republic
33PWM_03,Africa,Middle Africa,Cameroon
33PWM_03,Africa,Middle Africa,Chad
33PWM_04,Africa,Middle Africa,Central African Republic
33PWM_04,Africa,Middle Africa,Cameroon
33PWM_04,Africa,Middle Africa,Chad
33PWM_05,Africa,Middle Africa,Central African Republic
33PWM_05,Africa,Middle Africa,Cameroon
33PWM_05,Africa,Middle Africa,Chad
33PWM_06,Africa,Middle Africa,Central African Republic
33PWM_06,Africa,Middle Africa,Cameroon
33PWM_06,Africa,Middle Africa,Chad
33PWM_07,Africa,Middle Africa,Central African Republic
33PWM_07,Africa,Middle Africa,Cameroon
33PWM_07,Africa,Middle Africa,Chad
33PWM_08,Africa,Middle Africa,Central African Republic
33PWM_08,Africa,Middle Africa,Cameroon
33PWM_08,Africa,Middle Africa,Chad
33PWM_09,Africa,Middle Africa,Central African Republic
33PWM_09,Africa,Middle Africa,Cameroon
33PWM_09,Africa,Middle Africa,Chad
33PWM_10,Africa,Middle Africa,Central African Republic
33PWM_10,Africa,Middle Africa,Cameroon
33PWM_10,Africa,Middle Africa,Chad
33PWM_11,Africa,Middle Africa,Central African Republic
33PWM_11,Africa,Middle Africa,Cameroon
33PWM_11,Africa,Middle Africa,Chad
33PWM_12,Africa,Middle Africa,Central African Republic
33PWM_12,Africa,Middle Africa,Cameroon
33PWM_12,Africa,Middle Africa,Chad
33PWM_13,Africa,Middle Africa,Central African Republic
33PWM_13,Africa,Middle Africa,Cameroon
33PWM_13,Africa,Middle Africa,Chad
33PWM_14,Africa,Middle Africa,Central African Republic
33PWM_14,Africa,Middle Africa,Cameroon
33PWM_14,Africa,Middle Africa,Chad
33PWM_15,Africa,Middle Africa,Central African Republic
33PWM_15,Africa,Middle Africa,Cameroon
33PWM_15,Africa,Middle Africa,Chad
33PWM_16,Africa,Middle Africa,Central African Republic
33PWM_16,Africa,Middle Africa,Cameroon
33PWM_16,Africa,Middle Africa,Chad
33PWM_17,Africa,Middle Africa,Central African Republic
33PWM_17,Africa,Middle Africa,Cameroon
33PWM_17,Africa,Middle Africa,Chad
33PWM_18,Africa,Middle Africa,Central African Republic
33PWM_18,Africa,Middle Africa,Cameroon
33PWM_18,Africa,Middle Africa,Chad
33PWM_19,Africa,Middle Africa,Central African Republic
33PWM_19,Africa,Middle Africa,Cameroon
33PWM_19,Africa,Middle Africa,Chad
33PWM_20,Africa,Middle Africa,Central African Republic
33PWM_20,Africa,Middle Africa,Cameroon
33PWM_20,Africa,Middle Africa,Chad
33PWM_21,Africa,Middle Africa,Central African Republic
33PWM_21,Africa,Middle Africa,Cameroon
33PWM_21,Africa,Middle Africa,Chad
33PWM_22,Africa,Middle Africa,Central African Republic
33PWM_22,Africa,Middle Africa,Cameroon
33PWM_22,Africa,Middle Africa,Chad
33PWM_23,Africa,Middle Africa,Central African Republic
33PWM_23,Africa,Middle Africa,Cameroon
33PWM_23,Africa,Middle Africa,Chad
33PWM_24,Africa,Middle Africa,Central African Republic
33PWM_24,Africa,Middle Africa,Cameroon
33PWM_24,Africa,Middle Africa,Chad
33PWM_25,Africa,Middle Africa,Central African Republic
33PWM_25,Africa,Middle Africa,Cameroon
33PWM_25,Africa,Middle Africa,Chad
33PWM_26,Africa,Middle Africa,Central African Republic
33PWM_26,Africa,Middle Africa,Cameroon
33PWM_26,Africa,Middle Africa,Chad
33PWM_27,Africa,Middle Africa,Central African Republic
33PWM_27,Africa,Middle Africa,Cameroon
33PWM_27,Africa,Middle Africa,Chad
33PWM_28,Africa,Middle Africa,Central African Republic
33PWM_28,Africa,Middle Africa,Cameroon
33PWM_28,Africa,Middle Africa,Chad
33PWM_29,Africa,Middle Africa,Central African Republic
33PWM_29,Africa,Middle Africa,Cameroon
33PWM_29,Africa,Middle Africa,Chad
33PWQ_00,Africa,Western Africa,Niger
33PWQ_00,Africa,Middle Africa,Chad
33PWQ_01,Africa,Western Africa,Niger
33PWQ_01,Africa,Middle Africa,Chad
33PWQ_02,Africa,Western Africa,Niger
33PWQ_02,Africa,Middle Africa,Chad
33PWQ_03,Africa,Middle Africa,Cameroon
33PWQ_03,Africa,Western Africa,Niger
33PWQ_03,Africa,Middle Africa,Chad
33PWQ_04,Africa,Middle Africa,Cameroon
33PWQ_04,Africa,Western Africa,Niger
33PWQ_04,Africa,Middle Africa,Chad
33PWQ_05,Africa,Western Africa,Niger
33PWQ_05,Africa,Middle Africa,Chad
33PWQ_06,Africa,Western Africa,Niger
33PWQ_06,Africa,Middle Africa,Chad
33PWQ_07,Africa,Middle Africa,Cameroon
33PWQ_07,Africa,Western Africa,Niger
33PWQ_07,Africa,Middle Africa,Chad
33PWQ_08,Africa,Western Africa,Niger
33PWQ_08,Africa,Middle Africa,Chad
33PWQ_09,Africa,Western Africa,Niger
33PWQ_09,Africa,Middle Africa,Chad
33PWQ_10,Africa,Middle Africa,Cameroon
33PWQ_10,Africa,Western Africa,Niger
33PWQ_10,Africa,Middle Africa,Chad
33PWQ_11,Africa,Middle Africa,Cameroon
33PWQ_11,Africa,Western Africa,Niger
33PWQ_11,Africa,Middle Africa,Chad
33PWQ_12,Africa,Middle Africa,Cameroon
33PWQ_12,Africa,Western Africa,Niger
33PWQ_12,Africa,Middle Africa,Chad
33PWQ_13,Africa,Middle Africa,Cameroon
33PWQ_13,Africa,Western Africa,Niger
33PWQ_13,Africa,Middle Africa,Chad
33PWQ_14,Africa,Western Africa,Niger
33PWQ_14,Africa,Middle Africa,Chad
33PWQ_15,Africa,Western Africa,Niger
33PWQ_15,Africa,Middle Africa,Chad
33PWQ_16,Africa,Western Africa,Niger
33PWQ_16,Africa,Middle Africa,Chad
33PWQ_17,Africa,Middle Africa,Cameroon
33PWQ_17,Africa,Western Africa,Niger
33PWQ_17,Africa,Middle Africa,Chad
33PWQ_18,Africa,Western Africa,Niger
33PWQ_18,Africa,Middle Africa,Chad
33PWQ_19,Africa,Western Africa,Niger
33PWQ_19,Africa,Middle Africa,Chad
33PWQ_20,Africa,Middle Africa,Cameroon
33PWQ_20,Africa,Western Africa,Niger
33PWQ_20,Africa,Middle Africa,Chad
33PWQ_21,Africa,Middle Africa,Cameroon
33PWQ_21,Africa,Western Africa,Niger
33PWQ_21,Africa,Middle Africa,Chad
33PWQ_22,Africa,Western Africa,Niger
33PWQ_22,Africa,Middle Africa,Chad
33PWQ_23,Africa,Western Africa,Niger
33PWQ_23,Africa,Middle Africa,Chad
33PWQ_24,Africa,Western Africa,Niger
33PWQ_24,Africa,Middle Africa,Chad
33PWQ_25,Africa,Middle Africa,Cameroon
33PWQ_25,Africa,Western Africa,Niger
33PWQ_25,Africa,Middle Africa,Chad
33PWQ_26,Africa,Western Africa,Niger
33PWQ_26,Africa,Middle Africa,Chad
33PWQ_27,Africa,Middle Africa,Cameroon
33PWQ_27,Africa,Western Africa,Niger
33PWQ_27,Africa,Middle Africa,Chad
33PWQ_28,Africa,Middle Africa,Cameroon
33PWQ_28,Africa,Western Africa,Niger
33PWQ_28,Africa,Middle Africa,Chad
33PWQ_29,Africa,Western Africa,Niger
33PWQ_29,Africa,Middle Africa,Chad
33RXQ_00,Africa,Northern Africa,Libya
33RXQ_01,Africa,Northern Africa,Libya
33RXQ_02,Africa,Northern Africa,Libya
33RXQ_03,Africa,Northern Africa,Libya
33RXQ_04,Africa,Northern Africa,Libya
33RXQ_05,Africa,Northern Africa,Libya
33RXQ_06,Africa,Northern Africa,Libya
33RXQ_07,Africa,Northern Africa,Libya
33RXQ_08,Africa,Northern Africa,Libya
33RXQ_09,Africa,Northern Africa,Libya
33RXQ_10,Africa,Northern Africa,Libya
33RXQ_11,Africa,Northern Africa,Libya
33RXQ_12,Africa,Northern Africa,Libya
33RXQ_13,Africa,Northern Africa,Libya
33RXQ_14,Africa,Northern Africa,Libya
33RXQ_15,Africa,Northern Africa,Libya
33RXQ_16,Africa,Northern Africa,Libya
33RXQ_17,Africa,Northern Africa,Libya
33RXQ_18,Africa,Northern Africa,Libya
33RXQ_19,Africa,Northern Africa,Libya
33RXQ_20,Africa,Northern Africa,Libya
33RXQ_21,Africa,Northern Africa,Libya
33RXQ_22,Africa,Northern Africa,Libya
33RXQ_23,Africa,Northern Africa,Libya
33RXQ_24,Africa,Northern Africa,Libya
33RXQ_25,Africa,Northern Africa,Libya
33RXQ_26,Africa,Northern Africa,Libya
33RXQ_27,Africa,Northern Africa,Libya
33RXQ_28,Africa,Northern Africa,Libya
33RXQ_29,Africa,Northern Africa,Libya
34JBL_00,Africa,Southern Africa,South Africa
34JBL_01,Africa,Southern Africa,South Africa
34JBL_02,Africa,Southern Africa,South Africa
34JBL_03,Africa,Southern Africa,South Africa
34JBL_04,Africa,Southern Africa,South Africa
34JBL_05,Africa,Southern Africa,South Africa
34JBL_06,Africa,Southern Africa,South Africa
34JBL_07,Africa,Southern Africa,South Africa
34JBL_08,Africa,Southern Africa,South Africa
34JBL_09,Africa,Southern Africa,South Africa
34JBL_10,Africa,Southern Africa,South Africa
34JBL_11,Africa,Southern Africa,South Africa
34JBL_12,Africa,Southern Africa,South Africa
34JBL_13,Africa,Southern Africa,South Africa
34JBL_14,Africa,Southern Africa,South Africa
34JBL_15,Africa,Southern Africa,South Africa
34JBL_16,Africa,Southern Africa,South Africa
34JBL_17,Africa,Southern Africa,South Africa
34JBL_18,Africa,Southern Africa,South Africa
34JBL_19,Africa,Southern Africa,South Africa
34JBL_20,Africa,Southern Africa,South Africa
34JBL_21,Africa,Southern Africa,South Africa
34JBL_22,Africa,Southern Africa,South Africa
34JBL_23,Africa,Southern Africa,South Africa
34JBL_24,Africa,Southern Africa,South Africa
34JBL_25,Africa,Southern Africa,South Africa
34JBL_26,Africa,Southern Africa,South Africa
34JBL_27,Africa,Southern Africa,South Africa
34JBL_28,Africa,Southern Africa,South Africa
34JBL_29,Africa,Southern Africa,South Africa
34JHS_00,Africa,Southern Africa,Botswana
34JHS_00,Africa,Southern Africa,Namibia
34JHS_00,Africa,Southern Africa,South Africa
34JHS_01,Africa,Southern Africa,Botswana
34JHS_01,Africa,Southern Africa,Namibia
34JHS_01,Africa,Southern Africa,South Africa
34JHS_02,Africa,Southern Africa,Botswana
34JHS_02,Africa,Southern Africa,Namibia
34JHS_02,Africa,Southern Africa,South Africa
34JHS_03,Africa,Southern Africa,Botswana
34JHS_03,Africa,Southern Africa,Namibia
34JHS_03,Africa,Southern Africa,South Africa
34JHS_04,Africa,Southern Africa,Botswana
34JHS_04,Africa,Southern Africa,Namibia
