level_0,Region,Subregion,Country
12UWF_06,Americas,Northern America,Canada
13QDF_20,Americas,Central America,Mexico
13REM_23,Americas,Central America,Mexico
13REM_23,Americas,Northern America,United States
10SGJ_10,Americas,Northern America,United States
11SKD_00,Americas,Northern America,United States
13QGB_27,Americas,Central America,Mexico
18UYD_10,Americas,Northern America,Canada
14VNL_23,Americas,Northern America,Canada
14SNA_22,Americas,Central America,Mexico
14SNA_22,Americas,Northern America,United States
19VEC_13,Americas,Northern America,Canada
18UUC_28,Americas,Northern America,Canada
12UWF_01,Americas,Northern America,Canada
18UUC_10,Americas,Northern America,Canada
14VPJ_23,Americas,Northern America,Canada
12TUT_22,Americas,Northern America,Canada
12TUT_22,Americas,Northern America,United States
10SGJ_28,Americas,Northern America,United States
13QDF_18,Americas,Central America,Mexico
18UYD_28,Americas,Northern America,Canada
19VEC_14,Americas,Northern America,Canada
18UYD_17,Americas,Northern America,Canada
14VNL_24,Americas,Northern America,Canada
14SNA_25,Americas,Central America,Mexico
14SNA_25,Americas,Northern America,United States
11SKD_07,Americas,Northern America,United States
13QGB_20,Americas,Central America,Mexico
13QDF_27,Americas,Central America,Mexico
13REM_24,Americas,Central America,Mexico
13REM_24,Americas,Northern America,United States
10SGJ_17,Americas,Northern America,United States
12TUT_14,Americas,Northern America,Canada
12TUT_14,Americas,Northern America,United States
14VPJ_15,Americas,Northern America,Canada
18UUC_26,Americas,Northern America,Canada
13QGB_29,Americas,Central America,Mexico
18STF_03,Americas,Northern America,United States
18UUC_19,Americas,Northern America,Canada
12UWF_08,Americas,Northern America,Canada
13QGB_16,Americas,Central America,Mexico
10SGJ_21,Americas,Northern America,United States
13QDF_11,Americas,Central America,Mexico
13REM_12,Americas,Central America,Mexico
13REM_12,Americas,Northern America,United States
19VEC_22,Americas,Northern America,Canada
18UYD_21,Americas,Northern America,Canada
14SNA_13,Americas,Central America,Mexico
14SNA_13,Americas,Northern America,United States
14VNL_12,Americas,Northern America,Canada
11SKD_09,Americas,Northern America,United States
18STF_04,Americas,Northern America,United States
13QDF_29,Americas,Central America,Mexico
10SGJ_19,Americas,Northern America,United States
18UYD_19,Americas,Northern America,Canada
14VPJ_12,Americas,Northern America,Canada
18UUC_21,Americas,Northern America,Canada
12TUT_13,Americas,Northern America,Canada
12TUT_13,Americas,Northern America,United States
18UYD_26,Americas,Northern America,Canada
14SNA_14,Americas,Central America,Mexico
14SNA_14,Americas,Northern America,United States
14VNL_15,Americas,Northern America,Canada
19VEC_25,Americas,Northern America,Canada
10SGJ_26,Americas,Northern America,United States
13QDF_16,Americas,Central America,Mexico
13REM_15,Americas,Central America,Mexico
13REM_15,Americas,Northern America,United States
13QGB_11,Americas,Central America,Mexico
16PGV_00,Americas,Central America,Honduras
16PGV_00,Americas,Central America,Nicaragua
13QEC_26,Americas,Central America,Mexico
11UMQ_17,Americas,Northern America,Canada
11UMQ_17,Americas,Northern America,United States
19TDK_01,Americas,Northern America,Canada
19TDK_01,Americas,Northern America,United States
17TPL_06,Americas,Northern America,Canada
17TPL_06,Americas,Northern America,United States
15SVR_04,Americas,Central America,Mexico
15SVR_04,Americas,Northern America,United States
13QEC_19,Americas,Central America,Mexico
15UWS_11,Americas,Northern America,Canada
10UCC_07,Americas,Northern America,Canada
11UMQ_28,Americas,Northern America,Canada
17TPL_01,Americas,Northern America,Canada
17TPL_01,Americas,Northern America,United States
19TDK_06,Americas,Northern America,Canada
19TDK_06,Americas,Northern America,United States
11UMQ_10,Americas,Northern America,Canada
11UMQ_10,Americas,Northern America,United States
12VXK_04,Americas,Northern America,Canada
16PGV_07,Americas,Central America,Honduras
16PGV_07,Americas,Central America,Nicaragua
13QEC_21,Americas,Central America,Mexico
15UWS_29,Americas,Northern America,Canada
10UCC_00,Americas,Northern America,Canada
15UWS_16,Americas,Northern America,Canada
15SVR_03,Americas,Central America,Mexico
15SVR_03,Americas,Northern America,United States
11UMQ_26,Americas,Northern America,Canada
10UCC_09,Americas,Northern America,Canada
12VXH_15,Americas,Northern America,Canada
13QEC_17,Americas,Central America,Mexico
17TPL_08,Americas,Northern America,Canada
17TPL_08,Americas,Northern America,United States
11UMQ_19,Americas,Northern America,Canada
13QEC_28,Americas,Central America,Mexico
15UWS_20,Americas,Northern America,Canada
13SBS_03,Americas,Northern America,United States
13QEC_10,Americas,Central America,Mexico
15UWS_18,Americas,Northern America,Canada
12VXH_12,Americas,Northern America,Canada
11UMQ_21,Americas,Northern America,Canada
11UMQ_21,Americas,Northern America,United States
13SBS_04,Americas,Central America,Mexico
13SBS_04,Americas,Northern America,United States
16PGV_09,Americas,Central America,Nicaragua
15UWS_27,Americas,Northern America,Canada
19TDK_08,Americas,Northern America,Canada
19TDK_08,Americas,Northern America,United States
12TVR_05,Americas,Northern America,Canada
12TVR_05,Americas,Northern America,United States
15TYJ_07,Americas,Northern America,Canada
15TYJ_07,Americas,Northern America,United States
15UYP_18,Americas,Northern America,Canada
15UYP_18,Americas,Northern America,United States
13SFR_04,Americas,Central America,Mexico
13SFR_04,Americas,Northern America,United States
14SPB_15,Americas,Northern America,United States
14QMJ_29,Americas,Central America,Mexico
11SPU_23,Americas,Northern America,United States
14QMJ_16,Americas,Central America,Mexico
15UYP_27,Americas,Northern America,Canada
15UYP_27,Americas,Northern America,United States
12SYE_13,Americas,Northern America,United States
14QKH_06,Americas,Central America,Mexico
17SMU_05,Americas,Northern America,United States
18TXP_13,Americas,Northern America,Canada
18TXP_13,Americas,Northern America,United States
14TNS_23,Americas,Northern America,Canada
14TNS_23,Americas,Northern America,United States
14SND_12,Americas,Northern America,United States
11SPU_24,Americas,Northern America,United States
13SFR_03,Americas,Central America,Mexico
13SFR_03,Americas,Northern America,United States
14SPB_12,Americas,Northern America,United States
12TVR_02,Americas,Northern America,Canada
12TVR_02,Americas,Northern America,United States
15TYJ_00,Americas,Northern America,Canada
15TYJ_00,Americas,Northern America,United States
14ULE_08,Americas,Northern America,Canada
14SND_15,Americas,Northern America,United States
18TXP_14,Americas,Northern America,Canada
18TXP_14,Americas,Northern America,United States
14TNS_24,Americas,Northern America,Canada
14TNS_24,Americas,Northern America,United States
14QKH_01,Americas,Central America,Mexico
17SMU_02,Americas,Northern America,United States
15UYP_20,Americas,Northern America,Canada
15UYP_20,Americas,Northern America,United States
12SYE_14,Americas,Northern America,United States
14QMJ_11,Americas,Central America,Mexico
11SPU_12,Americas,Northern America,United States
14QKH_08,Americas,Central America,Mexico
15UYP_29,Americas,Northern America,Canada
15UYP_29,Americas,Northern America,United States
14QMJ_18,Americas,Central America,Mexico
14SPB_24,Americas,Central America,Mexico
14SPB_24,Americas,Northern America,United States
18TXP_22,Americas,Northern America,Canada
18TXP_22,Americas,Northern America,United States
14TNS_12,Americas,Northern America,Canada
14TNS_12,Americas,Northern America,United States
14SND_23,Americas,Northern America,United States
11ULB_04,Americas,Northern America,Canada
14QMJ_27,Americas,Central America,Mexico
15TYJ_09,Americas,Northern America,Canada
15TYJ_09,Americas,Northern America,United States
14ULE_01,Americas,Northern America,Canada
12SYE_22,Americas,Northern America,United States
15UYP_16,Americas,Northern America,Canada
15UYP_16,Americas,Northern America,United States
14SPB_23,Americas,Central America,Mexico
14SPB_23,Americas,Northern America,United States
11SPU_15,Americas,Northern America,United States
12SYE_25,Americas,Northern America,United States
15UYP_11,Americas,Northern America,Canada
15UYP_11,Americas,Northern America,United States
14ULE_06,Americas,Northern America,Canada
11ULB_03,Americas,Northern America,Canada
14QMJ_20,Americas,Central America,Mexico
14SND_24,Americas,Northern America,United States
18TXP_25,Americas,Northern America,Canada
18TXP_25,Americas,Northern America,United States
14TNS_15,Americas,Northern America,Canada
14TNS_15,Americas,Northern America,United States
11UMQ_20,Americas,Northern America,Canada
11UMQ_20,Americas,Northern America,United States
15UWS_19,Americas,Northern America,Canada
13QEC_11,Americas,Central America,Mexico
19TDK_09,Americas,Northern America,Canada
19TDK_09,Americas,Northern America,United States
16PGV_08,Americas,Central America,Honduras
16PGV_08,Americas,Central America,Nicaragua
15UWS_26,Americas,Northern America,Canada
13SBS_05,Americas,Northern America,United States
13QEC_16,Americas,Central America,Mexico
11UMQ_27,Americas,Northern America,Canada
11UMQ_27,Americas,Northern America,United States
12VXH_14,Americas,Northern America,Canada
10UCC_08,Americas,Northern America,Canada
13SBS_02,Americas,Central America,Mexico
13SBS_02,Americas,Northern America,United States
15UWS_21,Americas,Northern America,Canada
13QEC_29,Americas,Central America,Mexico
17TPL_09,Americas,Northern America,Canada
17TPL_09,Americas,Northern America,United States
11UMQ_18,Americas,Northern America,Canada
11UMQ_18,Americas,Northern America,United States
16PGV_06,Americas,Central America,Honduras
16PGV_06,Americas,Central America,Nicaragua
15UWS_28,Americas,Northern America,Canada
13QEC_20,Americas,Central America,Mexico
17TPL_00,Americas,Northern America,Canada
17TPL_00,Americas,Northern America,United States
11UMQ_11,Americas,Northern America,Canada
11UMQ_11,Americas,Northern America,United States
19TDK_07,Americas,Northern America,Canada
19TDK_07,Americas,Northern America,United States
15SVR_02,Americas,Central America,Mexico
15SVR_02,Americas,Northern America,United States
15UWS_17,Americas,Northern America,Canada
10UCC_01,Americas,Northern America,Canada
19TDK_00,Americas,Northern America,Canada
19TDK_00,Americas,Northern America,United States
11UMQ_16,Americas,Northern America,Canada
11UMQ_16,Americas,Northern America,United States
17TPL_07,Americas,Northern America,Canada
17TPL_07,Americas,Northern America,United States
12VXH_25,Americas,Northern America,Canada
16PGV_01,Americas,Central America,Honduras
16PGV_01,Americas,Central America,Nicaragua
13QEC_27,Americas,Central America,Mexico
12VXK_02,Americas,Northern America,Canada
10UCC_06,Americas,Northern America,Canada
11UMQ_29,Americas,Northern America,Canada
11UMQ_29,Americas,Northern America,United States
15UWS_10,Americas,Northern America,Canada
13QEC_18,Americas,Central America,Mexico
15SVR_05,Americas,Central America,Mexico
15SVR_05,Americas,Northern America,United States
11SPU_14,Americas,Northern America,United States
14SPB_22,Americas,Northern America,United States
14SND_25,Americas,Northern America,United States
14TNS_14,Americas,Northern America,Canada
14TNS_14,Americas,Northern America,United States
18TXP_24,Americas,Northern America,Canada
18TXP_24,Americas,Northern America,United States
14ULE_07,Americas,Northern America,Canada
12SYE_24,Americas,Northern America,United States
15UYP_10,Americas,Northern America,Canada
15UYP_10,Americas,Northern America,United States
11ULB_02,Americas,Northern America,Canada
14QMJ_21,Americas,Central America,Mexico
15UYP_28,Americas,Northern America,Canada
15UYP_28,Americas,Northern America,United States
14SPB_25,Americas,Northern America,United States
14QMJ_19,Americas,Central America,Mexico
11SPU_13,Americas,Northern America,United States
14QKH_09,Americas,Central America,Mexico
11ULB_05,Americas,Northern America,Canada
14QMJ_26,Americas,Central America,Mexico
12SYE_23,Americas,Northern America,United States
15UYP_17,Americas,Northern America,Canada
15UYP_17,Americas,Northern America,United States
14ULE_00,Americas,Northern America,Canada
15TYJ_08,Americas,Northern America,Canada
15TYJ_08,Americas,Northern America,United States
14TNS_13,Americas,Northern America,Canada
14TNS_13,Americas,Northern America,United States
18TXP_23,Americas,Northern America,Canada
18TXP_23,Americas,Northern America,United States
14SND_22,Americas,Northern America,United States
13SFR_02,Americas,Central America,Mexico
13SFR_02,Americas,Northern America,United States
14SPB_13,Americas,Central America,Mexico
14SPB_13,Americas,Northern America,United States
14ULE_09,Americas,Northern America,Canada
15TYJ_01,Americas,Northern America,Canada
15TYJ_01,Americas,Northern America,United States
12TVR_03,Americas,Northern America,Canada
12TVR_03,Americas,Northern America,United States
11SPU_25,Americas,Northern America,United States
15UYP_21,Americas,Northern America,Canada
15UYP_21,Americas,Northern America,United States
12SYE_15,Americas,Northern America,United States
14QMJ_10,Americas,Central America,Mexico
14SND_14,Americas,Northern America,United States
14QKH_00,Americas,Central America,Mexico
17SMU_03,Americas,Northern America,United States
14TNS_25,Americas,Northern America,Canada
14TNS_25,Americas,Northern America,United States
18TXP_15,Americas,Northern America,Canada
18TXP_15,Americas,Northern America,United States
11SPU_22,Americas,Northern America,United States
15UYP_19,Americas,Northern America,Canada
15UYP_19,Americas,Northern America,United States
15TYJ_06,Americas,Northern America,Canada
15TYJ_06,Americas,Northern America,United States
12TVR_04,Americas,Northern America,Canada
12TVR_04,Americas,Northern America,United States
14QMJ_28,Americas,Central America,Mexico
13SFR_05,Americas,Central America,Mexico
13SFR_05,Americas,Northern America,United States
14SPB_14,Americas,Northern America,United States
14TNS_22,Americas,Northern America,Canada
14TNS_22,Americas,Northern America,United States
18TXP_12,Americas,Northern America,Canada
18TXP_12,Americas,Northern America,United States
14QKH_07,Americas,Central America,Mexico
17SMU_04,Americas,Northern America,United States
14SND_13,Americas,Northern America,United States
14QMJ_17,Americas,Central America,Mexico
15UYP_26,Americas,Northern America,Canada
15UYP_26,Americas,Northern America,United States
12SYE_12,Americas,Northern America,United States
15SVR_23,Americas,Central America,Mexico
15SVR_23,Americas,Northern America,United States
13SBS_15,Americas,Central America,Mexico
13SBS_15,Americas,Northern America,United States
16PGV_18,Americas,Central America,Nicaragua
10UCC_20,Americas,Northern America,Canada
19TDK_19,Americas,Northern America,Canada
19TDK_19,Americas,Northern America,United States
16PGV_27,Americas,Central America,Honduras
16PGV_27,Americas,Central America,Nicaragua
15UWS_09,Americas,Northern America,Canada
13QEC_01,Americas,Central America,Mexico
19TDK_26,Americas,Northern America,Canada
19TDK_26,Americas,Northern America,United States
17TPL_21,Americas,Northern America,Canada
17TPL_21,Americas,Northern America,United States
12VXH_03,Americas,Northern America,Canada
11UMQ_08,Americas,Northern America,Canada
11UMQ_08,Americas,Northern America,United States
10UCC_27,Americas,Northern America,Canada
17TPL_19,Americas,Northern America,Canada
17TPL_19,Americas,Northern America,United States
15SVR_24,Americas,Central America,Mexico
15SVR_24,Americas,Northern America,United States
13SBS_12,Americas,Central America,Mexico
13SBS_12,Americas,Northern America,United States
17TPL_26,Americas,Northern America,Canada
17TPL_26,Americas,Northern America,United States
12VXH_04,Americas,Northern America,Canada
10UCC_18,Americas,Northern America,Canada
19TDK_21,Americas,Northern America,Canada
19TDK_21,Americas,Northern America,United States
16PGV_20,Americas,Central America,Nicaragua
13QEC_06,Americas,Central America,Mexico
10UCC_11,Americas,Northern America,Canada
19TDK_28,Americas,Northern America,Canada
19TDK_28,Americas,Northern America,United States
16PGV_29,Americas,Central America,Nicaragua
15UWS_07,Americas,Northern America,Canada
13SBS_24,Americas,Northern America,United States
15SVR_12,Americas,Central America,Mexico
15SVR_12,Americas,Northern America,United States
19TDK_17,Americas,Northern America,Canada
19TDK_17,Americas,Northern America,United States
11UMQ_01,Americas,Northern America,Canada
11UMQ_01,Americas,Northern America,United States
17TPL_10,Americas,Northern America,Canada
17TPL_10,Americas,Northern America,United States
16PGV_16,Americas,Central America,Nicaragua
13SBS_23,Americas,Northern America,United States
15SVR_15,Americas,Central America,Mexico
15SVR_15,Americas,Northern America,United States
15UWS_00,Americas,Northern America,Canada
13QEC_08,Americas,Central America,Mexico
17TPL_28,Americas,Northern America,Canada
17TPL_28,Americas,Northern America,United States
10UCC_16,Americas,Northern America,Canada
16PGV_11,Americas,Central America,Nicaragua
10UCC_29,Americas,Northern America,Canada
17TPL_17,Americas,Northern America,Canada
17TPL_17,Americas,Northern America,United States
11UMQ_06,Americas,Northern America,Canada
11UMQ_06,Americas,Northern America,United States
19TDK_10,Americas,Northern America,Canada
19TDK_10,Americas,Northern America,United States
11ULB_12,Americas,Northern America,Canada
15UYP_00,Americas,Northern America,Canada
15UYP_00,Americas,Northern America,United States
14ULE_17,Americas,Northern America,Canada
14QKH_21,Americas,Central America,Mexico
17SMU_22,Americas,Northern America,United States
14TNS_04,Americas,Northern America,Canada
14TNS_04,Americas,Northern America,United States
15TYJ_20,Americas,Northern America,Canada
15TYJ_20,Americas,Northern America,United States
14ULE_28,Americas,Northern America,Canada
12TVR_22,Americas,Northern America,Canada
12TVR_22,Americas,Northern America,United States
13SFR_23,Americas,Central America,Mexico
13SFR_23,Americas,Northern America,United States
11SPU_04,Americas,Northern America,United States
14TNS_03,Americas,Northern America,Canada
14TNS_03,Americas,Northern America,United States
14QKH_26,Americas,Central America,Mexico
17SMU_25,Americas,Northern America,United States
14ULE_10,Americas,Northern America,Canada
15TYJ_18,Americas,Northern America,Canada
15TYJ_18,Americas,Northern America,United States
15UYP_07,Americas,Northern America,Canada
15UYP_07,Americas,Northern America,United States
11ULB_15,Americas,Northern America,Canada
14QKH_19,Americas,Central America,Mexico
11SPU_03,Americas,Northern America,United States
14QMJ_09,Americas,Central America,Mexico
13SFR_24,Americas,Central America,Mexico
13SFR_24,Americas,Northern America,United States
15TYJ_27,Americas,Northern America,Canada
15TYJ_27,Americas,Northern America,United States
12TVR_25,Americas,Northern America,Canada
12TVR_25,Americas,Northern America,United States
18TXP_05,Americas,Northern America,Canada
18TXP_05,Americas,Northern America,United States
17SMU_13,Americas,Northern America,United States
14QKH_10,Americas,Central America,Mexico
14SND_04,Americas,Northern America,United States
11ULB_23,Americas,Northern America,Canada
14QMJ_00,Americas,Central America,Mexico
14ULE_26,Americas,Northern America,Canada
12SYE_05,Americas,Northern America,United States
14ULE_19,Americas,Northern America,Canada
15TYJ_11,Americas,Northern America,Canada
15TYJ_11,Americas,Northern America,United States
12TVR_13,Americas,Northern America,Canada
12TVR_13,Americas,Northern America,United States
14SPB_03,Americas,Northern America,United States
13SFR_12,Americas,Central America,Mexico
13SFR_12,Americas,Northern America,United States
12SYE_02,Americas,Northern America,United States
15TYJ_29,Americas,Northern America,Canada
15TYJ_29,Americas,Northern America,United States
14ULE_21,Americas,Northern America,Canada
11ULB_24,Americas,Northern America,Canada
14QMJ_07,Americas,Central America,Mexico
14SND_03,Americas,Northern America,United States
17SMU_14,Americas,Northern America,United States
14QKH_17,Americas,Central America,Mexico
18TXP_02,Americas,Northern America,Canada
18TXP_02,Americas,Northern America,United States
14SPB_04,Americas,Northern America,United States
13SFR_15,Americas,Central America,Mexico
13SFR_15,Americas,Northern America,United States
15TYJ_16,Americas,Northern America,Canada
15TYJ_16,Americas,Northern America,United States
12TVR_14,Americas,Northern America,Canada
12TVR_14,Americas,Northern America,United States
15UYP_09,Americas,Northern America,Canada
15UYP_09,Americas,Northern America,United States
14QKH_28,Americas,Central America,Mexico
17TPL_29,Americas,Northern America,Canada
17TPL_29,Americas,Northern America,United States
10UCC_17,Americas,Northern America,Canada
13QEC_09,Americas,Central America,Mexico
15UWS_01,Americas,Northern America,Canada
13SBS_22,Americas,Northern America,United States
15SVR_14,Americas,Central America,Mexico
15SVR_14,Americas,Northern America,United States
10UCC_28,Americas,Northern America,Canada
17TPL_16,Americas,Northern America,Canada
17TPL_16,Americas,Northern America,United States
19TDK_11,Americas,Northern America,Canada
19TDK_11,Americas,Northern America,United States
11UMQ_07,Americas,Northern America,Canada
11UMQ_07,Americas,Northern America,United States
16PGV_10,Americas,Central America,Honduras
16PGV_10,Americas,Central America,Nicaragua
13SBS_25,Americas,Northern America,United States
15SVR_13,Americas,Central America,Mexico
15SVR_13,Americas,Northern America,United States
16PGV_28,Americas,Central America,Nicaragua
15UWS_06,Americas,Northern America,Canada
10UCC_10,Americas,Northern America,Canada
19TDK_29,Americas,Northern America,Canada
19TDK_29,Americas,Northern America,United States
16PGV_17,Americas,Central America,Honduras
16PGV_17,Americas,Central America,Nicaragua
11UMQ_00,Americas,Northern America,Canada
19TDK_16,Americas,Northern America,Canada
19TDK_16,Americas,Northern America,United States
17TPL_11,Americas,Northern America,Canada
17TPL_11,Americas,Northern America,United States
15SVR_25,Americas,Central America,Mexico
15SVR_25,Americas,Northern America,United States
13SBS_13,Americas,Northern America,United States
11UMQ_09,Americas,Northern America,Canada
11UMQ_09,Americas,Northern America,United States
10UCC_26,Americas,Northern America,Canada
17TPL_18,Americas,Northern America,Canada
17TPL_18,Americas,Northern America,United States
16PGV_21,Americas,Central America,Nicaragua
13QEC_07,Americas,Central America,Mexico
17TPL_27,Americas,Northern America,Canada
17TPL_27,Americas,Northern America,United States
10UCC_19,Americas,Northern America,Canada
19TDK_20,Americas,Northern America,Canada
19TDK_20,Americas,Northern America,United States
10UCC_21,Americas,Northern America,Canada
19TDK_18,Americas,Northern America,Canada
19TDK_18,Americas,Northern America,United States
16PGV_19,Americas,Central America,Honduras
16PGV_19,Americas,Central America,Nicaragua
15SVR_22,Americas,Central America,Mexico
15SVR_22,Americas,Northern America,United States
13SBS_14,Americas,Northern America,United States
19TDK_27,Americas,Northern America,Canada
19TDK_27,Americas,Northern America,United States
17TPL_20,Americas,Northern America,Canada
17TPL_20,Americas,Northern America,United States
12VXH_02,Americas,Northern America,Canada
16PGV_26,Americas,Central America,Nicaragua
13QEC_00,Americas,Central America,Mexico
15UWS_08,Americas,Northern America,Canada
14SND_02,Americas,Northern America,United States
18TXP_03,Americas,Northern America,Canada
18TXP_03,Americas,Northern America,United States
17SMU_15,Americas,Northern America,United States
14QKH_16,Americas,Central America,Mexico
14ULE_20,Americas,Northern America,Canada
15TYJ_28,Americas,Northern America,Canada
15TYJ_28,Americas,Northern America,United States
12SYE_03,Americas,Northern America,United States
11ULB_25,Americas,Northern America,Canada
14QMJ_06,Americas,Central America,Mexico
14QKH_29,Americas,Central America,Mexico
14SPB_05,Americas,Central America,Mexico
14SPB_05,Americas,Northern America,United States
13SFR_14,Americas,Central America,Mexico
13SFR_14,Americas,Northern America,United States
15UYP_08,Americas,Northern America,Canada
15UYP_08,Americas,Northern America,United States
12TVR_15,Americas,Northern America,Canada
12TVR_15,Americas,Northern America,United States
15TYJ_17,Americas,Northern America,Canada
15TYJ_17,Americas,Northern America,United States
11ULB_22,Americas,Northern America,Canada
14QMJ_01,Americas,Central America,Mexico
12SYE_04,Americas,Northern America,United States
14ULE_27,Americas,Northern America,Canada
17SMU_12,Americas,Northern America,United States
14QKH_11,Americas,Central America,Mexico
18TXP_04,Americas,Northern America,Canada
18TXP_04,Americas,Northern America,United States
14SND_05,Americas,Northern America,United States
12TVR_12,Americas,Northern America,Canada
12TVR_12,Americas,Northern America,United States
15TYJ_10,Americas,Northern America,Canada
15TYJ_10,Americas,Northern America,United States
14ULE_18,Americas,Northern America,Canada
14SPB_02,Americas,Central America,Mexico
14SPB_02,Americas,Northern America,United States
13SFR_13,Americas,Central America,Mexico
13SFR_13,Americas,Northern America,United States
15UYP_06,Americas,Northern America,Canada
15UYP_06,Americas,Northern America,United States
15TYJ_19,Americas,Northern America,Canada
15TYJ_19,Americas,Northern America,United States
14ULE_11,Americas,Northern America,Canada
11ULB_14,Americas,Northern America,Canada
14QKH_27,Americas,Central America,Mexico
17SMU_24,Americas,Northern America,United States
14TNS_02,Americas,Northern America,Canada
14TNS_02,Americas,Northern America,United States
13SFR_25,Americas,Central America,Mexico
13SFR_25,Americas,Northern America,United States
14QMJ_08,Americas,Central America,Mexico
12TVR_24,Americas,Northern America,Canada
12TVR_24,Americas,Northern America,United States
15TYJ_26,Americas,Northern America,Canada
15TYJ_26,Americas,Northern America,United States
14QKH_18,Americas,Central America,Mexico
11SPU_02,Americas,Northern America,United States
14TNS_05,Americas,Northern America,Canada
14TNS_05,Americas,Northern America,United States
14QKH_20,Americas,Central America,Mexico
17SMU_23,Americas,Northern America,United States
11ULB_13,Americas,Northern America,Canada
14ULE_16,Americas,Northern America,Canada
15UYP_01,Americas,Northern America,Canada
15UYP_01,Americas,Northern America,United States
11SPU_05,Americas,Northern America,United States
12TVR_23,Americas,Northern America,Canada
12TVR_23,Americas,Northern America,United States
14ULE_29,Americas,Northern America,Canada
15TYJ_21,Americas,Northern America,Canada
15TYJ_21,Americas,Northern America,United States
13SFR_22,Americas,Central America,Mexico
13SFR_22,Americas,Northern America,United States
12TYL_14,Americas,Northern America,United States
14TKL_15,Americas,Northern America,United States
16SBE_14,Americas,Northern America,United States
15UWU_16,Americas,Northern America,Canada
16TGS_25,Americas,Northern America,Canada
16TGS_25,Americas,Northern America,United States
11TNM_07,Americas,Northern America,Canada
11TNM_07,Americas,Northern America,United States
14QNG_03,Americas,Central America,Mexico
18STJ_10,Americas,Northern America,United States
21UVU_25,Americas,Northern America,Canada
18TWN_02,Americas,Northern America,Canada
18TWN_02,Americas,Northern America,United States
15UWU_29,Americas,Northern America,Canada
14QNG_04,Americas,Central America,Mexico
11TNM_00,Americas,Northern America,Canada
11TNM_00,Americas,Northern America,United States
15UWU_11,Americas,Northern America,Canada
16TGS_22,Americas,Northern America,Canada
16TGS_22,Americas,Northern America,United States
12TYL_13,Americas,Northern America,United States
14TKL_12,Americas,Northern America,United States
16SBE_13,Americas,Northern America,United States
18STJ_28,Americas,Northern America,United States
18TWN_05,Americas,Northern America,Canada
18TWN_05,Americas,Northern America,United States
21UVU_22,Americas,Northern America,Canada
18STJ_17,Americas,Northern America,United States
12VWJ_05,Americas,Northern America,Canada
16TGS_14,Americas,Northern America,Canada
16TGS_14,Americas,Northern America,United States
15UWU_27,Americas,Northern America,Canada
15UWB_03,Americas,Northern America,Canada
14TKL_24,Americas,Northern America,United States
16SBE_25,Americas,Northern America,United States
12TYL_25,Americas,Northern America,United States
21UVU_14,Americas,Northern America,Canada
17SLS_05,Americas,Northern America,United States
15UWU_18,Americas,Northern America,Canada
11TNM_09,Americas,Northern America,Canada
11TNM_09,Americas,Northern America,United States
18STJ_21,Americas,Northern America,United States
16TCM_04,Americas,Northern America,Canada
16TCM_04,Americas,Northern America,United States
18STJ_19,Americas,Northern America,United States
14TKL_23,Americas,Northern America,United States
16SBE_22,Americas,Northern America,United States
12TYL_22,Americas,Northern America,United States
15UWB_04,Americas,Northern America,Canada
16TGS_13,Americas,Northern America,Canada
16TGS_13,Americas,Northern America,United States
15UWU_20,Americas,Northern America,Canada
12VWJ_02,Americas,Northern America,Canada
16TCM_03,Americas,Northern America,Canada
16TCM_03,Americas,Northern America,United States
18STJ_26,Americas,Northern America,United States
17SLS_02,Americas,Northern America,United States
21UVU_13,Americas,Northern America,Canada
12UWF_29,Americas,Northern America,Canada
19VEC_03,Americas,Northern America,Canada
18UYD_00,Americas,Northern America,Canada
11SKD_10,Americas,Northern America,United States
10SGJ_00,Americas,Northern America,United States
12UWF_16,Americas,Northern America,Canada
18UUC_07,Americas,Northern America,Canada
13QGB_08,Americas,Central America,Mexico
18STF_22,Americas,Northern America,United States
10SGJ_07,Americas,Northern America,United States
11SKD_17,Americas,Northern America,United States
18UYD_07,Americas,Northern America,Canada
19VEC_04,Americas,Northern America,Canada
11SKD_28,Americas,Northern America,United States
18STF_25,Americas,Northern America,United States
13QDF_08,Americas,Central America,Mexico
18UUC_00,Americas,Northern America,Canada
12UWF_11,Americas,Northern America,Canada
14VNL_02,Americas,Northern America,Canada
14SNA_03,Americas,Central America,Mexico
14SNA_03,Americas,Northern America,United States
13REM_02,Americas,Central America,Mexico
13REM_02,Americas,Northern America,United States
13QDF_01,Americas,Central America,Mexico
11SKD_21,Americas,Northern America,United States
13QGB_06,Americas,Central America,Mexico
12UWF_18,Americas,Northern America,Canada
18UUC_09,Americas,Northern America,Canada
18STF_13,Americas,Northern America,United States
14VPJ_05,Americas,Northern America,Canada
12UWF_27,Americas,Northern America,Canada
12TUT_04,Americas,Northern America,Canada
12TUT_04,Americas,Northern America,United States
11SKD_26,Americas,Northern America,United States
13QGB_01,Americas,Central America,Mexico
13REM_05,Americas,Central America,Mexico
13REM_05,Americas,Northern America,United States
13QDF_06,Americas,Central America,Mexico
14VNL_05,Americas,Northern America,Canada
14SNA_04,Americas,Central America,Mexico
14SNA_04,Americas,Northern America,United States
12TUT_03,Americas,Northern America,Canada
12TUT_03,Americas,Northern America,United States
12UWF_20,Americas,Northern America,Canada
14VPJ_02,Americas,Northern America,Canada
18UYD_09,Americas,Northern America,Canada
10SGJ_09,Americas,Northern America,United States
18STF_14,Americas,Northern America,United States
