level_0,Region,Subregion,Country
30SWH_00,Europe,Southern Europe,Spain
32UQD_10,Europe,Western Europe,Germany
37TDK_09,Europe,Eastern Europe,Russia
37TDK_09,Europe,Eastern Europe,Ukraine
32TQT_04,Europe,Western Europe,Austria
32TQT_04,Europe,Western Europe,Germany
36VXL_03,Europe,Eastern Europe,Russia
39UYU_08,Asia,Central Asia,Kazakhstan
39UYU_08,Asia,Central Asia,Russia
39UYU_08,Europe,Eastern Europe,Russia
30TYN_20,Europe,Southern Europe,Spain
30TYN_20,Europe,Western Europe,France
31UCU_19,Europe,Northern Europe,United Kingdom
30TYN_25,Europe,Southern Europe,Spain
30TYN_25,Europe,Western Europe,France
35UMU_09,Europe,Eastern Europe,Belarus
34TCN_28,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_28,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_28,Europe,Southern Europe,Croatia
34TCN_28,Europe,Southern Europe,Montenegro
34SEH_27,Europe,Southern Europe,Greece
36VXL_28,Europe,Eastern Europe,Russia
35UMU_20,Europe,Eastern Europe,Belarus
31TEJ_04,Europe,Southern Europe,Spain
31TEJ_04,Europe,Western Europe,France
37TDK_08,Europe,Eastern Europe,Russia
37TDK_08,Europe,Eastern Europe,Ukraine
37UET_13,Europe,Eastern Europe,Russia
37UET_13,Europe,Eastern Europe,Ukraine
36UVE_16,Europe,Eastern Europe,Russia
32UQD_28,Europe,Western Europe,Germany
31UCU_04,Europe,Northern Europe,United Kingdom
38UNC_28,Europe,Eastern Europe,Russia
36UXE_21,Europe,Eastern Europe,Russia
30TYN_09,Europe,Southern Europe,Spain
30TYN_09,Europe,Western Europe,France
39VXD_13,Asia,Central Asia,Russia
39VXD_13,Europe,Eastern Europe,Russia
31TEJ_07,Europe,Western Europe,France
34TCN_18,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_18,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_18,Europe,Southern Europe,Croatia
34TCN_18,Europe,Southern Europe,Montenegro
34SEH_15,Europe,Southern Europe,Greece
38UNC_04,Europe,Eastern Europe,Russia
36UVE_05,Europe,Eastern Europe,Belarus
36UVE_05,Europe,Eastern Europe,Russia
35UMU_01,Europe,Eastern Europe,Belarus
32TQT_27,Europe,Western Europe,Austria
38UPE_27,Asia,Central Asia,Kazakhstan
38UPE_27,Europe,Eastern Europe,Russia
39UYU_00,Asia,Central Asia,Kazakhstan
39UYU_00,Asia,Central Asia,Russia
39UYU_00,Europe,Eastern Europe,Russia
35TMH_06,Europe,Eastern Europe,Bulgaria
30TYN_18,Europe,Southern Europe,Spain
30TYN_18,Europe,Western Europe,France
39UYU_11,Asia,Central Asia,Kazakhstan
39UYU_11,Asia,Central Asia,Russia
39UYU_11,Europe,Eastern Europe,Russia
31TGK_14,Europe,Western Europe,France
38UNC_19,Europe,Eastern Europe,Russia
39UYU_05,Asia,Central Asia,Kazakhstan
39UYU_05,Asia,Central Asia,Russia
39UYU_05,Europe,Eastern Europe,Russia
36UVE_20,Europe,Eastern Europe,Belarus
36UVE_20,Europe,Eastern Europe,Russia
37UET_01,Europe,Eastern Europe,Russia
37UET_01,Europe,Eastern Europe,Ukraine
30UYU_12,Europe,Western Europe,France
30SWH_09,Europe,Southern Europe,Spain
38UPE_17,Europe,Eastern Europe,Russia
37UET_28,Europe,Eastern Europe,Russia
37UET_28,Europe,Eastern Europe,Ukraine
30SWH_23,Europe,Southern Europe,Spain
30UWD_20,Europe,Northern Europe,United Kingdom
37UEP_16,Europe,Eastern Europe,Russia
37UEP_16,Europe,Eastern Europe,Ukraine
36UVE_00,Europe,Eastern Europe,Belarus
36UVE_00,Europe,Eastern Europe,Russia
36VXL_01,Europe,Eastern Europe,Russia
36UVE_28,Europe,Eastern Europe,Belarus
36UVE_28,Europe,Eastern Europe,Russia
36UXE_23,Europe,Eastern Europe,Russia
35TMH_00,Europe,Eastern Europe,Bulgaria
30TYN_01,Europe,Southern Europe,Spain
30TYN_01,Europe,Western Europe,France
30UYU_24,Europe,Western Europe,France
38UPE_02,Asia,Central Asia,Kazakhstan
38UPE_02,Europe,Eastern Europe,Russia
37UEP_02,Europe,Eastern Europe,Russia
37UEP_02,Europe,Eastern Europe,Ukraine
30VUJ_27,Europe,Northern Europe,United Kingdom
32UQD_09,Europe,Western Europe,Germany
31TGK_29,Europe,Western Europe,France
34TCN_10,Europe,Southern Europe,Albania
34TCN_10,Europe,Southern Europe,Montenegro
34TCN_10,Europe,Southern Europe,Republic of Serbia
34SEH_13,Europe,Southern Europe,Greece
32UQD_27,Europe,Western Europe,Germany
30UWD_12,Europe,Northern Europe,United Kingdom
38UNV_23,Europe,Eastern Europe,Russia
30VUJ_12,Europe,Northern Europe,United Kingdom
34TCN_13,Europe,Southern Europe,Croatia
34TCN_13,Europe,Southern Europe,Montenegro
34TCN_13,Europe,Southern Europe,Republic of Serbia
30SWH_28,Europe,Southern Europe,Spain
36VXL_02,Europe,Eastern Europe,Russia
34SEH_09,Europe,Southern Europe,Greece
31TEJ_03,Europe,Western Europe,France
32TQT_20,Europe,Western Europe,Austria
32TQT_20,Europe,Western Europe,Germany
38UPE_06,Asia,Central Asia,Kazakhstan
38UPE_06,Europe,Eastern Europe,Russia
36UVE_19,Europe,Eastern Europe,Belarus
36UVE_19,Europe,Eastern Europe,Russia
36UVB_07,Europe,Eastern Europe,Belarus
36UVB_07,Europe,Eastern Europe,Russia
36UVB_07,Europe,Eastern Europe,Ukraine
32TPT_27,Europe,Western Europe,Austria
32TPT_27,Europe,Western Europe,Germany
32TPT_02,Europe,Western Europe,Austria
32TPT_02,Europe,Southern Europe,Italy
32UQD_19,Europe,Western Europe,Germany
37UEP_14,Europe,Eastern Europe,Russia
37UEP_14,Europe,Eastern Europe,Ukraine
34TCN_21,Europe,Southern Europe,Albania
34TCN_21,Europe,Southern Europe,Montenegro
34TCN_21,Europe,Southern Europe,Republic of Serbia
31UCU_12,Europe,Northern Europe,United Kingdom
31TGK_27,Europe,Western Europe,France
36UXE_15,Europe,Eastern Europe,Russia
38UNC_10,Europe,Eastern Europe,Russia
32TQT_19,Europe,Western Europe,Austria
32TQT_19,Europe,Western Europe,Germany
30UWD_13,Europe,Northern Europe,United Kingdom
34SEH_08,Europe,Southern Europe,Greece
31TCF_06,Europe,Southern Europe,Spain
30UYU_01,Europe,Western Europe,France
36VXL_16,Europe,Eastern Europe,Russia
38UNV_00,Europe,Eastern Europe,Russia
38UNV_03,Europe,Eastern Europe,Russia
36UVE_09,Europe,Eastern Europe,Russia
30SWH_08,Europe,Southern Europe,Spain
30TYN_13,Europe,Southern Europe,Spain
30TYN_13,Europe,Western Europe,France
31TCF_17,Europe,Southern Europe,Spain
32TQT_05,Europe,Western Europe,Austria
32TQT_05,Europe,Western Europe,Germany
36VXL_23,Europe,Eastern Europe,Russia
39UYU_22,Asia,Central Asia,Kazakhstan
39UYU_22,Asia,Central Asia,Russia
39UYU_22,Europe,Eastern Europe,Russia
38UNC_27,Europe,Eastern Europe,Russia
35TMH_12,Europe,Eastern Europe,Bulgaria
38UPE_15,Asia,Central Asia,Kazakhstan
38UPE_15,Europe,Eastern Europe,Russia
35TMH_26,Europe,Eastern Europe,Bulgaria
38UPE_26,Asia,Central Asia,Kazakhstan
38UPE_26,Europe,Eastern Europe,Russia
38UNC_18,Europe,Eastern Europe,Russia
31TEJ_09,Europe,Western Europe,France
35UMU_10,Europe,Eastern Europe,Belarus
35UMU_10,Europe,Eastern Europe,Ukraine
31TEJ_16,Europe,Southern Europe,Spain
31TEJ_16,Europe,Western Europe,France
38UNC_09,Europe,Eastern Europe,Russia
39VXD_06,Asia,Central Asia,Russia
39VXD_06,Europe,Eastern Europe,Russia
37UET_15,Europe,Eastern Europe,Russia
37UET_15,Europe,Eastern Europe,Ukraine
34TCN_15,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_15,Europe,Southern Europe,Croatia
34TCN_15,Europe,Southern Europe,Montenegro
34TCN_15,Europe,Southern Europe,Republic of Serbia
37UET_03,Europe,Eastern Europe,Russia
37UET_03,Europe,Eastern Europe,Ukraine
30VUJ_02,Europe,Northern Europe,United Kingdom
36UXE_17,Europe,Eastern Europe,Russia
35UMU_12,Europe,Eastern Europe,Belarus
31UCU_21,Europe,Northern Europe,United Kingdom
39UYU_01,Asia,Central Asia,Kazakhstan
39UYU_01,Asia,Central Asia,Russia
39UYU_01,Europe,Eastern Europe,Russia
35UMU_08,Europe,Eastern Europe,Belarus
36UVE_29,Europe,Eastern Europe,Belarus
36UVE_29,Europe,Eastern Europe,Russia
30UYU_03,Europe,Western Europe,France
36UXE_09,Europe,Eastern Europe,Russia
30UYU_06,Europe,Western Europe,France
34TCN_23,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_23,Europe,Southern Europe,Croatia
34TCN_23,Europe,Southern Europe,Montenegro
34TCN_23,Europe,Southern Europe,Republic of Serbia
36VXL_24,Europe,Eastern Europe,Russia
32TQT_14,Europe,Western Europe,Austria
32TQT_14,Europe,Southern Europe,Italy
37TDK_22,Europe,Eastern Europe,Russia
37TDK_22,Europe,Eastern Europe,Ukraine
31UCU_08,Europe,Northern Europe,United Kingdom
36UXE_19,Europe,Eastern Europe,Russia
36UVB_23,Europe,Eastern Europe,Russia
36UVB_23,Europe,Eastern Europe,Ukraine
31TEJ_22,Europe,Western Europe,France
30VUJ_06,Europe,Northern Europe,United Kingdom
31TGK_18,Europe,Western Europe,France
31TGK_18,Europe,Southern Europe,Italy
34TCN_14,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_14,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_14,Europe,Southern Europe,Croatia
34TCN_14,Europe,Southern Europe,Montenegro
32UQD_29,Europe,Western Europe,Germany
30SWH_24,Europe,Southern Europe,Spain
34TCN_16,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_16,Europe,Southern Europe,Croatia
34TCN_16,Europe,Southern Europe,Montenegro
36UVE_23,Europe,Eastern Europe,Russia
36UVB_12,Europe,Eastern Europe,Russia
36UVB_12,Europe,Eastern Europe,Ukraine
38UNC_23,Europe,Eastern Europe,Russia
31TCF_12,Europe,Southern Europe,Spain
30VUJ_21,Europe,Northern Europe,United Kingdom
37UET_18,Europe,Eastern Europe,Russia
37UET_18,Europe,Eastern Europe,Ukraine
34SEH_16,Europe,Southern Europe,Greece
30SWH_11,Europe,Southern Europe,Spain
38UPE_29,Asia,Central Asia,Kazakhstan
38UPE_29,Europe,Eastern Europe,Russia
31TEJ_11,Europe,Western Europe,France
37UEP_15,Europe,Eastern Europe,Russia
37UEP_15,Europe,Eastern Europe,Ukraine
38UNV_15,Europe,Eastern Europe,Russia
34SEH_03,Europe,Southern Europe,Greece
37UEP_19,Europe,Eastern Europe,Russia
37UEP_19,Europe,Eastern Europe,Ukraine
37UET_02,Europe,Eastern Europe,Russia
37UET_02,Europe,Eastern Europe,Ukraine
34SEH_24,Europe,Southern Europe,Greece
30TYN_23,Europe,Southern Europe,Spain
30TYN_23,Europe,Western Europe,France
38UPE_25,Asia,Central Asia,Kazakhstan
38UPE_25,Europe,Eastern Europe,Russia
36UVB_16,Europe,Eastern Europe,Russia
36UVB_16,Europe,Eastern Europe,Ukraine
30TYN_12,Europe,Southern Europe,Spain
30TYN_12,Europe,Western Europe,France
30VUJ_19,Europe,Northern Europe,United Kingdom
34SEH_02,Europe,Southern Europe,Greece
31TEJ_15,Europe,Southern Europe,Spain
31TEJ_15,Europe,Western Europe,France
32TPT_12,Europe,Western Europe,Austria
32TPT_12,Europe,Southern Europe,Italy
32UQD_14,Europe,Western Europe,Germany
35TMH_16,Europe,Eastern Europe,Bulgaria
39VXD_26,Asia,Central Asia,Russia
39VXD_26,Europe,Eastern Europe,Russia
31UCU_18,Europe,Northern Europe,United Kingdom
30VUJ_03,Europe,Northern Europe,United Kingdom
37TDK_10,Europe,Eastern Europe,Russia
37TDK_10,Europe,Eastern Europe,Ukraine
34SEH_05,Europe,Southern Europe,Greece
31TCF_04,Europe,Southern Europe,Spain
36UVE_25,Europe,Eastern Europe,Belarus
36UVE_25,Europe,Eastern Europe,Russia
34TCN_08,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_08,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_08,Europe,Southern Europe,Croatia
34TCN_08,Europe,Southern Europe,Montenegro
34SEH_25,Europe,Southern Europe,Greece
38UNC_08,Europe,Eastern Europe,Russia
34TCN_12,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_12,Europe,Southern Europe,Croatia
34TCN_12,Europe,Southern Europe,Montenegro
34TCN_12,Europe,Southern Europe,Republic of Serbia
39UYU_12,Asia,Central Asia,Kazakhstan
39UYU_12,Asia,Central Asia,Russia
39UYU_12,Europe,Eastern Europe,Russia
38UPE_05,Asia,Central Asia,Kazakhstan
38UPE_05,Europe,Eastern Europe,Russia
37UET_27,Europe,Eastern Europe,Russia
37UET_27,Europe,Eastern Europe,Ukraine
36UXE_07,Europe,Eastern Europe,Russia
38UNC_25,Europe,Eastern Europe,Russia
35UMU_28,Europe,Eastern Europe,Belarus
36VXL_18,Europe,Eastern Europe,Russia
35UMU_07,Europe,Eastern Europe,Belarus
31UCU_03,Europe,Northern Europe,United Kingdom
39VXD_03,Asia,Central Asia,Russia
39VXD_03,Europe,Eastern Europe,Russia
31UCU_20,Europe,Northern Europe,United Kingdom
32TPT_17,Europe,Western Europe,Austria
32TPT_17,Europe,Western Europe,Germany
37UEP_20,Europe,Eastern Europe,Russia
37UEP_20,Europe,Eastern Europe,Ukraine
36UVE_18,Europe,Eastern Europe,Belarus
36UVE_18,Europe,Eastern Europe,Russia
30UYU_10,Europe,Western Europe,France
31TCF_23,Europe,Southern Europe,Spain
34SEH_28,Europe,Southern Europe,Greece
35UMU_21,Europe,Eastern Europe,Belarus
34SEH_14,Europe,Southern Europe,Greece
39VXD_10,Asia,Central Asia,Russia
39VXD_10,Europe,Eastern Europe,Russia
31TCF_14,Europe,Southern Europe,Spain
35UMU_17,Europe,Eastern Europe,Belarus
32TPT_23,Europe,Western Europe,Austria
32TPT_23,Europe,Southern Europe,Italy
30UWD_25,Europe,Northern Europe,United Kingdom
30UWD_25,Europe,Northern Europe,United Kingdom
31UCU_05,Europe,Northern Europe,United Kingdom
35UMU_16,Europe,Eastern Europe,Belarus
38UPE_09,Asia,Central Asia,Kazakhstan
38UPE_09,Europe,Eastern Europe,Russia
36UVB_08,Europe,Eastern Europe,Russia
36UVB_08,Europe,Eastern Europe,Ukraine
38UNV_17,Europe,Eastern Europe,Russia
31TCF_00,Europe,Southern Europe,Spain
37UET_26,Europe,Eastern Europe,Russia
36VXL_08,Europe,Eastern Europe,Russia
39UYU_10,Asia,Central Asia,Kazakhstan
39UYU_10,Asia,Central Asia,Russia
39UYU_10,Europe,Eastern Europe,Russia
36UVB_29,Europe,Eastern Europe,Russia
36UVB_29,Europe,Eastern Europe,Ukraine
36UXE_02,Europe,Eastern Europe,Russia
36UVB_02,Europe,Eastern Europe,Belarus
36UVB_02,Europe,Eastern Europe,Russia
36UVB_02,Europe,Eastern Europe,Ukraine
38UPE_21,Europe,Eastern Europe,Russia
30TYN_27,Europe,Southern Europe,Spain
30TYN_27,Europe,Western Europe,France
34SEH_20,Europe,Southern Europe,Greece
30UWD_08,Europe,Northern Europe,United Kingdom
30VUJ_10,Europe,Northern Europe,United Kingdom
39UYU_07,Asia,Central Asia,Kazakhstan
39UYU_07,Asia,Central Asia,Russia
39UYU_07,Europe,Eastern Europe,Russia
35TMH_11,Europe,Eastern Europe,Bulgaria
36UVE_14,Europe,Eastern Europe,Belarus
36UVE_14,Europe,Eastern Europe,Russia
32TQT_02,Europe,Western Europe,Austria
30VUJ_05,Europe,Northern Europe,United Kingdom
30UWD_28,Europe,Northern Europe,United Kingdom
30UWD_28,Europe,Northern Europe,United Kingdom
37UEP_04,Europe,Eastern Europe,Russia
37UEP_04,Europe,Eastern Europe,Ukraine
36UVB_09,Europe,Eastern Europe,Russia
36UVB_09,Europe,Eastern Europe,Ukraine
32TPT_25,Europe,Western Europe,Austria
32TPT_25,Europe,Western Europe,Germany
34SEH_23,Europe,Southern Europe,Greece
36UVB_27,Europe,Eastern Europe,Russia
36UVB_27,Europe,Eastern Europe,Ukraine
30UYU_28,Europe,Western Europe,France
35UMU_29,Europe,Eastern Europe,Belarus
35UMU_29,Europe,Eastern Europe,Ukraine
31TEJ_19,Europe,Western Europe,France
36UXE_08,Europe,Eastern Europe,Russia
36UVE_17,Europe,Eastern Europe,Russia
31TCF_15,Europe,Southern Europe,Spain
31TGK_26,Europe,Western Europe,France
30UWD_29,Europe,Northern Europe,United Kingdom
30UWD_29,Europe,Northern Europe,United Kingdom
34SEH_11,Europe,Southern Europe,Greece
30SWH_14,Europe,Southern Europe,Spain
37UET_05,Europe,Eastern Europe,Russia
38UNV_02,Europe,Eastern Europe,Russia
32TQT_09,Europe,Western Europe,Austria
32TQT_09,Europe,Western Europe,Germany
31UCU_14,Europe,Northern Europe,United Kingdom
36VXL_21,Europe,Eastern Europe,Russia
34SEH_17,Europe,Southern Europe,Greece
39UYU_17,Asia,Central Asia,Kazakhstan
39UYU_17,Asia,Central Asia,Russia
39UYU_17,Europe,Eastern Europe,Russia
31TCF_21,Europe,Southern Europe,Spain
32UQD_26,Europe,Western Europe,Germany
34SEH_07,Europe,Southern Europe,Greece
31TGK_11,Europe,Western Europe,France
30SWH_13,Europe,Southern Europe,Spain
37UEP_01,Europe,Eastern Europe,Russia
37UEP_01,Europe,Eastern Europe,Ukraine
38UPE_00,Asia,Central Asia,Kazakhstan
38UPE_00,Europe,Eastern Europe,Russia
39VXD_12,Asia,Central Asia,Russia
39VXD_12,Europe,Eastern Europe,Russia
35UMU_22,Europe,Eastern Europe,Belarus
35UMU_22,Europe,Eastern Europe,Ukraine
32TPT_05,Europe,Western Europe,Austria
32TPT_05,Europe,Western Europe,Germany
36VXL_13,Europe,Eastern Europe,Russia
39UYU_16,Asia,Central Asia,Kazakhstan
39UYU_16,Asia,Central Asia,Russia
39UYU_16,Europe,Eastern Europe,Russia
38UNC_16,Europe,Eastern Europe,Russia
35TMH_19,Europe,Eastern Europe,Bulgaria
32TPT_29,Europe,Western Europe,Austria
32TPT_29,Europe,Western Europe,Germany
38UNV_09,Europe,Eastern Europe,Russia
30VUJ_20,Europe,Northern Europe,United Kingdom
37TDK_13,Europe,Eastern Europe,Russia
37TDK_13,Europe,Eastern Europe,Ukraine
32TQT_26,Europe,Western Europe,Austria
32TQT_26,Europe,Western Europe,Germany
38UNC_17,Europe,Eastern Europe,Russia
36UXE_26,Europe,Eastern Europe,Russia
30VUJ_08,Europe,Northern Europe,United Kingdom
31TEJ_13,Europe,Western Europe,France
30SWH_15,Europe,Southern Europe,Spain
36UVE_13,Europe,Eastern Europe,Belarus
36UVE_13,Europe,Eastern Europe,Russia
34SEH_00,Europe,Southern Europe,Greece
37UEP_09,Europe,Eastern Europe,Russia
37UEP_09,Europe,Eastern Europe,Ukraine
38UNC_20,Europe,Eastern Europe,Russia
32TQT_25,Europe,Western Europe,Austria
30SWH_03,Europe,Southern Europe,Spain
36UXE_06,Europe,Eastern Europe,Russia
32TPT_20,Europe,Western Europe,Austria
32TPT_28,Europe,Western Europe,Austria
32TPT_28,Europe,Western Europe,Germany
37UEP_06,Europe,Eastern Europe,Russia
37UEP_06,Europe,Eastern Europe,Ukraine
32TQT_28,Europe,Western Europe,Austria
38UNV_11,Europe,Eastern Europe,Russia
31UCU_11,Europe,Northern Europe,United Kingdom
37UEP_18,Europe,Eastern Europe,Russia
37UEP_18,Europe,Eastern Europe,Ukraine
31TEJ_20,Europe,Western Europe,France
30SWH_02,Europe,Southern Europe,Spain
30UYU_17,Europe,Western Europe,France
34TCN_07,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_07,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_07,Europe,Southern Europe,Croatia
34TCN_07,Europe,Southern Europe,Montenegro
38UPE_20,Asia,Central Asia,Kazakhstan
38UPE_20,Europe,Eastern Europe,Russia
30UYU_05,Europe,Western Europe,France
30VUJ_01,Europe,Northern Europe,United Kingdom
34SEH_18,Europe,Southern Europe,Greece
31UCU_15,Europe,Northern Europe,United Kingdom
30TYN_08,Europe,Southern Europe,Spain
30TYN_08,Europe,Western Europe,France
38UNC_24,Europe,Eastern Europe,Russia
32UQD_23,Europe,Western Europe,Germany
31TGK_13,Europe,Western Europe,France
38UNV_24,Europe,Eastern Europe,Russia
36UVB_01,Europe,Eastern Europe,Russia
36UVB_01,Europe,Eastern Europe,Ukraine
36UXE_16,Europe,Eastern Europe,Russia
36UVB_20,Europe,Eastern Europe,Russia
36UVB_20,Europe,Eastern Europe,Ukraine
37TDK_23,Europe,Eastern Europe,Russia
37TDK_23,Europe,Eastern Europe,Ukraine
32TQT_23,Europe,Western Europe,Austria
32TQT_23,Europe,Western Europe,Germany
30UWD_15,Europe,Northern Europe,United Kingdom
39UYU_18,Asia,Central Asia,Kazakhstan
39UYU_18,Asia,Central Asia,Russia
39UYU_18,Europe,Eastern Europe,Russia
35UMU_27,Europe,Eastern Europe,Belarus
30UWD_21,Europe,Northern Europe,United Kingdom
30VUJ_29,Europe,Northern Europe,United Kingdom
35TMH_27,Europe,Eastern Europe,Bulgaria
36UVB_26,Europe,Eastern Europe,Russia
36UVB_26,Europe,Eastern Europe,Ukraine
38UPE_24,Asia,Central Asia,Kazakhstan
38UPE_24,Europe,Eastern Europe,Russia
38UNV_16,Europe,Eastern Europe,Russia
36UXE_20,Europe,Eastern Europe,Russia
32UQD_20,Europe,Western Europe,Germany
36UVE_04,Europe,Eastern Europe,Belarus
36UVE_04,Europe,Eastern Europe,Russia
37TDK_14,Europe,Eastern Europe,Russia
37TDK_14,Europe,Eastern Europe,Ukraine
30TYN_17,Europe,Southern Europe,Spain
30TYN_17,Europe,Western Europe,France
36UXE_03,Europe,Eastern Europe,Russia
38UPE_13,Asia,Central Asia,Kazakhstan
38UPE_13,Europe,Eastern Europe,Russia
39UYU_29,Asia,Central Asia,Kazakhstan
39UYU_29,Asia,Central Asia,Russia
39UYU_29,Europe,Eastern Europe,Russia
36UXE_12,Europe,Eastern Europe,Russia
30SWH_04,Europe,Southern Europe,Spain
30SWH_25,Europe,Southern Europe,Spain
32UQD_21,Europe,Western Europe,Germany
36UVE_01,Europe,Eastern Europe,Belarus
36UVE_01,Europe,Eastern Europe,Russia
31TEJ_12,Europe,Southern Europe,Spain
31TEJ_12,Europe,Western Europe,France
38UNC_29,Europe,Eastern Europe,Russia
34SEH_21,Europe,Southern Europe,Greece
32TQT_06,Europe,Western Europe,Austria
32TQT_06,Europe,Western Europe,Germany
35UMU_06,Europe,Eastern Europe,Belarus
36UXE_04,Europe,Eastern Europe,Russia
36UVB_05,Europe,Eastern Europe,Russia
36UVB_05,Europe,Eastern Europe,Ukraine
31UCU_27,Europe,Northern Europe,United Kingdom
31TGK_17,Europe,Western Europe,France
36VXL_26,Europe,Eastern Europe,Russia
31TEJ_10,Europe,Western Europe,France
30SWH_12,Europe,Southern Europe,Spain
39UYU_15,Asia,Central Asia,Kazakhstan
39UYU_15,Asia,Central Asia,Russia
39UYU_15,Europe,Eastern Europe,Russia
35TMH_23,Europe,Eastern Europe,Bulgaria
31TCF_26,Europe,Southern Europe,Spain
37TDK_21,Europe,Eastern Europe,Russia
37TDK_21,Europe,Eastern Europe,Ukraine
34SEH_26,Europe,Southern Europe,Greece
36UVB_19,Europe,Eastern Europe,Belarus
36UVB_19,Europe,Eastern Europe,Russia
36UVB_19,Europe,Eastern Europe,Ukraine
36VXL_05,Europe,Eastern Europe,Russia
37UEP_17,Europe,Eastern Europe,Russia
37UEP_17,Europe,Eastern Europe,Ukraine
37TDK_05,Europe,Eastern Europe,Russia
37TDK_05,Europe,Eastern Europe,Ukraine
37UEP_00,Europe,Eastern Europe,Russia
37UEP_00,Europe,Eastern Europe,Ukraine
39VXD_18,Asia,Central Asia,Russia
39VXD_18,Europe,Eastern Europe,Russia
31UCU_25,Europe,Northern Europe,United Kingdom
34TCN_06,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_06,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_06,Europe,Southern Europe,Croatia
34TCN_06,Europe,Southern Europe,Montenegro
31TCF_28,Europe,Southern Europe,Spain
34TCN_09,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_09,Europe,Southern Europe,Croatia
34TCN_09,Europe,Southern Europe,Montenegro
34TCN_09,Europe,Southern Europe,Republic of Serbia
37UEP_27,Europe,Eastern Europe,Russia
37UEP_27,Europe,Eastern Europe,Ukraine
39VXD_23,Asia,Central Asia,Russia
39VXD_23,Europe,Eastern Europe,Russia
31TCF_25,Europe,Southern Europe,Spain
31UCU_22,Europe,Northern Europe,United Kingdom
32UQD_25,Europe,Western Europe,Germany
36VXL_25,Europe,Eastern Europe,Russia
30SWH_16,Europe,Southern Europe,Spain
32TQT_01,Europe,Western Europe,Austria
32TQT_01,Europe,Western Europe,Germany
36VXL_20,Europe,Eastern Europe,Russia
31TEJ_25,Europe,Southern Europe,Spain
31TEJ_25,Europe,Western Europe,France
30TYN_29,Europe,Southern Europe,Spain
30TYN_29,Europe,Western Europe,France
37TDK_17,Europe,Eastern Europe,Russia
37TDK_17,Europe,Eastern Europe,Ukraine
35UMU_11,Europe,Eastern Europe,Belarus
37TDK_25,Europe,Eastern Europe,Russia
37TDK_25,Europe,Eastern Europe,Ukraine
39VXD_24,Asia,Central Asia,Russia
39VXD_24,Europe,Eastern Europe,Russia
30UWD_04,Europe,Northern Europe,United Kingdom
36VXL_27,Europe,Eastern Europe,Russia
32TPT_15,Europe,Western Europe,Austria
32TPT_15,Europe,Southern Europe,Italy
36UXE_29,Europe,Eastern Europe,Russia
39UYU_19,Asia,Central Asia,Kazakhstan
39UYU_19,Asia,Central Asia,Russia
39UYU_19,Europe,Eastern Europe,Russia
35TMH_14,Europe,Eastern Europe,Bulgaria
32UQD_07,Europe,Western Europe,Germany
34SEH_10,Europe,Southern Europe,Greece
31TGK_23,Europe,Western Europe,France
36UXE_18,Europe,Eastern Europe,Russia
30UWD_23,Europe,Northern Europe,United Kingdom
31TGK_07,Europe,Western Europe,France
31TGK_28,Europe,Western Europe,France
35UMU_19,Europe,Eastern Europe,Belarus
35UMU_19,Europe,Eastern Europe,Ukraine
39VXD_15,Asia,Central Asia,Russia
39VXD_15,Europe,Eastern Europe,Russia
35UMU_14,Europe,Eastern Europe,Belarus
31TCF_09,Europe,Southern Europe,Spain
31TEJ_24,Europe,Western Europe,France
31TGK_09,Europe,Western Europe,France
30TYN_14,Europe,Southern Europe,Spain
30TYN_14,Europe,Western Europe,France
36UVB_25,Europe,Eastern Europe,Belarus
36UVB_25,Europe,Eastern Europe,Russia
36UVB_25,Europe,Eastern Europe,Ukraine
31TGK_21,Europe,Western Europe,France
37UET_04,Europe,Eastern Europe,Russia
37UET_04,Europe,Eastern Europe,Ukraine
36VXL_04,Europe,Eastern Europe,Russia
38UPE_19,Asia,Central Asia,Kazakhstan
38UPE_19,Europe,Eastern Europe,Russia
39UYU_25,Asia,Central Asia,Kazakhstan
39UYU_25,Asia,Central Asia,Russia
39UYU_25,Europe,Eastern Europe,Russia
37TDK_07,Europe,Eastern Europe,Russia
37TDK_07,Europe,Eastern Europe,Ukraine
35TMH_05,Europe,Eastern Europe,Bulgaria
36UXE_01,Europe,Eastern Europe,Russia
30UWD_07,Europe,Northern Europe,United Kingdom
36UVE_10,Europe,Eastern Europe,Belarus
36UVE_10,Europe,Eastern Europe,Russia
31TCF_11,Europe,Southern Europe,Spain
31TEJ_08,Europe,Western Europe,France
